BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PanelUpperTriangul,PanelUnderTriangul,PanelCorrectOrder,TileUpperTriangul,TileUnderTriangul,TileCorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
8.0,0.14444444444444443,5.1,2.6152777777777776,20.92222222222222,0.9354197714853453,13.0,0.1,4.555555555555555,1.4923076923076926,19.4,0.8673621460506705,2.0,2.5,1.5,2.75,2.5,2.25,2013,22.366666666666667,2.185094166666667,3.285647166666667,2.917176898137803,51019.29216993535,20.69187414576588,1612.9372114396642,951.2891473163244,-80.4633019579552,3.224763447974195,1.0353722961659466,2,False
8.0,0.7111111111111111,8.633333333333333,2.977777777777778,23.822222222222223,0.9213579716373013,12.0,0.6666666666666666,4.611111111111111,1.9175925925925927,23.011111111111113,0.8899871078642029,1.25,0.75,1.25,1.0,1.5,0.5,2327,25.855555555555554,1.5947493333333334,3.3389511666666665,2.9063424817262233,59061.180970967354,21.65068340619386,5361.320863123876,2334.3617494683194,-588.457815229163,3.362870822882637,0.21775331103967266,3,False
7.0,0.32222222222222224,6.322222222222222,2.6841269841269844,18.788888888888888,0.9662857142857143,16.0,0.07777777777777778,4.466666666666667,1.0375,16.6,0.8537142857142859,1.2,0.8,1.2,3.5,3.25,3.0,1750,19.444444444444443,0.7233963333333332,3.3338594999999995,2.873377035077046,41536.30408994075,16.388500616540366,1693.686383173182,935.1868039658174,-1446.9374766192336,3.2376701739281817,-0.8060379628998289,4,False
6.0,0.1,2.7222222222222223,1.85,11.1,0.9241443108233117,15.0,0.022222222222222223,2.6222222222222222,0.6822222222222222,10.233333333333333,0.8519888991674375,1.0,1.0,0.375,2.5,2.75,2.25,1081,12.011111111111111,1.5938949999999996,3.416181,3.0528380033403693,41442.46377077016,32.93447597737927,687.1900623487725,409.409637423065,-144.84605845110207,3.2509526156166064,0.8960701176824599,6,False
5.0,1.1333333333333333,6.555555555555555,4.144444444444445,20.72222222222222,0.9820958399157451,25.0,0.07777777777777778,4.233333333333333,0.723111111111111,18.07777777777778,0.8567667193259612,1.1666666666666667,1.0,0.3333333333333333,2.5,2.25,1.75,1899,21.1,0.8450063333333327,3.409370333333333,2.990490868626383,33380.512211005356,1.522189734859375,2611.5352142909783,1283.309490522734,-147.75819080055504,3.507370183420123,0.8564755652546333,7,False
6.0,0.6222222222222222,10.544444444444444,3.1314814814814813,18.788888888888888,0.973517559009787,16.0,0.13333333333333333,7.977777777777778,1.09375,17.5,0.9067357512953368,1.25,1.0,1.25,1.75,1.75,1.25,1737,19.3,1.6443201666666667,3.762346833333333,2.961840167758587,40519.730962515496,18.77652589147737,2881.522863662908,1344.9887628437273,-352.69793339812117,3.434415018,0.23139538291564743,8,False
5.0,0.6444444444444445,3.2888888888888888,2.0533333333333337,10.266666666666667,0.9614984391259105,13.0,0.07777777777777778,3.011111111111111,0.7094017094017094,9.222222222222221,0.8636836628511966,1.0,1.4,0.6,1.5,1.75,1.0,961,10.677777777777777,1.5795465000000004,3.392845166666666,3.040361232436477,32267.89471327759,9.1952967662897,1073.142582449865,454.6156617322286,-178.01937758905163,3.3959938442958357,0.43694465860516885,9,False
12.0,0.07777777777777778,9.455555555555556,3.5509259259259256,42.611111111111114,0.9585103724068983,38.0,0.044444444444444446,5.555555555555555,0.9792397660818714,37.21111111111111,0.8370407398150462,1.4,1.0,1.2,1.75,2.0,1.25,4001,44.455555555555556,1.0869928333333336,3.637705166666666,2.976791039853151,94599.38968011197,0.5318012603164303,4897.400647576829,2457.595019005667,-152.995205350051,3.303094042521617,0.3700078203904693,10,True
9.0,0.3,3.311111111111111,1.9481481481481482,17.533333333333335,0.9477477477477477,20.0,0.2777777777777778,3.2666666666666666,0.7661111111111112,15.322222222222223,0.8282282282282283,1.6,1.2,1.0,3.75,3.25,3.25,1665,18.5,1.7169725,3.4866945000000005,2.978999276276275,65800.11066065154,0.003685021220759,2093.113899984768,1084.1425893746177,-712.2205681208703,3.1716083402065793,0.15626004152816778,11,False
8.0,1.8222222222222222,6.977777777777778,3.3180555555555555,26.544444444444444,0.9687753446877534,16.0,0.06666666666666667,3.933333333333333,1.5798611111111112,25.27777777777778,0.9225466342254663,1.5714285714285714,1.0,1.1428571428571428,1.75,2.0,1.5,2466,27.4,2.1036299999999994,3.2667083333333338,2.8981801553268864,46107.00763183416,37.60283382822948,2154.887515066931,1070.3502824195793,-311.8057674119852,3.100439450970533,0.3889931800841114,12,False
