BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,UpperTriangul,UnderTriangul,CorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
22.0,0.06666666666666667,4.933333333333334,1.209090909090909,26.6,0.7221719457013575,51.0,0.022222222222222223,2.6222222222222222,0.4202614379084967,21.433333333333334,0.5819004524886878,34,30,26,3315,36.833333333333336,1.7167460000000232,4.636695833333337,3.68300298611112,126030.63777081089,0.01020336207333123,1.0,0.6744179759257011,-3094.5664451199214,2.525277418541276,-0.5162017539322312,2,True
23.0,0.16666666666666666,16.266666666666666,2.2178743961352656,51.01111111111111,0.8263138948884089,40.0,0.14444444444444443,6.811111111111111,1.1702777777777778,46.81111111111111,0.7582793376529877,9,7,8,5556,61.733333333333334,1.30882766666667,4.404480000000005,3.483163833779376,110488.8819098444,0.03643835565436223,1.0,0.7080645697627789,-314.6917445611667,2.5000513643929896,0.5728234665072064,3,True
10.0,0.1111111111111111,4.633333333333334,1.701111111111111,17.011111111111113,0.8147951037786056,18.0,0.1111111111111111,3.2,0.9024691358024692,16.244444444444444,0.7780734433209153,6,4,4,1879,20.877777777777776,2.849797833333339,3.922882166666677,3.3275422183209598,24633.350955492555,0.043886330465958176,1.0000000000000002,0.786435494207215,-146.66446855222355,2.4097442634087205,0.1986805818397135,4,False
8.0,0.13333333333333333,7.777777777777778,2.2777777777777777,18.22222222222222,0.7305122494432071,15.0,0.1,4.933333333333334,1.154814814814815,17.322222222222223,0.6944320712694878,7,6,3,2245,24.944444444444443,3.0309293333333494,4.237736833333351,3.4596369871315997,56030.07938127349,0.012707122160711232,1.0,0.7116669796523555,-114.56270222242937,2.561929731039678,0.3887978285092635,6,False
19.0,0.03333333333333333,3.066666666666667,1.0210526315789474,19.4,0.5395550061804697,26.0,0.022222222222222223,3.066666666666667,0.6683760683760683,17.377777777777776,0.48331273176761425,5,4,2,3236,35.955555555555556,2.8023834999999924,4.3731536666666635,3.8353353464658193,50065.51505234131,0.02447960455339099,1.0000000000000002,0.7789656101559248,-1055.6679818366763,2.582506078087997,-0.263222891587537,7,False
7.0,0.2111111111111111,18.644444444444446,4.473015873015873,31.31111111111111,0.9081533999355462,21.0,0.03333333333333333,10.1,1.4058201058201059,29.522222222222222,0.8562681276184337,4,5,2,3103,34.477777777777774,2.9429016666666383,4.03540783333332,3.560949452544173,29581.258629984302,8.021741036904683e-05,1.0000000000000002,0.7844292089080521,-268.26041209613146,2.494037565307885,-0.2917278445719988,8,False
9.0,0.13333333333333333,6.033333333333333,1.654320987654321,14.88888888888889,0.66402378592666,17.0,0.13333333333333333,4.3,0.8026143790849674,13.644444444444444,0.6085232903865213,6,2,6,2018,22.42222222222222,2.0304641666666394,4.146501833333298,3.757559219318749,29036.034898798833,0.0014013767302537142,1.0,0.7258347826838334,-131.39128640984075,2.5260016000000003,0.38409182944328507,9,False
33.0,0.044444444444444446,8.922222222222222,1.673063973063973,55.21111111111111,0.7856126482213439,42.0,0.05555555555555555,7.7555555555555555,1.2669312169312168,53.21111111111111,0.7571541501976284,5,2,5,6325,70.27777777777777,1.9968033333333,4.396715833333312,3.5523903906806056,98598.33487769513,0.006973152122669647,1.0000000000000002,0.7702750604165421,-139.75491995742345,2.421277628783357,0.3702427084289006,10,True
18.0,0.044444444444444446,4.166666666666667,1.5907407407407406,28.633333333333333,0.8310222508868107,35.0,0.03333333333333333,4.166666666666667,0.7574603174603175,26.511111111111113,0.7694292163818123,13,11,7,3101,34.455555555555556,1.3198164999999835,4.163948166666644,3.511921790184436,32542.955892220914,0.01812740616519981,1.0000000000000002,0.7431263489670441,-1791.1995495048016,2.5261282437711228,-0.28307355566122666,11,False
18.0,0.3,6.822222222222222,2.6876543209876544,48.37777777777778,0.7986060161408657,35.0,0.1111111111111111,6.588888888888889,1.3234920634920635,46.32222222222222,0.7646735143066764,11,7,8,5452,60.577777777777776,2.8737793333333244,4.0977731666666415,3.5393161088022143,135326.2651441865,0.002624490813519293,1.0,0.7408841630163485,-487.73434586791865,2.538202946083956,0.1008789390123596,12,False
6.0,1.3666666666666667,5.155555555555556,3.033333333333333,18.2,0.9,14.0,0.08888888888888889,3.566666666666667,1.2126984126984126,16.977777777777778,0.8395604395604396,7,5,5,1820,20.22222222222222,2.6262639999999915,4.119094833333321,3.5655069246745112,42215.90212196413,0.07883973778293403,1.0000000000000002,0.842173003791248,-11.443602455377064,2.4976209345352345,0.5207854519100127,13,False
10.0,0.08888888888888889,10.622222222222222,2.9155555555555552,29.155555555555555,0.8888888888888888,29.0,0.08888888888888889,3.966666666666667,0.9264367816091954,26.866666666666667,0.8191056910569106,3,0,3,2952,32.8,2.6739348333333286,3.8832118333333288,3.3323076401134304,45267.63681217098,0.07927400485581987,1.0000000000000002,0.6941396140204735,-763.6693348187465,2.528471764279437,-0.36886158013797715,14,False
9.0,0.13333333333333333,8.011111111111111,2.4358024691358025,21.92222222222222,0.8733953076582559,12.0,0.13333333333333333,7.311111111111111,1.789814814814815,21.477777777777778,0.8556883576803895,4,2,4,2259,25.1,2.891573666666672,3.7991460000000097,3.4083100670289745,26546.44801708847,0.021423896918125924,1.0000000000000002,0.747179930860284,-58.57811101667225,2.444257288407107,0.14463530435142585,15,False
12.0,0.044444444444444446,11.766666666666667,2.2416666666666667,26.9,0.8345398138572906,26.0,0.044444444444444446,7.0,0.9794871794871796,25.466666666666665,0.7900723888314375,4,3,3,2901,32.233333333333334,1.8027421666666719,4.039817833333335,3.4693761159572962,28150.742781753383,3.8840855835748266e-05,1.0,0.6964720596138628,-321.23847020742005,2.443867852024772,0.043211890760478634,16,False
11.0,0.13333333333333333,12.688888888888888,4.016161616161616,44.17777777777778,0.953705924682178,27.0,0.022222222222222223,5.222222222222222,1.5469135802469136,41.766666666666666,0.9016550731590309,9,7,3,4169,46.32222222222222,2.3242875000000094,3.910838000000023,3.2849015942560804,60566.24229044872,0.05541850202402936,1.0,0.7163730998419393,-1010.0793259766743,2.5550015298835778,-0.012811672473395064,17,False
11.0,0.03333333333333333,6.666666666666667,1.7545454545454544,19.3,0.8633200795228628,26.0,0.03333333333333333,2.6666666666666665,0.6696581196581196,17.41111111111111,0.7788270377733598,6,4,6,2012,22.355555555555554,1.8488973333333576,3.7548905000000254,3.35458093305274,35064.018458466264,0.07667683498211893,1.0,0.727269251566151,-791.3393375626897,2.4471433728017518,-0.1602734130033538,18,False
15.0,0.022222222222222223,5.988888888888889,1.1437037037037037,17.155555555555555,0.8122041031036297,24.0,0.022222222222222223,2.2555555555555555,0.6435185185185185,15.444444444444445,0.731194108364019,9,6,8,1901,21.122222222222224,1.7859496666666868,4.16351566666668,3.4960911695671673,54501.81154528234,0.12923581345970067,1.0000000000000002,0.6863430554107349,-14.982766545269465,2.5390479395922956,0.8314243342663012,22,False
11.0,0.03333333333333333,4.655555555555556,1.3747474747474748,15.122222222222222,0.7922002328288708,18.0,0.03333333333333333,2.8,0.8006172839506173,14.411111111111111,0.7549476135040745,8,7,6,1718,19.08888888888889,2.9402971666666886,3.898229000000024,3.279923697281525,29536.521857829728,0.0023647476372549788,1.0,0.7260164152775954,-24.94323721037588,2.5358435179776957,0.9044472700065007,23,False
7.0,0.2222222222222222,10.955555555555556,2.834920634920635,19.844444444444445,0.871219512195122,11.0,0.03333333333333333,5.088888888888889,1.708080808080808,18.788888888888888,0.8248780487804878,9,6,3,2050,22.77777777777778,2.1739500000000023,3.531995166666681,3.1065400972777564,52621.08324036286,0.01301123454481598,1.0,0.6941433544172452,-29.63397077402937,2.5653016288424086,0.7717620395375786,24,False
9.0,0.23333333333333334,8.022222222222222,2.387654320987654,21.488888888888887,0.8024896265560166,18.0,0.2222222222222222,3.3555555555555556,1.132716049382716,20.38888888888889,0.7614107883817427,6,7,6,2410,26.77777777777778,2.8247936666666704,3.828343666666672,3.215122675065623,55023.6540355669,0.05903395415786941,1.0,0.7500019373726414,-103.03378720827637,2.596260926401038,1.0997493586662215,25,False
11.0,0.24444444444444444,6.977777777777778,2.990909090909091,32.9,0.9325984251968504,17.0,0.17777777777777778,5.988888888888889,1.8725490196078431,31.833333333333332,0.9023622047244094,8,5,5,3175,35.27777777777778,2.3962936666666557,4.033258833333338,3.336323408108718,55879.975104815894,0.03980733092163223,1.0000000000000002,0.805051029981906,-257.7024509264764,2.55043100720249,0.4410116361892908,26,False
9.0,0.34444444444444444,10.333333333333334,3.2839506172839505,29.555555555555557,0.944266950656727,25.0,0.08888888888888889,4.277777777777778,1.0915555555555554,27.288888888888888,0.8718494852680156,24,24,12,2817,31.3,1.695655999999981,3.855720666666656,3.1114685735578553,94795.76101156221,0.0001851255780160044,1.0,0.7068834061850027,-236.21758081732162,2.5432609749621196,0.7030745790102901,27,False
2.0,0.23333333333333334,23.355555555555554,11.794444444444444,23.58888888888889,0.9934487599438465,12.0,0.2,8.2,1.8879629629629628,22.655555555555555,0.9541413196069256,6,5,6,2137,23.744444444444444,2.675948999999998,3.7686768333333305,3.0493235508663186,25748.872474485583,0.01461124263911985,1.0,0.779857744607282,-35.97357104499175,2.6275760502005148,0.6895395927655968,28,False
6.0,0.03333333333333333,12.966666666666667,5.109259259259259,30.655555555555555,0.9711369236184442,23.0,0.03333333333333333,3.2888888888888888,1.2710144927536233,29.233333333333334,0.9260823653643083,5,4,5,2841,31.566666666666666,2.3411661666666834,3.54898833333334,2.964166159433634,51806.28752616104,0.08001272909452085,1.0000000000000002,0.7231585067676132,-232.40825537011,2.567599840260613,0.9136046831397429,30,False
2.0,7.266666666666667,7.7444444444444445,7.5055555555555555,15.011111111111111,0.9768618944323934,10.0,0.08888888888888889,6.3,1.3800000000000001,13.8,0.8980477223427332,6,5,6,1383,15.366666666666667,2.6570590000000207,3.443364333333358,2.956510256140376,23745.407865714024,0.0017924718034437413,1.0000000000000002,0.8100433590719963,-71.31564594286111,2.45205992304775,0.7738749336705684,32,False
6.0,0.1111111111111111,10.988888888888889,5.016666666666667,30.1,0.9769203029210242,20.0,0.07777777777777778,5.788888888888889,1.4133333333333333,28.266666666666666,0.9174179588892896,3,2,2,2773,30.81111111111111,2.526074500000042,3.463651000000034,3.0473910434454443,64830.00472490285,0.0006429907025097239,1.0,0.7213760498614271,-155.47385014351755,2.6354874172009506,0.821009615393671,33,False
5.0,0.23333333333333334,8.733333333333333,3.8622222222222224,19.31111111111111,0.9471389645776567,16.0,0.2111111111111111,3.2,1.1340277777777779,18.144444444444446,0.8899182561307902,9,7,8,1835,20.38888888888889,2.6442818333333835,3.4530155000000406,2.9993844238830047,36112.34980382882,0.03073357403048587,1.0000000000000002,0.8151521451102192,-1449.1050303088853,2.5406752370016576,-0.026487413080533102,34,False
6.0,0.2111111111111111,7.433333333333334,4.0962962962962965,24.57777777777778,0.9513978494623656,13.0,0.06666666666666667,6.0,1.7974358974358975,23.366666666666667,0.9045161290322581,8,7,4,2325,25.833333333333332,2.4877801666667163,3.421399666666718,2.8607325508877173,50192.20374980558,0.04925962454153854,1.0000000000000002,0.8152266405862802,-1135.0840196366046,2.5573548597929605,0.6139175235242668,35,False
4.0,0.2111111111111111,19.244444444444444,5.427777777777778,21.711111111111112,0.918233082706767,10.0,0.07777777777777778,7.322222222222222,2.0833333333333335,20.833333333333332,0.881109022556391,3,3,3,2128,23.644444444444446,1.6776478333334082,3.2993366666667416,3.008890315206256,35608.593460193544,0.006393147359150246,1.0,0.6703743213741039,-35.33006751887151,2.6807784249878983,1.0482890926557495,37,False
4.0,0.23333333333333334,11.022222222222222,4.925,19.7,0.9736408566721582,11.0,0.2111111111111111,5.2444444444444445,1.7121212121212122,18.833333333333332,0.9308072487644151,3,2,3,1821,20.233333333333334,2.4845480000000766,3.4473926666667523,2.9337224147813807,22953.616544330027,0.027579787778241303,1.0000000000000002,0.7686910531971337,-978.6122246628554,2.4520224410089533,-0.3316545508419857,38,False
2.0,6.522222222222222,12.244444444444444,9.383333333333333,18.766666666666666,0.9888758782201406,10.0,0.3111111111111111,4.633333333333334,1.76,17.6,0.9274004683840751,4,3,4,1708,18.977777777777778,1.2403843333334228,3.3468500000000905,2.979242833635906,23120.15659424561,0.008475217423445348,1.0000000000000002,0.8024743113839581,-108.36052769442773,2.6181727999999995,0.8859089674518812,39,False
22.0,0.03333333333333333,9.588888888888889,1.3909090909090909,30.6,0.8059701492537313,39.0,0.022222222222222223,8.422222222222222,0.7424501424501424,28.955555555555556,0.7626573017266608,1,1,1,3417,37.96666666666667,2.1851551666667857,3.3987171666667635,2.8981999122743876,34704.533436454716,0.09814286219365256,1.0000000000000002,0.6779503248071025,-729.5693809330058,2.5822735184643895,0.3039037014908191,40,False
5.0,0.7555555555555555,16.533333333333335,8.817777777777778,44.08888888888889,0.9775806848977581,17.0,0.08888888888888889,7.088888888888889,2.492156862745098,42.36666666666667,0.9393939393939394,8,5,8,4059,45.1,1.1375401666667904,3.4611793333334573,3.0850401457173118,41274.148898164094,0.00014317148113586015,1.0000000000000002,0.7525147587606297,-293.90902745531986,2.6210577480164927,0.5767305337678319,41,False
7.0,0.03333333333333333,11.422222222222222,3.676190476190476,25.733333333333334,0.9380315917375456,12.0,0.03333333333333333,6.7555555555555555,2.0425925925925927,24.511111111111113,0.8934791413527744,7,4,4,2469,27.433333333333334,1.4863560000001408,3.4569623333334527,2.87084685331313,37486.09285777793,0.0028814350363980225,1.0,0.7511892403605339,-203.36052027997854,2.593882835824762,0.7298301551427051,42,False
21.0,0.03333333333333333,2.4444444444444446,0.7455026455026456,15.655555555555555,0.5779327317473338,26.0,0.022222222222222223,2.311111111111111,0.555982905982906,14.455555555555556,0.5336341263330598,20,14,11,2438,27.08888888888889,1.84713499999998,3.823331333333312,3.183696628760502,91443.95296512972,0.04273812422009002,1.0,0.711546188357969,-44.76319100153142,2.579302932801532,0.889947920445807,48,False
18.0,0.05555555555555555,3.933333333333333,1.1246913580246913,20.244444444444444,0.7323151125401929,28.0,0.044444444444444446,2.3,0.6456349206349206,18.07777777777778,0.6539389067524116,6,3,5,2488,27.644444444444446,2.167734999999961,3.842839333333307,3.3693142823583706,71634.81706024773,0.05336508981658922,1.0,0.6998698410699626,-349.5447669650287,2.626820048078674,0.3803018953339412,49,False
23.0,0.022222222222222223,2.6222222222222222,0.43913043478260866,10.1,0.4647239263803681,23.0,0.022222222222222223,2.411111111111111,0.3917874396135266,9.011111111111111,0.41462167689161555,6,2,5,1956,21.733333333333334,2.650156666666629,3.9187723333333015,3.4042347260115293,41460.41809178796,0.08497704007028706,1.0,0.7301398843427112,-34.46484720307768,2.5580394608741175,0.422222116341388,50,False
19.0,0.022222222222222223,1.0444444444444445,0.28362573099415206,5.388888888888889,0.20421052631578948,21.0,0.022222222222222223,1.0,0.23280423280423282,4.888888888888889,0.18526315789473688,3,0,3,2375,26.38888888888889,2.2882741666666044,3.6426518333332703,3.1836727292560254,60628.59120638432,0.08924744064078928,1.0,0.4771593817727156,-18.46531125562167,2.5017769026685635,0.5702523696992082,51,False
