BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PanelUpperTriangul,PanelUnderTriangul,PanelCorrectOrder,TileUpperTriangul,TileUnderTriangul,TileCorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
8.0,0.05555555555555555,7.511111111111111,3.8152777777777778,30.522222222222222,0.9727337110481586,19.0,0.07777777777777778,4.844444444444444,1.5064327485380116,28.622222222222224,0.9121813031161473,1.6666666666666667,1.6666666666666667,1.0,1.5,1.5,1.0,2824,31.377777777777776,1.610824667,3.559336333,3.003859407742008,58771.06376136561,3.5573579438002283,4528.066440099793,1924.1140262136746,-34.45204887626505,2.8212234114795214,0.9901006411255723,2,False
10.0,0.34444444444444444,7.6,3.3866666666666667,33.86666666666667,0.9654735508394044,23.0,0.08888888888888889,5.866666666666666,1.372463768115942,31.566666666666666,0.8999049730757048,1.0,0.5,1.0,1.0,1.25,0.5,3157,35.077777777777776,1.099990833,3.679395167,3.0845911780200463,66905.77433449253,0.6707403795402744,2396.145388619129,1379.0897697964617,-1364.9403754631353,2.835226685597681,0.6049032479008442,3,False
8.0,0.3333333333333333,5.4222222222222225,2.7916666666666665,22.333333333333332,0.9530583214793741,16.0,0.2,3.988888888888889,1.2993055555555555,20.788888888888888,0.8871503082029398,1.6,1.0,1.6,2.5,3.0,1.75,2109,23.433333333333334,1.5051575,3.59877,3.008984873758973,45533.52228777174,46.580898507789634,1797.4249220264317,1000.9382763956221,-212.66485934128477,2.7768131206632067,0.6744607200774152,4,False
5.0,0.43333333333333335,6.633333333333334,3.1666666666666665,15.833333333333334,0.9531772575250836,12.0,0.2111111111111111,5.822222222222222,1.2472222222222222,14.966666666666667,0.9010033444816054,0.625,0.5,0.375,2.0,1.75,1.0,1495,16.61111111111111,1.587641333,3.662646,3.24039228395989,29862.814194891544,0.17553655323684048,1980.7194813437088,935.9437013832597,-45.67335388291338,2.634504199050075,1.1069158502600058,6,False
16.0,0.1,5.3,2.0625,33.0,0.9149722735674677,24.0,0.07777777777777778,4.555555555555555,1.3101851851851853,31.444444444444443,0.8718422674060382,0.8333333333333334,0.8333333333333334,0.3333333333333333,4.0,4.25,2.25,3246,36.06666666666667,1.779678333,3.954950833,3.4132390220615654,83332.38003120513,18.533260623348575,3892.1143261057373,1784.8400646707123,-33.208797971597086,2.874690088434539,1.2337747753277561,7,False
17.0,0.17777777777777778,4.333333333333333,2.1026143790849674,35.74444444444445,0.9417447306791569,32.0,0.07777777777777778,3.7444444444444445,1.0291666666666666,32.93333333333333,0.8676814988290397,2.75,2.5,1.25,1.75,1.75,1.25,3416,37.955555555555556,1.529642833,4.384330833,3.621190166781524,116921.0597272093,7.156160280052568,3400.021288037633,1584.4234188258752,-83.9053569698027,2.8586870755871825,1.2653487501242946,8,False
7.0,0.022222222222222223,7.955555555555556,2.46984126984127,17.288888888888888,0.9540159411404047,11.0,0.022222222222222223,7.344444444444444,1.3747474747474748,15.122222222222222,0.8344573881054568,0.8,0.0,0.8,0.75,1.0,0.5,1631,18.122222222222224,1.125282167,4.072372333,3.284829753962691,45018.03656411161,46.44777833995825,3055.873860453248,1325.6054840427805,-227.06548990129784,2.8958949081871763,1.2461107765552661,9,False
24.0,0.03333333333333333,9.855555555555556,2.575462962962963,61.81111111111111,0.9348008738027223,49.0,0.03333333333333333,9.822222222222223,1.17437641723356,57.544444444444444,0.8702739035456226,2.8,2.4,2.6,3.5,3.75,2.25,5951,66.12222222222222,1.212448167,4.164873667,3.329043216564393,130990.0123007955,36.753101965153625,5630.843721050758,2881.559862010919,-323.2856903887401,2.7544730566169577,0.9938983663270523,10,True
14.0,0.03333333333333333,10.555555555555555,1.9531746031746031,27.344444444444445,0.8949090909090909,25.0,0.03333333333333333,7.111111111111111,1.0262222222222221,25.655555555555555,0.8396363636363636,1.4,1.0,1.0,3.0,2.5,2.5,2750,30.555555555555557,1.791888,3.941192833,3.2805626494932003,51281.07744851851,0.2870658187918142,4171.6042124132455,2203.3824707665626,-173.11138842811397,2.691741405474257,0.7506986214182638,11,True
12.0,0.6333333333333333,7.5,3.109259259259259,37.31111111111111,0.9547910150696617,26.0,0.1111111111111111,5.266666666666667,1.352991452991453,35.17777777777778,0.9001990332669889,1.1428571428571428,0.5714285714285714,0.8571428571428571,1.0,1.5,0.75,3517,39.077777777777776,1.328425,3.831616833,3.2589893639768666,76479.34961448933,52.322230609373854,2612.252073656889,1280.2179664987414,-81.17004724678486,2.7709172373807,0.973439525892706,12,False
