BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PanelUpperTriangul,PanelUnderTriangul,PanelCorrectOrder,TileUpperTriangul,TileUnderTriangul,TileCorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
7.0,0.5444444444444444,15.78888888888889,5.365079365079365,37.55555555555556,0.9737827715355806,46.0,0.07777777777777778,2.7,0.7077294685990339,32.55555555555556,0.8441371362719677,4.666666666666667,4.666666666666667,3.5,4.0,3.75,2.75,3471,38.56666666666667,1.048891833333336,4.549593666666669,3.4397360754127697,73169.07941273547,80.72527206679348,4405.143400027012,1675.7451889983865,-161.58348084739032,2.2418637606826053,1.0210282995210591,2,False
9.0,0.5333333333333333,10.38888888888889,3.4160493827160496,30.744444444444444,0.9698562916228531,17.0,0.1,4.033333333333333,1.7333333333333334,29.466666666666665,0.9295478443743428,0.75,0.25,0.75,1.0,1.5,0.5,2853,31.7,1.827128333333336,3.884506333333336,3.321108269458861,54289.317595304485,93.78255611610756,2339.3226639690106,1238.7365152334773,-7.584097113809728,2.664679237947886,1.302997758455362,3,False
3.0,0.4,10.444444444444445,6.14074074074074,18.42222222222222,0.9892601431980907,11.0,0.16666666666666666,3.7666666666666666,1.5565656565656565,17.122222222222224,0.9194510739856804,1.4,0.8,1.4,2.75,2.75,2.5,1676,18.622222222222224,2.391360000000003,3.8571420000000014,3.297610696042061,24683.857557784682,21.255459873985032,1416.0380851192076,724.4640231688095,-11.301699990832113,2.4288419430878423,1.225517169548258,4,False
2.0,5.7555555555555555,9.511111111111111,7.633333333333334,15.266666666666667,0.992057761732852,18.0,0.1,3.7777777777777777,0.7580246913580247,13.644444444444444,0.8866425992779784,0.75,0.375,0.5,3.75,3.25,3.0,1385,15.38888888888889,0.7156091666666692,3.985016000000003,3.5111232894540043,21173.59008302456,6.807941745118313,1209.604226652181,654.9806652539415,-22.5247348634312,2.4034484256777984,1.2231564095739007,6,False
4.0,4.2444444444444445,9.21111111111111,7.147222222222222,28.58888888888889,0.9873369148119724,20.0,0.022222222222222223,7.544444444444444,1.3227777777777778,26.455555555555556,0.9136607828089025,1.3333333333333333,1.0,0.3333333333333333,3.75,4.75,1.75,2606,28.955555555555556,1.313145833333336,4.231430000000003,3.6846325985057047,57609.629692204355,7.594284312254855,3192.2740215922777,1629.2307461409691,-13.78721794801011,2.7057053868125522,1.4101257162211354,7,False
4.0,2.3222222222222224,6.955555555555556,4.083333333333333,16.333333333333332,0.9786950732356857,15.0,0.07777777777777778,2.8333333333333335,0.9681481481481482,14.522222222222222,0.87017310252996,0.75,0.25,0.75,1.0,1.0,0.75,1502,16.68888888888889,2.556534000000003,3.964083500000003,3.5510416663152964,40479.55032243927,2.8466750392129527,1227.3411449418345,690.982415726647,-21.375183474647415,2.2712687234468634,1.4207734197747004,8,False
3.0,1.0777777777777777,8.877777777777778,4.192592592592592,12.577777777777778,0.9783923941227312,11.0,0.14444444444444443,5.311111111111111,1.0464646464646465,11.511111111111111,0.8954191875540191,0.6,0.2,0.4,1.0,1.0,0.75,1157,12.855555555555556,1.7596843333333372,3.8843640000000033,3.4703304157689994,38588.86677432692,34.60148307442753,1946.7683883214984,897.1963428579094,-2.723780737245717,2.465792634426408,1.5419538726626738,9,False
15.0,0.15555555555555556,12.022222222222222,3.924444444444444,58.86666666666667,0.9694419030192132,46.0,0.08888888888888889,5.311111111111111,1.161352657004831,53.422222222222224,0.8797804208600183,1.8,1.6,1.8,2.25,2.5,1.75,5465,60.72222222222222,0.7009836666666699,4.638679500000003,3.577347511476665,106742.28123764752,146.76890333000307,6941.7397158740005,3691.0653798947565,-128.63445096840096,2.6564755049282107,1.4371075716846118,10,True
3.0,0.4111111111111111,9.811111111111112,6.203703703703704,18.61111111111111,0.9917110716400237,16.0,0.022222222222222223,4.477777777777778,1.05,16.8,0.8952042628774423,1.2,1.0,1.0,2.0,1.75,1.75,1689,18.766666666666666,1.7653606666666697,3.9282481666666698,3.4244163463429715,27294.400387667876,3.9809557526007135,2624.2628474152298,1190.3861049658935,-20.778659369112866,2.3599511274520615,1.3395447624261905,11,False
6.0,2.111111111111111,7.733333333333333,4.048148148148148,24.288888888888888,0.9767649687220733,13.0,0.1,3.688888888888889,1.7512820512820513,22.766666666666666,0.9155495978552279,1.0,0.7142857142857143,0.8571428571428571,2.0,2.25,1.75,2238,24.866666666666667,1.5821736666666697,4.021659833333336,3.457489792679195,29186.02968818385,92.47150687140544,1494.2327217955249,920.5791432088059,-17.57422180851709,2.4561919583936422,1.3353450446388972,12,False
5.0,2.422222222222222,7.988888888888889,4.208888888888889,21.044444444444444,0.9747812660833762,14.0,0.2777777777777778,3.8222222222222224,1.3849206349206349,19.38888888888889,0.8980957282552754,1.0,0.5,1.0,3.5,3.75,3.25,1943,21.58888888888889,1.8833823333333364,3.847839333333337,3.3639607879188715,31899.857727365026,101.36923598033052,2788.654780987962,1270.700882024763,-10.7528444684433,2.4410361124438835,1.365916695033968,13,False
7.0,4.344444444444444,8.822222222222223,6.679365079365079,46.75555555555555,0.9861729552378721,31.0,0.08888888888888889,4.833333333333333,1.3637992831541217,42.27777777777778,0.8917272088118116,1.5,1.0,1.5,2.0,2.75,1.25,4267,47.41111111111111,1.1052858333333362,4.191480000000003,3.3380392101015044,71708.72268430013,193.98002153245267,3117.42513694329,1636.9697638380171,-201.75170001744357,2.5776059248604493,1.2823850207287717,14,False
6.0,2.022222222222222,15.988888888888889,7.203703703703704,43.22222222222222,0.9818273599192328,28.0,0.03333333333333333,7.0777777777777775,1.4134920634920634,39.577777777777776,0.8990408884401817,1.4,1.0,1.4,3.25,3.25,2.75,3962,44.022222222222226,1.233289000000003,4.241671000000003,3.4644194252203104,56491.712119574986,124.12193955814736,4620.923396184716,2202.704241841528,-136.58282995698517,2.6721777286980175,1.3984348001671705,15,False
4.0,1.7777777777777777,28.833333333333332,10.230555555555556,40.922222222222224,0.9889903329752954,28.0,0.044444444444444446,4.311111111111111,1.3484126984126985,37.75555555555555,0.9124597207303973,2.0,2.0,1.25,4.0,4.0,2.25,3724,41.37777777777778,0.5441538333333367,3.905334333333336,3.1726905868874002,53337.694966671,14.77037954789486,3290.3353874679365,1383.6731055660628,-42.323839454276765,2.7026049433005976,1.34644285258561,16,False
13.0,0.34444444444444444,18.41111111111111,5.776068376068376,75.08888888888889,0.9747584018462426,44.0,0.08888888888888889,5.877777777777778,1.582070707070707,69.61111111111111,0.9036492139045147,2.2,1.6,1.2,3.75,3.75,2.0,6933,77.03333333333333,1.394836333333337,4.290639166666671,3.3760333891220755,144752.5374666949,21.55429880553342,5094.66320745279,2294.4570447426486,-23.56329891225126,2.5813890691886905,1.473126749247566,17,True
8.0,1.0222222222222221,15.222222222222221,5.627777777777778,45.022222222222226,0.9785076068582468,28.0,0.13333333333333333,4.966666666666667,1.4984126984126984,41.955555555555556,0.9118570393624729,2.0,1.5,2.0,3.5,3.75,1.75,4141,46.01111111111111,0.9459888333333368,4.119201833333336,3.2660394118457368,73397.29019201115,250.47346693699137,2545.7225771346243,1238.9877911588565,-83.69207925953575,2.695954610001815,1.2872725959510467,18,False
3.0,0.03333333333333333,12.222222222222221,4.155555555555556,12.466666666666667,0.626465661641541,13.0,0.03333333333333333,4.333333333333333,0.8871794871794871,11.533333333333333,0.5795644891122278,0.6666666666666666,0.8333333333333334,0.5,1.75,1.75,0.75,1791,19.9,1.462135333333337,4.346366833333337,3.316103700485292,18054.63985313577,25.029541534013724,2253.7358916306907,1144.3782524424043,-7.499136324030871,1.853410295729516,1.167463381654587,22,False
5.0,0.03333333333333333,12.233333333333333,2.8311111111111114,14.155555555555555,0.8510354041416166,17.0,0.03333333333333333,3.3666666666666667,0.7594771241830066,12.911111111111111,0.7762191048764195,1.0,0.6666666666666666,0.6666666666666666,2.5,2.25,1.0,1497,16.633333333333333,2.7086968333333368,3.661961833333336,3.267303935776207,16973.222358936415,16.776432776114444,844.7290535797662,547.2098522692198,-33.679082612105255,2.1137058901063837,0.8664865434447055,23,False
4.0,0.14444444444444443,12.744444444444444,3.763888888888889,15.055555555555555,0.7629504504504504,14.0,0.13333333333333333,3.066666666666667,1.015079365079365,14.21111111111111,0.7201576576576577,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.5,1.0,0.25,1776,19.733333333333334,2.792152500000004,3.861564500000004,3.280719273052274,22025.434280534482,72.84185350951249,1271.904201829045,677.686689309459,-36.758334495603805,2.031049234322336,1.06325897363612,24,False
5.0,2.2333333333333334,14.066666666666666,6.593333333333333,32.96666666666667,0.9737446668854611,21.0,0.13333333333333333,3.6222222222222222,1.488888888888889,31.266666666666666,0.9235313423039054,0.75,0.5,0.75,1.75,1.75,1.5,3047,33.855555555555554,1.7871195000000035,4.457117666666671,3.578995158277025,34142.57597483964,89.76350347924225,5104.436026056726,2412.3673481124306,-106.06716008391632,2.1555997889723835,1.1716173278691262,25,True
11.0,0.14444444444444443,6.322222222222222,1.898989898989899,20.88888888888889,0.6245847176079734,19.0,0.03333333333333333,3.1,1.052046783625731,19.988888888888887,0.5976744186046511,0.8,0.4,0.6,1.25,1.25,1.0,3010,33.44444444444444,2.5229085000000047,4.2052513333333374,3.3133927826446308,68361.01069792974,53.41414939203234,1572.0165350664258,803.0298169364485,-57.49109020952786,2.139396108153531,1.292340996635488,26,False
7.0,0.7111111111111111,8.588888888888889,3.1666666666666665,22.166666666666668,0.5661180476730987,18.0,0.1,5.622222222222222,1.1666666666666667,21.0,0.536322360953462,1.0,0.5,0.75,1.0,1.75,0.25,3524,39.15555555555556,1.485804333333338,3.820645666666672,3.300014924034561,56937.21219419272,91.39367776733324,2790.624511003712,1135.8256554079517,-41.001668656859245,2.2250729443720267,1.2048240866810886,27,False
5.0,0.044444444444444446,8.28888888888889,1.9466666666666665,9.733333333333333,0.6651480637813212,8.0,0.044444444444444446,6.477777777777778,1.1736111111111112,9.38888888888889,0.6416097190584662,1.0,0.25,1.0,0.5,0.75,0.25,1317,14.633333333333333,2.5442020000000047,3.677363333333338,3.2915377009578544,19017.252447554478,31.104149079151167,2040.772755366322,1031.3460096168592,-4.219700826836437,2.0386208642735357,1.2286575477795023,28,False
14.0,0.03333333333333333,5.2444444444444445,0.9174603174603174,12.844444444444445,0.25995052844614347,21.0,0.03333333333333333,2.2777777777777777,0.573015873015873,12.033333333333333,0.2435349673937486,0.5,0.0,0.5,1.5,1.5,1.25,4447,49.41111111111111,1.843862000000005,3.847106833333338,3.043911465703449,47892.49502274663,119.985492622395,1311.690168107053,776.2491306009593,-21.703440666931645,1.6423072330627582,0.5531925971328232,30,True
5.0,0.03333333333333333,9.78888888888889,2.2355555555555555,11.177777777777777,0.6631509558338826,17.0,0.03333333333333333,4.811111111111111,0.6019607843137256,10.233333333333333,0.6071193144363876,1.0,1.0,1.0,1.5,1.5,1.25,1517,16.855555555555554,2.538401333333338,3.377657666666671,2.935071537092481,22968.59680993192,68.43998313047233,2145.365259639539,1093.195673267519,-30.578826214446583,1.9725318210313951,1.0719802167958816,32,False
13.0,0.022222222222222223,7.0777777777777775,1.1641025641025642,15.133333333333333,0.6592449177153921,27.0,0.022222222222222223,2.8555555555555556,0.5106995884773663,13.78888888888889,0.6006776379477251,0.8,0.2,0.6,1.75,1.25,0.75,2066,22.955555555555556,1.139376333333338,4.2111103333333375,3.485833298947911,34874.58270707233,22.5996076020732,2640.533920240771,1222.7751682017424,-13.801929908739979,2.0776774209335365,1.1102713077527095,33,False
8.0,0.03333333333333333,4.233333333333333,1.175,9.4,0.31816472358029335,18.0,0.03333333333333333,2.3555555555555556,0.48703703703703705,8.766666666666667,0.296728093268146,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.75,0.5,2659,29.544444444444444,2.564392333333338,3.987025000000005,3.219471298130471,19365.31339520603,6.517642401963937e-13,1430.626554626575,711.442078095868,-6.513571280300676,2.141992973670991,1.152707749878648,34,False
7.0,0.06666666666666667,11.71111111111111,4.466666666666667,31.266666666666666,0.7552334943639292,22.0,0.06666666666666667,4.6,1.3580808080808082,29.877777777777776,0.7216854535695115,1.0,0.6666666666666666,1.0,2.0,1.75,0.75,3726,41.4,2.0059916666666715,4.493553166666671,3.5329949811770383,59004.8974265204,94.60042591891764,3591.385880734268,1699.1928161722415,-43.05244796597226,2.1609291225445166,1.175286690257944,35,True
