BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,UpperTriangul,UnderTriangul,CorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
14.0,0.022222222222222223,6.766666666666667,2.1023809523809525,29.433333333333334,0.854240567558852,35.0,0.022222222222222223,3.2222222222222223,0.7638095238095238,26.733333333333334,0.7758787487907127,21,22,12,3101,34.455555555555556,1.4476673333333263,3.4101764999999853,2.9447681221309203,91586.11977445605,0.034302274491895685,1.0000000000000002,0.7480405212904505,-365.03293094443495,2.5744271424433243,0.7741264154786012,2,False
11.0,0.5888888888888889,5.688888888888889,2.71010101010101,29.81111111111111,0.9156996587030717,24.0,0.1,3.8222222222222224,1.098148148148148,26.355555555555554,0.8095563139931741,10,9,9,2930,32.55555555555556,1.5383733333333307,3.7507885000000014,3.0089229625744554,80371.707124443,0.09219505486592944,1.0000000000000002,0.7309539042645612,-124.0821835329038,2.6753425527682,1.2502814628703691,3,False
7.0,0.7888888888888889,9.38888888888889,3.4365079365079363,24.055555555555557,0.9533245266402466,18.0,0.15555555555555556,7.1,1.2222222222222223,22.0,0.8718626155878467,13,12,10,2271,25.233333333333334,0.9815774999999988,4.018211499999996,3.0697961363706865,55383.99958161132,0.008168607896589667,1.0000000000000002,0.7447489169061021,-176.2881693872364,2.67824454289614,1.1921222446896549,4,False
5.0,0.36666666666666664,6.822222222222222,3.6266666666666665,18.133333333333333,0.8760064412238325,10.0,0.16666666666666666,6.788888888888889,1.7522222222222221,17.522222222222222,0.846484165324745,6,4,3,1863,20.7,2.3458048333333243,3.324760499999995,2.8941006829443072,24507.528713022242,0.1042822226254329,1.0,0.777019542864927,-31.67176084083948,2.518135131465022,1.3660010739982564,6,False
5.0,1.488888888888889,8.588888888888889,4.828888888888889,24.144444444444446,0.9757521329142343,19.0,0.18888888888888888,5.5,1.1760233918128655,22.344444444444445,0.9030085316569376,8,6,2,2227,24.744444444444444,1.6737491666666522,3.6027351666666547,3.0694163051401797,97497.93426198265,0.04597968218180128,1.0000000000000002,0.724244574082878,-166.25797156439432,2.628172922287481,1.5404082949287845,7,False
5.0,1.3444444444444446,9.8,3.6488888888888886,18.244444444444444,0.9681603773584906,20.0,0.022222222222222223,2.522222222222222,0.8466666666666667,16.933333333333334,0.8985849056603774,7,7,7,1696,18.844444444444445,1.0133388333333269,3.443270166666663,2.99132876146601,45068.35953779264,0.13072100838659356,1.0000000000000002,0.7704337993443893,-558.047016602718,2.6836189312317464,1.2472013646854847,8,False
4.0,0.4444444444444444,6.355555555555555,2.9805555555555556,11.922222222222222,0.9163108454312553,15.0,0.13333333333333333,2.6777777777777776,0.7133333333333334,10.7,0.8223740392826643,6,5,4,1171,13.011111111111111,1.06234999999999,3.8945566666666567,3.103253871387275,48018.259509060736,0.02337843652010911,1.0000000000000002,0.7818069636973672,-129.83182960123222,2.830248048918521,1.4169122502159213,9,False
9.0,0.08888888888888889,6.344444444444444,2.154320987654321,19.38888888888889,0.8953309389430477,19.0,0.07777777777777778,4.4,0.9719298245614035,18.466666666666665,0.8527449974345818,15,14,15,1949,21.655555555555555,2.3343658333333104,3.3583729999999767,2.9630216102338918,54741.85451744177,0.003133840972177985,1.0000000000000002,0.8101340027233781,-71.24945525031809,2.7202115663565607,1.5043218682889494,10,False
15.0,0.03333333333333333,4.633333333333334,1.2385185185185186,18.57777777777778,0.8614116434827409,22.0,0.03333333333333333,2.8666666666666667,0.796969696969697,17.533333333333335,0.812982998454405,15,17,7,1941,21.566666666666666,2.5872648333332897,3.5687789999999744,2.984049708383684,37585.28222188358,0.053824847124341935,1.0,0.7534580961444309,-49.44487914062274,2.6415499155734734,1.4207729500365043,11,False
12.0,0.03333333333333333,10.755555555555556,2.598148148148148,31.177777777777777,0.8913595933926303,21.0,0.03333333333333333,7.233333333333333,1.4227513227513227,29.877777777777776,0.8541931385006353,22,16,12,3148,34.977777777777774,0.7691956666666243,3.3049928333333014,2.8213192495168653,78016.7652480519,0.046680765013519566,1.0000000000000002,0.7306454794496721,-102.25783963370715,2.78852262380959,1.4801786440515086,12,False
11.0,0.03333333333333333,6.066666666666666,1.5454545454545454,17.0,0.7766497461928934,15.0,0.03333333333333333,2.7777777777777777,1.1007407407407408,16.511111111111113,0.7543147208121829,7,3,4,1970,21.88888888888889,2.5129321666666344,3.363718499999962,2.9118120947019532,43167.05533824356,0.05712951558646773,1.0,0.8086800120021774,-125.14740336472975,2.6417793894993262,1.2864620608349213,13,False
9.0,0.03333333333333333,17.322222222222223,2.8654320987654325,25.788888888888888,0.7550422901756669,31.0,0.03333333333333333,3.1555555555555554,0.7494623655913979,23.233333333333334,0.6802212101496422,3,4,2,3074,34.15555555555556,2.443649333333314,3.605562999999975,2.953993957292123,95085.74590561552,0.06580090561547365,1.0000000000000002,0.6197882496147321,-675.9989206263319,2.516159146356401,0.7518790326455899,14,True
6.0,0.37777777777777777,6.4222222222222225,3.3462962962962965,20.07777777777778,0.8695861405197305,20.0,0.05555555555555555,2.5444444444444443,0.9,18.0,0.7795957651588066,12,10,11,2078,23.08888888888889,1.8451743333333352,3.6982623333333335,3.144947793308319,53187.73115432661,0.0029528138664300235,1.0000000000000002,0.7316782985770139,-116.13744024691695,2.6655827349064873,1.5649611695752685,15,True
20.0,0.044444444444444446,5.0777777777777775,1.3583333333333334,27.166666666666668,0.808531746031746,43.0,0.022222222222222223,2.422222222222222,0.43720930232558136,18.8,0.5595238095238095,11,12,10,3024,33.6,1.2884268333333786,4.021159000000025,3.144445321757294,155674.6743305634,0.03174569351275567,1.0,0.7538131532306882,-575.118224850897,2.6202047273111484,1.1434533765820272,16,False
12.0,0.07777777777777778,4.511111111111111,1.885185185185185,22.622222222222224,0.7912942090944423,29.0,0.08888888888888889,2.7,0.6551724137931034,19.0,0.6645938593082006,15,13,10,2573,28.58888888888889,0.8371405000000453,3.742477500000053,2.9141232859810433,87145.73144023292,0.0942204997122085,1.0000000000000002,0.8154154674857554,-1002.6337677896955,2.7030558780243132,-0.447439081994723,17,False
9.0,0.03333333333333333,4.366666666666666,1.4358024691358025,12.922222222222222,0.5217586361597129,17.0,0.03333333333333333,3.688888888888889,0.7130718954248365,12.122222222222222,0.48945715567519066,3,3,3,2229,24.766666666666666,1.4140573333333648,2.990203833333366,2.7248538067251844,52971.707318141256,0.1285556608203297,1.0,0.7505863211845772,-30.454738237262013,2.667810040117598,1.651481011435121,18,False
21.0,0.044444444444444446,3.922222222222222,1.0084656084656085,21.177777777777777,0.7208774583963692,39.0,0.044444444444444446,1.6333333333333333,0.4045584045584045,15.777777777777779,0.5370650529500757,14,12,9,2644,29.377777777777776,0.8717218333333104,3.4222996666666403,2.800453475325348,88071.76976286393,0.00026838375510577985,1.0,0.8151196091001817,-1157.6576091125855,2.6360459644162835,-0.7237130183033731,22,False
7.0,0.022222222222222223,6.233333333333333,2.2222222222222223,15.555555555555555,0.9026434558349452,21.0,0.07777777777777778,1.7444444444444445,0.6772486772486772,14.222222222222221,0.8252740167633784,11,11,7,1551,17.233333333333334,1.4636459999999774,2.9561944999999814,2.7005661463414423,25712.111144423296,0.003994803881719761,1.0000000000000002,0.8340839266472149,-331.9095149289904,2.5687111650263383,0.29829508765290824,23,False
19.0,0.03333333333333333,1.9111111111111112,0.671345029239766,12.755555555555556,0.45108055009823184,27.0,0.03333333333333333,1.9111111111111112,0.4197530864197531,11.333333333333334,0.40078585461689586,6,4,3,2545,28.27777777777778,2.1331711666666378,3.2777506666666283,2.7728047855787215,43388.53002893817,0.07012828159373499,1.0000000000000002,0.7568724081621954,-115.86826961393352,2.48453330463224,0.5601757750062271,24,False
5.0,0.3,2.7888888888888888,1.0244444444444445,5.122222222222222,0.3251057827926657,7.0,0.16666666666666666,2.2555555555555555,0.6666666666666666,4.666666666666667,0.29619181946403383,1,3,1,1418,15.755555555555556,2.5040311666666253,3.1723884999999576,2.856462642231904,20760.871965040686,0.08346233693048942,0.9986736313192957,0.6661484595117676,-32.02493609570424,2.5659151934800404,1.1889776374551757,25,False
12.0,0.03333333333333333,3.311111111111111,0.9527777777777777,11.433333333333334,0.40947075208913647,17.0,0.03333333333333333,3.033333333333333,0.6235294117647059,10.6,0.37962594508555514,5,4,4,2513,27.92222222222222,2.4189478333332883,3.1772588333332794,2.8318996674860206,65446.85400416037,0.010013401397762328,1.0,0.745659815519305,-583.5297197303013,2.6425375420583475,0.06859486416521182,26,False
9.0,0.06666666666666667,10.2,4.506172839506172,40.55555555555556,0.7945145842403134,29.0,0.06666666666666667,4.388888888888889,1.3229885057471265,38.36666666666667,0.7516325642141924,16,16,6,4594,51.044444444444444,0.8861974999999797,3.366617666666627,2.8543118533628955,87723.37839624216,0.02280794146922084,1.0000000000000002,0.7422112109007306,-586.0244163700394,2.628352372842507,0.5205929116921094,27,False
4.0,1.011111111111111,5.966666666666667,3.1055555555555556,12.422222222222222,0.9402859545836838,9.0,0.12222222222222222,5.311111111111111,1.3308641975308642,11.977777777777778,0.9066442388561816,3,0,3,1189,13.21111111111111,1.9965844999999642,3.0805666666666505,2.634824422272026,13319.554902583352,0.12940870576604765,1.0000000000000002,0.8576125436462159,-164.86111347879012,2.72390626947905,0.6140939160618755,28,False
2.0,6.277777777777778,9.855555555555556,8.066666666666666,16.133333333333333,0.9924812030075187,17.0,0.15555555555555556,2.311111111111111,0.8392156862745098,14.266666666666667,0.8776486671223513,2,2,2,1463,16.255555555555556,1.4352009999999502,3.049796999999953,2.6144695829781712,26955.645046997655,0.13180405269315248,1.0000000000000002,0.7463072853329243,-408.73520565038365,2.5352329172458994,0.42482251319836384,30,False
5.0,0.23333333333333334,11.4,4.18,20.9,0.9043269230769231,18.0,0.1111111111111111,7.322222222222222,1.069753086419753,19.255555555555556,0.833173076923077,4,3,4,2080,23.11111111111111,2.040196833333272,3.1193974999999527,2.7545921206712367,29535.60517002378,0.041452090572406015,1.0,0.6928050773198636,-621.1741521117616,2.4784529231751353,-0.08085964924539953,32,False
8.0,0.03333333333333333,11.677777777777777,2.423611111111111,19.38888888888889,0.7067638720129608,22.0,0.03333333333333333,3.2777777777777777,0.8085858585858585,17.788888888888888,0.648440664236533,4,4,1,2469,27.433333333333334,0.8283361666666105,3.0761131666666164,2.672271923527095,52961.082097690654,0.08824750544143299,1.0000000000000002,0.7195846342500738,-63.74110706825135,2.5185806213179043,1.390542099322746,33,False
6.0,0.6666666666666666,7.044444444444444,3.681481481481481,22.08888888888889,0.7516068052930057,23.0,0.05555555555555555,2.6777777777777776,0.8014492753623189,18.433333333333334,0.6272211720226843,5,5,4,2645,29.38888888888889,1.5991414999999585,2.9125268333332883,2.5855043694261726,70294.05948955675,0.14759896321590515,1.0000000000000002,0.7466177545019791,-113.65980320442279,2.7500708913657563,0.922139241151624,34,False
4.0,0.6222222222222222,15.644444444444444,7.177777777777778,28.711111111111112,0.8659517426273459,22.0,0.12222222222222222,5.611111111111111,1.2166666666666666,26.766666666666666,0.8073056300268097,8,8,6,2984,33.15555555555556,1.4638366666666238,3.0898996666666303,2.792832566296116,47164.028400738345,0.02454776364277234,1.0000000000000002,0.7971456564453833,-377.72581490825036,2.599927312234884,0.3221986389303,35,False
6.0,0.4,9.044444444444444,3.3944444444444444,20.366666666666667,0.6307639366827253,23.0,0.022222222222222223,5.222222222222222,0.7806763285024154,17.955555555555556,0.5560908465244322,5,5,5,2906,32.28888888888889,1.9461999999999595,3.045336333333297,2.739533961001134,60194.71341234275,0.00014994023287643742,1.0,0.6878045209494772,-330.8958664174635,2.543736099619007,0.1155664348747454,37,True
11.0,0.08888888888888889,9.177777777777777,1.8121212121212122,19.933333333333334,0.7437810945273632,22.0,0.08888888888888889,3.4444444444444446,0.8398989898989899,18.477777777777778,0.689469320066335,5,5,4,2412,26.8,1.9185409999999816,3.293507833333311,2.6265238378062725,84663.25755024565,0.02456391815617296,1.0,0.7481776332154465,-4274.242112590186,2.5274480145077907,-2.4715631290884734,38,False
7.0,0.14444444444444443,8.78888888888889,3.3190476190476192,23.233333333333334,0.7695988222304012,16.0,0.05555555555555555,3.688888888888889,1.4006944444444445,22.41111111111111,0.7423629002576371,10,10,8,2717,30.18888888888889,1.7716189999999852,3.176068666666644,2.7405443542680747,59578.07535971553,0.05383697393968681,1.0000000000000002,0.761724114869749,-291.377247452056,2.7207635635112837,0.648342846299972,39,False
7.0,0.36666666666666664,27.4,8.185714285714285,57.3,0.9730188679245283,30.0,0.06666666666666667,8.21111111111111,1.8207407407407408,54.62222222222222,0.9275471698113208,6,6,6,5300,58.888888888888886,1.4060288333333004,3.885767499999957,2.7133601676698627,56314.097773319685,0.028622910636949495,1.0000000000000002,0.7157329609573694,-1245.5179778432844,2.525551948200769,-0.17696178821782663,40,True
6.0,0.5,14.544444444444444,4.377777777777778,26.266666666666666,0.8762045959970348,19.0,0.1111111111111111,5.622222222222222,1.2836257309941521,24.38888888888889,0.8135656041512231,9,8,6,2698,29.977777777777778,0.6771544999999589,3.2585169999999617,2.7587679807039467,120274.46493979021,0.00020969344953359617,1.0000000000000002,0.7624403715673757,-1268.8377629135389,2.6657523142310118,0.1269220188995197,41,False
7.0,0.16666666666666666,25.155555555555555,4.393650793650794,30.755555555555556,0.8843450479233227,19.0,0.06666666666666667,10.966666666666667,1.549122807017544,29.433333333333334,0.8463258785942492,7,7,6,3130,34.77777777777778,1.7049078333332826,3.0008293333332903,2.596084300290442,45194.2662317045,0.0488299600741478,1.0000000000000002,0.76657104017071,-72.30651224747194,2.572456048120701,0.4986733007332809,42,False
13.0,0.12222222222222222,4.411111111111111,1.0905982905982907,14.177777777777777,0.5118331327717609,22.0,0.1,1.5333333333333334,0.4696969696969697,10.333333333333334,0.3730445246690734,11,9,7,2493,27.7,2.4548694999999694,3.8774184999999712,3.2641659150145097,69850.66279017652,0.014502138436869575,1.0,0.7101925777070307,-97.30618649516187,2.626902710655657,0.6218206633461381,48,False
7.0,0.03333333333333333,6.8,2.0063492063492063,14.044444444444444,0.6364551863041289,18.0,0.044444444444444446,1.5333333333333334,0.6876543209876543,12.377777777777778,0.5609264853977844,4,2,4,1986,22.066666666666666,2.211428333333292,3.5736109999999583,3.1109235204961814,49505.01751002851,0.12946137078716718,1.0,0.6882126243045992,-66.13116350990971,2.623101463071414,1.1966550580492434,49,False
14.0,0.12222222222222222,4.177777777777778,1.5571428571428572,21.8,0.613125,39.0,0.022222222222222223,2.1777777777777776,0.4002849002849003,15.61111111111111,0.4390625,18,18,11,3200,35.55555555555556,1.6775589999999527,4.214999166666625,3.2829249578801547,101137.27910862153,0.019692841229871257,0.99998296726151,0.6331738141861682,-283.09895994209484,2.838800539471103,0.8976619883750336,50,False
13.0,0.23333333333333334,7.722222222222222,1.563247863247863,20.322222222222223,0.7339486356340289,23.0,0.07777777777777778,3.188888888888889,0.672463768115942,15.466666666666667,0.5585874799357945,18,17,16,2492,27.68888888888889,0.9227726666666164,4.1746241666666135,3.2251360087618646,98451.94837264082,0.045175600351990204,1.0,0.7127604700484105,-135.69241205408068,2.6311636201119333,0.5128232593944249,51,True
18.0,0.022222222222222223,7.211111111111111,1.5043209876543209,27.07777777777778,0.7594266126519165,44.0,0.022222222222222223,2.1777777777777776,0.44823232323232326,19.72222222222222,0.5531318167653475,13,11,8,3209,35.65555555555556,0.9191743333333134,3.9652199999999813,3.163192149770526,125480.98851460303,0.07085662592416714,1.0000000000000002,0.7551375876126096,-130.95707489268457,2.683895515558657,0.7087519109353835,52,False
7.0,0.34444444444444444,3.7,1.7682539682539682,12.377777777777778,0.49401330376940134,17.0,0.08888888888888889,2.388888888888889,0.5294117647058824,9.0,0.35920177383592017,1,2,1,2255,25.055555555555557,1.919771666666644,3.770444333333311,3.1738555618651585,82500.18174933727,0.029235371607679982,0.9999604282911414,0.6770832970526399,-1756.861294569449,2.7862049050033315,-1.6913931665182724,53,False
53.0,0.022222222222222223,2.7444444444444445,0.7532494758909853,39.922222222222224,0.48897659227000545,64.0,0.044444444444444446,2.4444444444444446,0.37395833333333334,23.933333333333334,0.29314099074578115,62,60,50,7348,81.64444444444445,1.0045191666666675,4.482597333333321,3.137103595188217,488457.6311548788,0.012843003118868724,1.0000000000000002,0.5937520916433504,-376.00947749208717,2.9589108330607488,1.7362861714006657,54,True
10.0,0.08888888888888889,3.3333333333333335,0.8433333333333334,8.433333333333334,0.4080645161290323,17.0,0.07777777777777778,1.0888888888888888,0.33660130718954245,5.722222222222222,0.2768817204301075,13,12,9,1860,20.666666666666668,1.0947163333333332,4.109331833333337,3.3707808973495035,90050.53353463125,0.02939995439106704,1.0,0.7374827906979012,-58.678679893484194,2.7247059939836165,1.7329573510275107,55,True
13.0,0.05555555555555555,3.2888888888888888,0.7743589743589744,10.066666666666666,0.32345590860407,19.0,0.03333333333333333,1.7444444444444445,0.4228070175438597,8.033333333333333,0.25812209925026774,0,0,0,2801,31.122222222222224,2.0103378333333404,4.416834333333344,3.2716693665546894,85003.76009496616,0.006680912342129257,0.9999743693525964,0.6046374553517814,-14.008378427021235,2.764998093966276,2.1801332052721714,56,False
