BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,UpperTriangul,UnderTriangul,CorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
23.0,0.06666666666666667,6.211111111111111,1.8956521739130434,43.6,0.8656518861681006,46.0,0.044444444444444446,5.2555555555555555,0.8239130434782609,37.9,0.7524818001323627,35,32,24,4533,50.36666666666667,1.0239563333332302,4.645260999999898,3.8067003837682423,124643.66483953051,0.07693074830373789,1.0000000000000002,0.7651810670941048,-2106.4266636161287,2.0571402109595747,0.18461000709431,2,False
17.0,0.044444444444444446,11.422222222222222,1.8633986928104576,31.677777777777777,0.66518898740084,36.0,0.022222222222222223,3.3,0.8021604938271605,28.877777777777776,0.606392907139524,8,7,8,4286,47.62222222222222,1.4937718333332477,4.5530851666665795,3.7022408010399683,112132.07882367441,0.05006259912157164,1.0000000000000002,0.7365345307064821,-1485.30862603857,1.9220710263826508,0.050144031483958636,3,False
14.0,0.03333333333333333,5.9,1.8626984126984127,26.07777777777778,0.5762337343481463,27.0,0.022222222222222223,3.5555555555555554,0.8831275720164609,23.844444444444445,0.5268843604222931,10,8,8,4073,45.25555555555555,1.2866439999999253,4.712186166666587,3.711308889558148,84020.95334063628,0.04071184519251828,1.0,0.6275756097225894,-97.22181812471311,1.8702001098095327,0.3929709584198975,4,False
16.0,0.044444444444444446,6.233333333333333,2.31875,37.1,0.8779910596897187,40.0,0.044444444444444446,5.011111111111111,0.8280555555555557,33.12222222222222,0.7838548514330792,16,14,8,3803,42.25555555555555,2.9961063333332607,4.489791666666593,3.9917401313712553,92521.60927363807,0.008405897052043662,1.0000000000000002,0.7041981226168065,-537.7659242276396,1.869057419877822,0.23238028582773693,6,False
22.0,0.03333333333333333,5.633333333333334,1.3954545454545455,30.7,0.8247761194029851,40.0,0.03333333333333333,3.466666666666667,0.6758333333333334,27.033333333333335,0.7262686567164179,3,1,1,3350,37.22222222222222,3.0337296666665785,4.599207666666582,3.992191767808511,84439.74496606537,0.026311366908694848,1.0000000000000002,0.6879382089416766,-218.96382101776322,2.0540921347328145,0.2973304070343485,7,False
21.0,0.03333333333333333,5.522222222222222,1.4322751322751321,30.07777777777778,0.6837585248800202,29.0,0.03333333333333333,4.888888888888889,0.906896551724138,26.3,0.5978782520838596,5,4,4,3959,43.98888888888889,1.2154211666666237,4.6562856666666335,3.9648118978984495,123012.61482679764,2.2523072798472788e-10,1.0,0.7815673031621639,-274.4100253496352,2.0410666078917137,0.3240378878087958,8,False
7.0,0.03333333333333333,9.433333333333334,2.9841269841269837,20.88888888888889,0.9082125603864735,19.0,0.03333333333333333,7.033333333333333,0.8988304093567251,17.07777777777778,0.742512077294686,6,5,4,2070,23.0,1.3019689999999835,4.57913216666665,4.0167864115871845,81500.64189739974,0.012606594132208914,1.0000000000000002,0.8246979142500063,-59.86930765809121,2.024855736425192,0.7255068715233327,9,False
17.0,0.03333333333333333,1.7,0.3954248366013072,6.722222222222222,0.1662087912087912,15.0,0.022222222222222223,1.6444444444444444,0.3474074074074074,5.211111111111111,0.12884615384615383,4,3,4,3640,40.44444444444444,3.3274791666666323,4.870086666666647,4.065060693726913,92595.08804659104,0.15966244480965472,0.9999447268438966,0.7026997162238369,-18.64104397114912,1.8352163954172602,0.45759125989795485,10,True
28.0,0.03333333333333333,3.3,0.9003968253968254,25.211111111111112,0.5211299954065227,47.0,0.03333333333333333,2.2888888888888888,0.46217494089834515,21.72222222222222,0.4490124023886082,14,11,9,4354,48.37777777777778,1.3587368333332983,5.004035999999972,4.1239908226335285,123850.1444389285,0.012974303219880329,1.0,0.5747043886761527,-1340.2695190312888,1.8300377239420613,-0.12737428536604528,11,True
18.0,0.044444444444444446,5.377777777777778,1.4080246913580248,25.344444444444445,0.5491092922484352,25.0,0.044444444444444446,3.8,0.9137777777777777,22.844444444444445,0.4949446316803081,17,12,9,4154,46.15555555555556,1.3089421666666607,4.668667999999994,3.983806161414401,93519.76770732529,0.020027646464818968,1.0000000000000002,0.740217117697304,-220.8090374012879,1.9358484732803332,0.40897005319953467,12,False
