BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PanelUpperTriangul,PanelUnderTriangul,PanelCorrectOrder,TileUpperTriangul,TileUnderTriangul,TileCorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
6.0,0.4888888888888889,5.544444444444444,3.225925925925926,19.355555555555554,0.9613686534216336,34.0,0.07777777777777778,1.988888888888889,0.3980392156862745,13.533333333333333,0.6721854304635762,2.5,2.6666666666666665,1.6666666666666667,2.75,2.25,2.0,1812,20.133333333333333,0.7526625,4.3606035,3.1412090838610696,33115.404516571754,47.27289692196726,1282.6807691326776,710.1921204154331,-22.522218252476428,1.7770331740729945,0.6180604602630971,2,False
9.0,0.17777777777777778,10.055555555555555,3.9469135802469135,35.522222222222226,0.9693753790175864,31.0,0.08888888888888889,6.8,0.996415770609319,30.88888888888889,0.8429351121892056,1.0,1.0,0.75,2.0,1.75,1.25,3298,36.644444444444446,0.7653986666666667,3.726381833333333,3.149540043639592,41867.7341725052,132.43979244492368,4775.86933261977,1747.5856713922803,-623.3646670777838,1.7710773938103617,0.09868698578587816,3,False
5.0,0.36666666666666664,16.755555555555556,5.933333333333334,29.666666666666668,0.9787390029325513,43.0,0.07777777777777778,2.4444444444444446,0.5736434108527132,24.666666666666668,0.8137829912023461,1.4,1.4,1.2,5.0,4.5,4.5,2728,30.31111111111111,-0.5098571666666669,3.630127,3.118559740497626,38073.51334670509,83.13013502543183,2413.722193616577,914.4650111741452,-280.31826969655754,1.8277909645494619,0.3007160839701723,4,False
4.0,0.2111111111111111,9.144444444444444,4.355555555555555,17.42222222222222,0.9727047146401985,26.0,0.022222222222222223,1.711111111111111,0.5290598290598291,13.755555555555556,0.7679900744416873,1.0,0.875,0.5,3.25,3.0,2.5,1612,17.91111111111111,-1.0000000000000009,3.666343999999999,3.0467092824281186,27693.43084186811,83.72507067255921,1026.1945018671845,575.7708040448733,-214.95770503525395,1.797793989403463,0.16883217270349046,6,False
3.0,10.355555555555556,12.055555555555555,11.25925925925926,33.77777777777778,0.9941137998691956,38.0,0.07777777777777778,2.3444444444444446,0.7333333333333333,27.866666666666667,0.8201438848920863,1.1666666666666667,0.6666666666666666,0.5,4.5,4.75,3.25,3058,33.977777777777774,0.5219803333333327,4.198030999999999,3.3536223383805193,39553.882007678236,51.920864138863685,3327.9359786973496,1541.857500554625,-95.5132988932037,1.7354316722236471,0.4274004710617519,7,False
9.0,0.3888888888888889,7.955555555555556,3.330864197530864,29.977777777777778,0.9698058950395398,33.0,0.022222222222222223,2.7888888888888888,0.7508417508417509,24.77777777777778,0.8015815959741194,1.75,2.25,1.0,2.0,2.0,1.25,2782,30.91111111111111,1.0257491666666665,3.8355864999999993,3.234120865861211,45964.61384043214,10.964032751817172,2670.574038433434,1343.7523108148966,-527.17048874941,1.9002699735185333,0.3773341110285157,8,False
5.0,0.9444444444444444,11.433333333333334,3.566666666666667,17.833333333333332,0.9622302158273381,21.0,0.07777777777777778,3.1555555555555554,0.6941798941798941,14.577777777777778,0.7865707434052758,1.0,0.6,1.0,1.5,1.25,1.25,1668,18.533333333333335,1.200602333333333,4.004084333333332,3.2678249565896342,34862.32687513642,61.52911242800931,1592.5863578087724,699.6798454859686,-57.27043969414138,1.7733586925794749,0.41927728049118773,9,False
17.0,0.022222222222222223,18.766666666666666,4.45359477124183,75.71111111111111,0.9695503699487763,75.0,0.044444444444444446,5.144444444444445,0.8631111111111112,64.73333333333333,0.8289698349459306,2.8,2.6,2.2,5.25,5.25,4.25,7028,78.08888888888889,-1.0000000000000002,3.964495333333333,3.26779825183878,109002.18846629153,19.919678067879843,8609.78883697026,4192.73494125794,-311.08676103077755,1.8105416022176235,0.3777948181750234,10,True
11.0,0.4777777777777778,13.233333333333333,3.9464646464646465,43.41111111111111,0.963501849568434,58.0,0.022222222222222223,2.8666666666666667,0.600191570881226,34.81111111111111,0.7726263871763255,3.0,2.0,2.8,5.75,6.5,4.25,4055,45.05555555555556,0.1865029999999996,4.137224833333334,3.231703360576513,72020.89100135615,68.34595938834504,5003.01057869467,2322.1528253467527,-642.6042613895555,1.815181634268524,0.08969361312557873,11,True
18.0,0.17777777777777778,17.055555555555557,3.0425925925925923,54.766666666666666,0.9550474714202674,70.0,0.07777777777777778,3.566666666666667,0.6482539682539682,45.37777777777778,0.7913195117225343,2.4285714285714284,2.857142857142857,1.2857142857142858,5.25,5.75,4.5,5161,57.34444444444444,-0.2065405000000006,4.180569833333333,3.334886421043701,99026.4320675255,116.01819315701448,3502.2824400877544,2107.7530686497544,-112.76992428119847,1.7683365992328832,0.33805009913335166,12,False
