BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,UpperTriangul,UnderTriangul,CorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
15.0,0.044444444444444446,9.877777777777778,2.445925925925926,36.68888888888889,0.9557163531114327,37.0,0.08888888888888889,3.3222222222222224,0.8963963963963965,33.166666666666664,0.8639652677279306,32,30,18,3455,38.388888888888886,1.902079333,3.438982667,2.918521784764743,106572.17152181879,0.0,1.0000000000000002,0.7352375059032477,-210.52215580526783,3.442080082114949,0.6249325033765071,17,True
12.0,0.07777777777777778,18.81111111111111,4.239814814814815,50.87777777777778,0.8415732402131961,61.0,0.07777777777777778,3.577777777777778,0.6885245901639344,42.0,0.6947252343319242,46,44,38,5441,60.455555555555556,-0.280059833,4.0072175,3.0247501414098945,204230.30079861492,0.0009976420012886118,1.0000000000000002,0.723666835081621,-226.81577604552365,3.209541617965239,1.2525966476313906,18,False
4.0,0.8777777777777778,14.455555555555556,5.488888888888889,21.955555555555556,0.9504569504569504,19.0,0.07777777777777778,4.155555555555556,1.0491228070175438,19.933333333333334,0.862914862914863,15,18,6,2079,23.1,0.967658833,3.643414833,2.958165964769032,64532.83798014406,0.009796459602782965,1.0,0.8193036298109464,-534.4408374562665,3.34062169170086,0.9116353010972321,22,False
3.0,2.688888888888889,9.8,5.196296296296296,15.588888888888889,0.9873328641801549,11.0,0.07777777777777778,5.722222222222222,1.3313131313131312,14.644444444444444,0.9275158339197748,12,9,9,1421,15.78888888888889,0.5186105,3.389147333,2.902059288010235,33067.14095234362,0.013108345496744094,1.0000000000000002,0.7986193482006675,-483.35740708431973,3.39699974,0.908215978790622,23,False
5.0,0.8333333333333334,22.033333333333335,8.597777777777777,42.98888888888889,0.992051282051282,22.0,0.08888888888888889,10.5,1.8116161616161615,39.855555555555554,0.9197435897435897,15,14,6,3900,43.333333333333336,0.279645333,3.600631667,2.7963424042887373,146093.5881904808,0.008355821298998745,1.0000000000000002,0.7814206387077175,-97.2028589366294,3.4917031584832348,1.5646172231273112,24,False
7.0,0.35555555555555557,18.288888888888888,5.536507936507936,38.75555555555555,0.9841986455981941,21.0,0.1111111111111111,7.544444444444444,1.7412698412698413,36.56666666666667,0.9286117381489843,13,15,10,3544,39.37777777777778,0.778867167,3.8272526669999998,2.884917018721044,188861.8776551561,0.0,1.0000000000000002,0.7565759924068889,-1513.8521655883546,3.409168040535123,1.2638924792313895,25,False
4.0,6.177777777777778,15.78888888888889,11.8,47.2,0.9932195464110358,28.0,0.1,10.355555555555556,1.5722222222222222,44.022222222222226,0.9263502454991818,13,15,4,4277,47.522222222222226,0.550839667,3.6073915000000003,2.819496423237316,131016.04857410913,0.0,1.0000000000000002,0.7583733607110807,-26.39073597300694,3.151517315543961,1.8345910370730736,26,False
12.0,0.15555555555555556,13.4,4.060185185185185,48.72222222222222,0.9722838137472284,36.0,0.1,5.4,1.2490740740740742,44.96666666666667,0.8973392461197339,15,15,8,4510,50.111111111111114,0.39690149999999996,3.452112833,2.7981183178192484,171048.73692434572,0.01700535963624125,1.0000000000000002,0.7034454368848869,-97.393875015884,3.113994138058449,1.0387899160390197,27,False
3.0,0.5222222222222223,14.922222222222222,7.681481481481482,23.044444444444444,0.9932950191570882,18.0,0.14444444444444443,3.477777777777778,1.1839506172839507,21.31111111111111,0.9185823754789272,6,7,3,2088,23.2,0.892789333,3.2974675,2.827835610458332,63452.9467462565,0.05814830061407063,1.0,0.7616804934938501,-91.17270553649004,3.190831257554098,1.1008788474403952,28,False
21.0,0.08888888888888889,22.8,4.351851851851852,91.38888888888889,0.9603035610040864,55.0,0.07777777777777778,6.611111111111111,1.5804040404040405,86.92222222222222,0.9133683596030356,5,5,5,8565,95.16666666666667,1.4435781669999999,3.239303333,2.6581701069371118,155099.73777082012,0.012686067250283298,1.0000000000000002,0.7361950031866223,-90.3740260400928,2.7177680021069426,1.0472151738946827,30,True
9.0,0.32222222222222224,10.966666666666667,3.371604938271605,30.344444444444445,0.9767525035765379,29.0,0.1,4.566666666666666,0.9329501915708813,27.055555555555557,0.8708869814020028,29,27,21,2796,31.066666666666666,0.32678983300000003,3.888872833,3.0394618000673064,157496.92590932,0.007540031473091155,1.0,0.744961233415098,-122.31882473890566,3.3746621729779305,1.375223079780157,32,False
7.0,0.4444444444444444,14.066666666666666,5.006349206349206,35.044444444444444,0.9843945068664169,25.0,0.07777777777777778,5.788888888888889,1.2706666666666666,31.766666666666666,0.8923220973782772,15,15,5,3204,35.6,-0.045537333,3.391464333,2.9135049141841964,258117.65216689557,0.0035171586689305315,1.0000000000000002,0.7094160930564892,-121.89889365155601,3.2005435888617515,1.6830307070220056,33,False
19.0,0.18888888888888888,10.566666666666666,2.395906432748538,45.522222222222226,0.9541220307405682,32.0,0.1,9.588888888888889,1.301388888888889,41.644444444444446,0.8728458313926409,17,16,12,4294,47.71111111111111,0.45590733299999997,3.2563248330000003,2.7968389040730024,176762.3433073437,0.006074146606573213,1.0000000000000002,0.770625490633127,-71.9898890888189,3.226176237203149,1.3769947633652095,34,False
5.0,0.24444444444444444,14.944444444444445,5.984444444444445,29.92222222222222,0.9860856829000366,21.0,0.1,4.0,1.3222222222222222,27.766666666666666,0.9150494324423288,12,12,8,2731,30.344444444444445,0.433153833,3.669403,2.816466756589359,104249.9736643145,0.0042041779101439185,1.0000000000000002,0.7792437026364444,-125.47429274201492,3.29429503112835,1.3480069943602446,35,False
10.0,0.32222222222222224,8.11111111111111,3.438888888888889,34.388888888888886,0.9772655509946322,22.0,0.07777777777777778,6.4222222222222225,1.4712121212121212,32.36666666666667,0.9197979160088412,10,11,9,3167,35.18888888888889,1.811592167,3.2575225,2.857664573385728,91716.35071523869,0.0017036883976745641,1.0,0.7034898617204565,-199.7906324949149,3.1921597965011577,1.1208831967352981,37,False
8.0,0.25555555555555554,9.7,3.1,24.8,0.9755244755244755,19.0,0.1111111111111111,4.466666666666667,1.2046783625730995,22.88888888888889,0.9003496503496503,6,5,5,2288,25.42222222222222,0.44592299999999996,3.824351,2.9440314423687184,109792.41255468586,0.005256110795749384,1.0,0.7945577218219804,-422.77781879259805,2.94839544,0.8939174822252361,38,False
10.0,0.07777777777777778,13.466666666666667,3.49,34.9,0.9742555831265509,23.0,0.08888888888888889,6.555555555555555,1.4304347826086956,32.9,0.918424317617866,8,9,7,3224,35.82222222222222,0.738436333,3.311724333,2.817815258524757,103147.28516109523,0.008448302019535812,1.0,0.7822587949789823,-159.03076186988883,3.1874249710627716,1.1508461944647135,39,False
10.0,0.2222222222222222,15.366666666666667,3.958888888888889,39.58888888888889,0.960377358490566,28.0,0.08888888888888889,4.955555555555556,1.3162698412698413,36.855555555555554,0.8940700808625337,6,6,6,3710,41.22222222222222,0.8551076670000001,3.688624,2.825187909613162,138940.124063602,0.1267129404698368,1.0000000000000002,0.7499383628830193,-143.8741764671058,3.181969179780707,1.60907054145724,40,False
15.0,0.25555555555555554,7.466666666666667,1.9592592592592593,29.38888888888889,0.8386176284083703,26.0,0.1111111111111111,5.988888888888889,1.052991452991453,27.377777777777776,0.7812301838934687,12,10,10,3154,35.044444444444444,0.9153034999999999,3.696350167,2.900905327399207,134125.671185571,0.0243016379082992,1.0000000000000002,0.7151118564514398,-621.1688815532491,3.1475197227210603,0.8504332589495237,41,False
9.0,0.15555555555555556,11.622222222222222,3.482716049382716,31.344444444444445,0.9667580534612749,24.0,0.07777777777777778,5.666666666666667,1.2097222222222221,29.033333333333335,0.8954763536668952,10,8,3,2918,32.422222222222224,0.742541,3.4246190000000003,2.8335059993135876,81727.00709669749,2.7702865726481476e-05,1.0,0.7910619142749429,-357.040130137032,3.1102264769308396,0.7993469468094001,42,False
10.0,0.3,7.822222222222222,3.1155555555555554,31.155555555555555,0.9746263468891206,24.0,0.07777777777777778,5.177777777777778,1.2101851851851853,29.044444444444444,0.9085853319429962,17,16,10,2877,31.966666666666665,1.0633925,3.5380275,2.771464396898795,78201.46813700805,0.0035294607835938407,1.0,0.7107449776824027,-477.63267112229755,2.9549352943033536,0.8508727402218869,48,False
21.0,0.044444444444444446,12.2,2.146031746031746,45.06666666666667,0.9061662198391421,37.0,0.044444444444444446,6.022222222222222,1.1036036036036037,40.833333333333336,0.8210455764075067,23,20,15,4476,49.733333333333334,0.22478499999999998,3.5546721669999997,2.7776624632042424,256626.44469514722,0.0,1.0000000000000002,0.7918194072490004,-187.12263103649545,3.1419851276796287,1.6915280223185913,49,False
8.0,0.4777777777777778,9.333333333333334,4.138888888888889,33.111111111111114,0.9802631578947368,18.0,0.17777777777777778,6.644444444444445,1.747530864197531,31.455555555555556,0.93125,12,12,6,3040,33.77777777777778,0.9690093329999999,3.236465667,2.7109220286073596,75365.93333375595,0.04186704642405846,1.0000000000000002,0.7217875247490249,-141.19021645236364,3.102271900371321,1.2434177193279454,50,False
11.0,0.23333333333333334,18.31111111111111,4.72020202020202,51.922222222222224,0.9792539815590947,22.0,0.18888888888888888,7.1,2.255050505050505,49.611111111111114,0.9356663872590109,12,11,5,4772,53.022222222222226,0.517499167,3.031173833,2.700486791339532,117892.95130819963,0.018727330967158992,1.0000000000000002,0.7720014225822932,-60.617259396300085,3.0789131528562845,1.5433599842899142,51,False
12.0,0.022222222222222223,5.111111111111111,2.4231481481481483,29.07777777777778,0.9671101256467111,24.0,0.022222222222222223,4.522222222222222,1.1240740740740742,26.977777777777778,0.8972653362897265,14,12,9,2706,30.066666666666666,0.484436,3.131833667,2.6969042845828977,151497.04392068472,0.0002824090730876299,1.0,0.7353459872728816,-617.2306869739317,3.041921842398357,1.4315897860408529,52,False
12.0,0.2,20.855555555555554,4.713888888888889,56.56666666666667,0.975287356321839,32.0,0.12222222222222222,7.0777777777777775,1.648263888888889,52.74444444444445,0.9093869731800767,5,7,5,5220,58.0,0.439313333,3.5083411669999998,2.7144045833346784,172657.75767929645,0.014510375438785469,1.0000000000000002,0.7910387027435863,-168.4116447918432,3.1344268982349686,1.3206752855971815,53,False
20.0,0.16666666666666666,14.255555555555556,4.115,82.3,0.9783383965130101,46.0,0.1,7.688888888888889,1.6782608695652175,77.2,0.917712323339057,30,31,15,7571,84.12222222222222,0.146601333,3.5269775,2.8520840708758515,327428.6708059071,0.0,1.0000000000000002,0.7936308678041419,-182.90654432340565,3.118709354403378,1.4630727127330596,54,True
15.0,0.2111111111111111,18.644444444444446,3.905185185185185,58.577777777777776,0.975212726600074,34.0,0.08888888888888889,9.455555555555556,1.6212418300653595,55.12222222222222,0.9176840547539771,17,15,11,5406,60.06666666666667,0.507927,3.5915781669999998,2.8968692029838747,164651.2727030827,0.026593404551460732,1.0000000000000002,0.7615902362048775,-1601.9342324917409,3.1111235085368576,0.7706666806609913,55,False
21.0,0.044444444444444446,7.277777777777778,1.5767195767195767,33.111111111111114,0.8536236035519909,29.0,0.044444444444444446,5.133333333333334,1.0704980842911878,31.044444444444444,0.8003437410484102,4,5,4,3491,38.78888888888889,-0.12386833300000001,3.3223214999999997,2.7922470186697628,163955.55662918743,5.439489688567928e-05,1.0000000000000002,0.7585458686769854,-148.34497564203525,2.9959734851585074,1.5010239659115043,56,False
18.0,0.17777777777777778,12.366666666666667,2.774074074074074,49.93333333333333,0.9625187406296851,25.0,0.07777777777777778,6.666666666666667,1.9208888888888889,48.022222222222226,0.92568001713429,14,13,10,4669,51.87777777777778,0.617716333,3.0579096669999997,2.6490689709465243,113570.9468989845,0.00016519236177379992,1.0,0.7095834223475114,-623.7407100856722,3.0302542011458318,1.2671940105518755,57,True
22.0,0.07777777777777778,10.588888888888889,2.1717171717171717,47.77777777777778,0.9572573463935886,42.0,0.08888888888888889,6.2555555555555555,1.0351851851851852,43.477777777777774,0.8711041852181656,13,13,9,4492,49.91111111111111,0.646275833,3.247263667,2.836485954351574,195368.5133158845,0.0,1.0000000000000002,0.650227348387248,-3216.0541211260993,3.1115464986477304,0.12584106399310088,58,False
25.0,0.1111111111111111,7.0777777777777775,1.6964444444444444,42.41111111111111,0.9487944320159085,36.0,0.07777777777777778,5.377777777777778,1.0679012345679013,38.44444444444444,0.8600546855580412,25,28,15,4023,44.7,1.3426895,3.6398925,2.9317180940584886,269835.09911376546,0.0,1.0,0.7754935391150639,-48.378042193014835,3.1669497064919176,1.4678915142159956,59,False
6.0,0.9888888888888889,17.733333333333334,4.281481481481482,25.68888888888889,0.9821580288870009,25.0,0.14444444444444443,4.533333333333333,0.9351111111111111,23.377777777777776,0.8937977909940527,16,16,15,2354,26.155555555555555,0.754648833,3.6210528330000002,3.012950425286097,73343.893000082,0.013361241771010364,1.0,0.7358606155785203,-283.8761114434542,3.108864386091364,1.0086047635436803,64,False
29.0,0.044444444444444446,4.6,1.2670498084291186,36.74444444444445,0.716421143847487,34.0,0.08888888888888889,4.566666666666666,1.0166666666666666,34.56666666666667,0.6739601386481804,12,11,11,4616,51.28888888888889,0.37052933299999996,3.405624333,2.8333275788446306,239409.92848986597,0.014261003416466071,1.0,0.7053834573789214,-6132.984595387954,3.1067455999999996,-0.5372230264126352,65,False
17.0,0.1111111111111111,6.7,1.3516339869281044,22.977777777777778,0.8199841395717684,26.0,0.08888888888888889,3.8555555555555556,0.8145299145299145,21.177777777777777,0.7557494052339413,1,2,1,2522,28.022222222222222,1.5045498330000002,3.594029833,2.9350153315251486,132837.7734616432,2.979659745853888e-05,1.0000000000000002,0.7312248224177382,-110.5792089065519,3.1069921246395666,1.1716630787275817,66,False
10.0,0.14444444444444443,7.4,2.2744444444444443,22.744444444444444,0.9556489262371616,14.0,0.07777777777777778,5.611111111111111,1.4833333333333334,20.766666666666666,0.8725490196078431,11,9,10,2142,23.8,1.464380833,3.687121167,2.7525018626094604,122844.46671782868,0.007897416016013304,1.0000000000000002,0.754479018956235,-32.97944907874387,3.0830113328648574,1.3648535090315366,67,False
10.0,0.044444444444444446,4.7444444444444445,2.12,21.2,0.8629579375848032,18.0,0.044444444444444446,3.3,1.1253086419753087,20.255555555555556,0.8245137946630484,12,11,11,2211,24.566666666666666,1.5641963330000002,3.2533443330000003,2.8231851559308723,49864.27751121843,0.019690057154212213,1.0000000000000002,0.7277327419747146,-30.330671187113445,3.0220988291940136,1.5063568912833896,68,False
10.0,0.05555555555555555,13.655555555555555,3.408888888888889,34.08888888888889,0.9079609351879254,13.0,0.14444444444444443,8.522222222222222,2.576923076923077,33.5,0.8922758212488902,8,8,1,3379,37.544444444444444,1.4036253330000001,3.074294833,2.626784559543309,68048.27336545492,0.0,1.0000000000000002,0.749223504622795,-29.407240027258787,3.118207561873934,1.7318516232344796,69,False
14.0,0.03333333333333333,13.911111111111111,2.303968253968254,32.25555555555555,0.9114599686028257,22.0,0.03333333333333333,8.588888888888889,1.371212121212121,30.166666666666668,0.8524332810047096,16,14,14,3185,35.388888888888886,-0.589317333,3.1851223330000002,2.7083418536569983,123582.97829047334,0.0,1.0000000000000002,0.7516257452230976,-113.05847802810754,2.9708777228705157,1.7334843299410372,70,False
7.0,0.37777777777777777,7.377777777777778,3.095238095238095,21.666666666666668,0.9735396904643036,19.0,0.1,4.444444444444445,1.0608187134502924,20.155555555555555,0.9056415376934598,11,12,4,2003,22.255555555555556,0.77727,3.1388068330000003,2.745384854603901,116899.72175546706,0.06989773265945279,1.0,0.7339776907351968,-41.327977205562185,3.073083041310908,1.754244434566123,71,False
9.0,0.34444444444444444,3.0555555555555554,1.045679012345679,9.411111111111111,0.9287280701754386,19.0,0.14444444444444443,0.9666666666666667,0.39824561403508774,7.566666666666666,0.7467105263157895,11,11,7,912,10.133333333333333,0.224416167,3.3453625,2.8437347653205935,89570.20438443767,0.0,1.0,0.771272601419761,-599.0170068086691,3.0162853878710956,0.8611003667959695,72,False
17.0,0.1111111111111111,11.122222222222222,2.2248366013071896,37.82222222222222,0.9336258913878223,31.0,0.07777777777777778,4.7444444444444445,1.0706093189964159,33.18888888888889,0.8192539769610532,20,17,7,3646,40.51111111111111,0.916743,4.125445167,2.827775804654657,177956.48399558046,0.06989619304533168,1.0000000000000002,0.7588767342031608,-237.21449417634355,3.0891785608317703,1.2381960157580612,73,False
