PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,Panel_Move,Tile_Move,GazeMove_L,FIX_D,IsDifficult,IsUnderstand,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel
2.9157995000000003,3.0494895000000004,2.9757091432748553,0.3333333333333333,0.5,571.7370144559168,0.6333333333333333,0.0,0.0,14.289142919651749,236.38040080140428,185.94688431372694,1.550014476343469,2.1059906551399346,1.7477206899819415,2.0,2.0
2.985654166666667,3.183461333333334,3.041245423497268,0.0,0.0,193.45323204463975,0.6777777777777778,0.0,0.0,312.642041931675,374.626291977182,360.71725112787067,1.6113894325726683,1.8030192507109284,1.7253271792547613,2.0,1.0
3.193499166666667,3.280410833333334,3.259952873015874,0.0,-0.25,45.54478782257491,0.23333333333333334,0.0,0.0,222.728293841067,233.61834490856165,229.8398564008913,1.0108764279402478,1.729033137382922,1.3518388221827802,2.0,1.0
3.0509895000000005,3.431681166666668,3.1718887027027067,0.16666666666666666,0.25,848.2492922786159,3.2888888888888888,0.0,0.0,478.92031910354456,754.3098502732812,616.9089625624945,0.943762561821767,1.7793376123934848,1.5492925677590066,2.0,2.0
3.3368985,3.4474895,3.394606178571429,0.3333333333333333,0.5,90.52134218455794,0.3111111111111111,0.0,0.0,174.6259103419926,184.71010307587773,179.33424837232567,-0.13274049448183334,0.5876383466030763,0.2614932740129727,2.0,4.0
3.0562565000000004,3.5269218333333345,3.332493552055991,-0.3333333333333333,-0.5,1450.2892747230044,4.233333333333333,0.0,0.0,392.7451982669103,1283.5936695680973,1025.1742933368066,0.33993424830309227,1.6328911213554034,1.1132950279846805,2.0,2.0
3.041572500000001,3.368062166666667,3.1626013284313745,0.16666666666666666,0.0,764.0314811662823,1.511111111111111,0.0,0.0,97.51778554697546,509.2897842735915,364.1494016888652,0.6114026606018034,1.4235254924972252,1.0180658407134398,2.0,3.0
2.7385075000000008,3.1774190000000004,2.9058890086580114,0.16666666666666666,0.75,691.7951246473222,2.566666666666667,0.0,0.0,751.9907600181915,1412.764266122716,1247.9543493987037,-16387.885858025675,1.4973847593695093,-70.6995853017393,2.0,4.0
2.879971833333334,2.9975308333333337,2.925335626126126,0.16666666666666666,-0.25,202.64729686869035,0.4111111111111111,0.0,0.0,412.85976538790686,874.2649625700515,738.8044599195287,0.0073021043677896635,1.1181352226922794,0.7398857852855445,2.0,5.0
2.8280030000000003,3.183245333333334,3.021657037414967,0.16666666666666666,0.0,634.9470998204431,1.6333333333333333,0.0,0.0,307.61414354526136,882.3720086938939,685.7116211129908,-20.207512266532547,1.1771993287378864,0.5221622761179034,2.0,6.0
3.081191833333334,3.1137390000000007,3.1036855175438602,-0.16666666666666666,0.0,11.082767354789166,0.2111111111111111,0.0,0.0,132.62036165623692,133.51452292553418,133.01588733231176,-0.49469375566500484,0.6014943798361331,-0.25177107530539855,2.0,5.0
3.279426500000001,3.5018488333333337,3.352017453125,0.0,0.25,0.0,0.7111111111111111,0.0,0.0,1082.9362697626002,1082.9362697626002,1082.9362697625993,-2.154702148576699,0.34370483079806036,-0.516760359883078,2.0,5.0
2.832918833333334,3.2415950000000007,2.991705412523021,0.25,0.5,961.0638336292204,2.011111111111111,0.0,0.0,293.08817043887893,807.641423938074,611.8347996305217,1.8113271072666735,2.0993653858676824,1.960784285617028,3.0,1.0
3.064053833333334,3.3838045000000005,3.2172000216049406,0.0,-0.25,213.8927372705846,0.6,0.0,0.0,499.6684921126698,645.5523044030766,570.409945909682,-0.23647461765825262,1.7972506334411864,1.5328421521048698,3.0,1.0
2.846092333333333,2.9476650000000006,2.8832415638888897,0.0,0.0,235.21080404208246,0.6666666666666666,0.0,0.0,463.8254798283645,644.0444750082445,556.1084828672515,1.2329162578719588,1.640914734176764,1.4731092151748684,3.0,1.0
2.794669833333334,3.1381280000000005,2.9266806427304974,0.25,0.25,797.3354026968781,2.088888888888889,0.0,0.0,377.8920762962936,829.5524060280102,655.9851740721858,0.4674823658177949,1.7074104509847923,1.295073280274672,3.0,2.0
3.058215000000001,3.4480438333333345,3.2215403159203984,0.0,-0.25,840.015633884933,2.977777777777778,0.0,0.0,274.8311472762425,1276.4829333086927,1058.0579153477602,-9.629411540899108,1.556889310068187,1.0266845499785349,3.0,2.0
2.834053000000001,3.2863588333333347,2.9916330321637434,0.25,0.75,448.86126977234323,1.2666666666666666,0.0,0.0,422.977626915618,653.3434814780567,564.7285423547364,-3.714668935162685,1.5080319499851025,0.7448438735580285,3.0,3.0
3.014572333333334,3.1847638333333337,3.0925860489021963,0.0,0.0,812.8094611832094,1.8555555555555556,0.0,0.0,402.7359590791481,769.9955196206058,604.8996083924578,-10.812873417301418,1.3511353761443448,0.4316510830676623,3.0,3.0
3.2204360000000007,3.318898666666668,3.2644129375000004,0.25,-0.25,17.315133299476702,0.08888888888888889,0.0,0.0,291.5338595942174,361.735527568284,326.47934489890457,0.7340652411642187,1.03696996302003,0.8357073281883645,3.0,4.0
