PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,Panel_Move,Tile_Move,GazeMove_L,FIX_D,IsDifficult,IsUnderstand,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel
2.830067833333333,2.873263,2.850484261904762,0.16666666666666666,0.25,2052.9269068373146,0.07777777777777778,False,False,1.0136549250431925e-07,0.0522719859412471,0.01533378010178334,-1.643400559796818,1.7609473894128496,-0.029723587955488146,2.0,1.0
2.8505275,2.9517746666666667,2.9096279523809523,0.0,0.25,47.727613733778796,0.07777777777777778,False,False,42.292323650520885,52.624940304408966,47.16321391552989,-2.2967695208729606,0.5889519587955607,0.040251755220959265,2.0,1.0
3.1165671666666666,3.221494,3.174457428571429,0.0,0.0,57.05520794111548,0.07777777777777778,False,False,386.288066856006,531.3515633963076,410.4276949902158,0.6406320928595168,1.2148699165527694,1.0664420896542863,2.0,1.0
3.1050698333333333,3.252983,3.206695666666667,0.0,0.0,39.39580867322468,0.1111111111111111,False,False,449.9505779251361,519.1304586916517,487.90651563913326,-3.1871649803266333,0.11809856255223972,-0.9402823940388579,2.0,1.0
2.9854,3.0440749999999994,3.0178058888888883,0.0,0.0,49.55992164965577,0.16666666666666666,False,False,399.64340219762016,496.7667502560336,433.96260783497667,-2.7528785604030963,0.18316374917795186,-1.1477505202302878,2.0,1.0
2.872281333333333,3.198059166666667,2.9857881386430676,0.16666666666666666,0.0,535.4674689885175,1.2555555555555555,False,False,121.34662288520693,532.1860733068268,439.9395679489773,-2.0875782478535907,1.6893525327867835,0.012958213768588299,2.0,2.0
3.143114666666667,3.209126833333333,3.159032284313725,0.0,0.0,158.60225433245566,0.37777777777777777,False,False,206.4525300831704,333.8499099458862,269.4983627092613,-5.057286565867045,1.0584996839522307,-0.15480383063965514,2.0,2.0
3.0687868333333337,3.261823,3.16704312962963,0.16666666666666666,-0.25,107.42568590876441,0.2,False,False,490.8090287540575,523.4431788221827,512.2866570170829,-40.74249743643298,1.344448730508483,-2.5349416674438703,2.0,3.0
3.019325333333333,3.1678468333333334,3.0873133025641013,0.0,0.0,225.91965421900767,0.7222222222222222,False,False,444.53127961361406,523.144718010712,481.5053368281965,-1.8124570242812585,1.618320313934259,-0.007386697931969157,2.0,3.0
2.8185653333333334,3.089401,2.9433324851190497,-0.16666666666666666,0.25,275.239256853026,2.488888888888889,False,False,740.9694606566701,818.1682670870601,785.0085871364852,-66.54393826502523,1.4445906167104186,-0.8686426490657931,2.0,2.0
2.8233464999999995,2.8639248333333334,2.8374456388888887,0.16666666666666666,-0.25,11.813424964366373,0.06666666666666667,False,False,492.93878864279577,557.7956157499015,524.0711418549115,-3.2487270213648243,0.9807103652833655,-0.786097300704001,2.0,3.0
2.927614833333333,3.062306833333333,3.0138748200000003,0.3333333333333333,0.5,62.05610874264402,0.2777777777777778,False,False,184.79604180005447,190.498647422884,189.25134627233615,-1.0007284321317194,0.6937196304002928,0.0500666526399859,2.0,5.0
