PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,FIX_D,IsDifficult,IsUnderstand,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel
3.696678166666574,3.7284293333332403,3.711004380952288,36.22488242418721,0.07777777777777778,0.0,0.0,0.22183165574458266,0.24916136807380826,0.23157341372918408,0.09560707881908481,1.3298953977908603,0.7492563082199416,2.0,3.0
3.61980933333324,3.691080666666573,3.6629002619046687,92.02076600779962,0.07777777777777778,0.0,0.0,0.08531497573852329,0.16549306656629165,0.14421225399723295,1.1332864050498528,1.648992981851926,1.412053225874134,2.0,1.0
3.4321951666665726,3.5040434999999066,3.4672150238094304,102.55134514636285,0.07777777777777778,0.0,0.0,0.1429286093713828,0.4184228706106405,0.33573829714424075,1.749824595336808,2.27140840687765,1.9745177773546243,2.0,1.0
3.461265666666573,3.54745733333324,3.516455611111018,101.01267276588047,0.13333333333333333,0.0,0.0,0.16708940466295544,0.21348237099173864,0.17696583342038863,0.8033253317022055,1.7969460329799485,1.2583018059917228,2.0,1.0
3.3982339999999045,3.4730119999999047,3.4317141888887943,72.60297677579754,0.16666666666666666,0.0,0.0,0.10300433243093957,0.15384377973364952,0.13183271251239295,-173.36048037186532,1.7105502683622857,-11.839014205112475,2.0,1.0
3.5515161666665698,3.642399999999904,3.6070437424241475,227.10228051676933,0.24444444444444444,0.0,0.0,0.26499079852207186,0.3894497536139324,0.32331657463564306,-6.382396690459172,2.4286587601732665,0.7707469636245836,2.0,1.0
3.4609654999999018,3.5162813333332354,3.482711358974262,192.80533285231806,0.28888888888888886,0.0,0.0,0.1964188309283597,0.2806461808142633,0.22869101573017966,-1.0295271950215374,2.3375066504385758,0.3459946798766005,2.0,1.0
3.702362166666569,3.836769166666568,3.773052847058725,754.0749443682953,0.9444444444444444,0.0,0.0,0.15964108599940796,0.9999815825132804,0.8213695413258867,0.13639628822524008,2.2311432384715832,1.4609658450463785,2.0,2.0
4.0421753333332315,4.109359666666566,4.0957990303029295,458.9114343257801,0.12222222222222222,0.0,0.0,0.07693074830373789,1.0,0.822422384645662,-2.6045711448504782,2.296672996496929,0.7153996805095321,2.0,1.0
3.8945591666665687,3.9961778333332334,3.9501437727271735,136.65003586747437,0.12222222222222222,0.0,0.0,0.8996322800601689,0.9998885588898188,0.9581795448962787,1.3946042731542803,2.1409873234685386,1.7266870594255515,2.0,3.0
3.924308666666573,4.129269999999907,4.021845071428477,553.6851467058359,0.3888888888888889,0.0,0.0,0.4562854131669316,0.9719734393303108,0.8519644160240721,0.3634659939752065,2.0578839545779717,1.3911464325999245,2.0,1.0
3.4189071666665627,3.8293046666665713,3.589781599576167,3929.5359716228213,5.2444444444444445,0.0,0.0,0.14102376830168345,1.0000000000000002,0.7707904394291739,-64.26023401611621,2.2428283739783113,0.7790919196140463,2.0,2.0
3.5096536666665608,3.9505536666665617,3.695341508928467,427.3313669806886,0.6222222222222222,0.0,0.0,0.4737300561807881,0.9993900757273241,0.7458871379787689,1.3555483557954169,2.4242720455738778,2.0050676041101783,2.0,3.0
3.6380181666665616,3.7045644999998952,3.6746565303029257,32.06575040624314,0.12222222222222222,0.0,0.0,0.29430213946370154,0.313059461482027,0.30425048907819136,0.5294263232064023,2.323159772630911,1.4682045170399272,2.0,1.0
2.909014499999896,3.9050751666665615,3.7193618024690305,2965.5177748297674,0.3,0.0,0.0,0.33745039901475443,0.9063870107673394,0.8231340035538791,0.4982997405078747,2.4217843718641188,2.068428011185698,2.0,3.0
3.877202333333225,4.254730166666558,4.023821969387647,732.7452609036953,0.5444444444444444,0.0,0.0,0.2763919213474864,0.7846371082092348,0.4243205418214589,-15.640975608260248,2.435803998796598,1.033425971287014,2.0,1.0
3.5291316666665606,4.1468684999998935,3.7856506269840184,3652.9409896753746,0.9333333333333333,0.0,0.0,0.4498440111025627,0.9219536481854764,0.7408839086974012,-8.51683229939512,2.351893531804839,0.1176692216474857,2.0,3.0
3.7926459999998894,4.174313833333225,3.9688777797617947,2900.8507073253354,0.3111111111111111,0.0,0.0,0.16847775105328822,0.86006307368128,0.5225297577380069,-0.23493155549570088,2.3681338536630507,1.5968872635930715,2.0,1.0
4.135218499999891,4.471661999999895,4.341375886573967,629.4062784891702,0.8,0.0,0.0,0.10347552461327382,0.9449939963092192,0.5469042330598811,1.0440213770702775,2.1952217685096223,1.9233147076359411,2.0,1.0
4.292714499999893,4.386294166666558,4.334795722222115,6.488299999999981,0.03333333333333333,0.0,0.0,0.9763949983416916,0.9764978953592428,0.9764398818379054,1.3224151436901526,1.8587885365737518,1.588750670615027,2.0,2.0
3.02349116666656,4.096053999999895,3.9054211666665597,123.6150128789424,0.12222222222222222,0.0,0.0,0.7213571746491939,0.8677645545419467,0.8253535792411179,1.676526330997612,2.0788629475458382,1.8313495636861823,2.0,2.0
3.7616171666665608,4.510202833333228,4.273200377371169,1994.4862728118594,2.7333333333333334,0.0,0.0,0.13683056861142226,0.9998367202699447,0.7993195143768379,-33.946579603763325,1.8412544409332618,0.9442903578157572,2.0,2.0
3.7300746666665567,4.244763666666558,4.018911516949043,290.3745428896776,0.6555555555555556,0.0,0.0,0.2349554039582443,0.43883722765089456,0.3412758267131243,0.6171504440754625,2.0605963835656045,1.5069954011547306,2.0,4.0
4.3489381666665565,4.630304999999892,4.427859395833224,68.81248845797504,0.08888888888888889,0.0,0.0,0.6932607805454708,0.9186896356261054,0.8317862527292128,1.221044432000466,2.1169478275512827,1.7575544242192547,2.0,2.0
3.3994496666665577,4.257085333333227,3.963274841176362,3245.782075095696,2.8333333333333335,0.0,0.0,0.15409912879027138,0.9999782607830382,0.8368404682086105,-32.79103883291479,2.2619020951306164,0.9859201593313824,2.0,3.0
4.209215999999895,4.389198166666564,4.260948070175334,119.50303335139591,0.2111111111111111,0.0,0.0,0.9861620553026624,0.9998118055826456,0.9944211189276577,0.04483579416103334,2.1728547243408176,1.3538112631285926,2.0,3.0
4.083719833333227,4.32852416666656,4.184605325870539,713.7128149237257,0.7444444444444445,0.0,0.0,0.6481762658039724,0.9989078826010398,0.8906062301001175,-1.9516353906410608,2.2668189486882717,1.7444106001629573,2.0,3.0
4.249745999999897,4.645260999999898,4.424207833333232,1321.3183122765104,2.1666666666666665,0.0,0.0,0.2519390623319973,1.0,0.8488960947227633,-6.951497968805537,2.2183988807088517,0.40775457651024927,2.0,3.0
2.8354339999998976,4.1376954999998965,3.8674099981883043,810.3635929662453,1.0222222222222221,0.0,0.0,0.7352617457429705,1.0000000000000002,0.9387050547801984,1.4263323052578025,1.9671495081567854,1.7807341522938551,2.0,3.0
1.3716531666665652,4.161338833333228,3.8035497525061635,2365.775020403355,2.9555555555555557,0.0,0.0,0.2888250449821767,1.0,0.7661647318812642,-1.6307567878662144,2.2934821170577293,1.7388646568408437,2.0,3.0
3.2739103333332285,3.5617271666665618,3.4505022282607647,476.7751074634022,0.5111111111111111,0.0,0.0,0.29372202409244985,0.6959083481830254,0.5157166742651477,0.7028965287264901,2.21022510883476,1.7746706426276586,2.0,5.0
3.4276911666665613,3.614031333333227,3.5345565999998945,252.0338183333718,0.5555555555555556,0.0,0.0,0.1934972104414753,0.35644315155062284,0.2992346254674616,-0.17576282274176158,2.0785456064730594,1.4753353414970283,2.0,5.0
3.3545456666665614,3.5890373333332284,3.4742570512819455,361.064484009649,0.28888888888888886,0.0,0.0,0.1844970296076509,0.4041349619593941,0.3459569380736736,-0.612739046109378,2.2157994337250075,1.6147505674217966,2.0,5.0
3.688555333333228,3.944058666666562,3.772671982905878,128.69261012445438,0.43333333333333335,0.0,0.0,0.19244493881155653,0.4131743863670779,0.2843469642108521,-107.63556937312575,1.6795335444156487,-2.004688049872121,2.0,3.0
3.489924166666561,4.0546013333332285,3.8074917844826537,784.4012336741388,1.288888888888889,0.0,0.0,0.7221060098894855,0.999696656090423,0.9184536425155103,-2.741634274997687,1.9740741622888356,0.5999009819949156,2.0,4.0
3.135851499999893,3.615099499999895,3.294883279047513,520.2578038964407,1.9444444444444444,0.0,0.0,0.6688695417053335,0.9980501577456536,0.854769381487775,-49.31565416889297,1.9162262059720725,-1.0469351561166942,2.0,4.0
3.1279294999998988,3.2575964999998988,3.1833386428570414,296.2743281895367,0.5444444444444444,0.0,0.0,0.937904858727223,1.0,0.9757077032445547,1.4337240346138587,1.9299120677815909,1.7541540800360298,2.0,6.0
2.5039849999998998,3.2446748333332334,3.155319416666567,71.35076848751484,0.1111111111111111,0.0,0.0,0.9183665057781686,0.9285991795889044,0.9231851689532208,1.9760922399622916,2.2018550781265853,2.0153915259484956,2.0,6.0
3.2337569999999016,3.3933616666665687,3.3391573072915675,334.65960996095384,0.35555555555555557,0.0,0.0,0.8432697949500414,0.9857887752211286,0.919559516671142,0.3436834047868951,2.083854638780558,1.5158913063092234,2.0,6.0
3.4187774999999,4.051017833333228,3.738529126487993,2587.6116136083665,3.7333333333333334,0.0,0.0,0.5285471056573471,0.999721438165278,0.9118730236802942,-2106.6092919702805,2.365749881575696,-5.406033219824029,2.0,6.0
3.8118259999998982,3.832099999999898,3.8267685555554545,45.00439702143517,0.1,0.0,0.0,0.9035129256642634,0.9877507784381544,0.9600106234507015,0.20652309751154796,1.320189186365988,0.9004317625319211,2.0,6.0
3.9781569999999,4.1542054999999,4.101089954545356,17.53435894077396,0.12222222222222222,0.0,0.0,0.30754629038449244,0.3236649085965569,0.31260419359093056,0.7858846217690121,1.6433513275329674,1.3251309493582712,2.0,5.0
3.6316274999999,4.0040789999999005,3.879297898148048,173.3973285988398,0.2,0.0,0.0,0.8745154725054852,0.9922892429205884,0.9306375546867436,-32.11687501279175,2.0434496292196127,-0.9988227430275525,2.0,6.0
2.7263591666665667,3.944912999999899,3.665188917283849,0.0,1.5,0.0,0.0,,,,-1.7478805377366644,0.5433932705784149,0.33887193651741226,2.0,6.0
3.6016056666665777,3.7110594999999122,3.679550185185097,78.02586767749966,0.1,0.0,0.0,0.6609445803623768,0.9857854434911748,0.7726488907026078,-4.164215117299522,0.9619841774741655,-0.7184764156276771,3.0,1.0
3.40471149999991,3.72727716666658,3.5109634513887986,465.30537765299755,0.8,0.0,0.0,0.7276976103551901,0.9663179832308196,0.8814085769036881,-44.63430126564524,2.30309422282471,0.021491625095581064,3.0,1.0
3.640055333333248,3.8269831666665812,3.7122444444443583,366.7357074498279,0.4666666666666667,0.0,0.0,0.225080359884791,0.5345728434685754,0.29094363808510026,0.4915650350333125,2.025857658965346,1.6320593961823409,3.0,1.0
3.92675016666658,4.203259833333246,4.0876248680554665,816.5023610226921,1.8666666666666667,0.0,0.0,0.5995342427507374,0.9994050829163496,0.9065542598075739,-2.8824424256048795,2.126990623039222,1.0997198255594576,3.0,1.0
2.810849499999909,4.119275499999911,4.008748155430622,602.5379820710949,0.9888888888888889,0.0,0.0,0.476708485102688,0.9989394871596268,0.9001312045414752,-22.90189158577788,2.23626592441393,0.7005180079630232,3.0,1.0
3.1968078333332404,3.556994166666576,3.420169729166575,350.11422922927676,0.5333333333333333,0.0,0.0,0.6178021059111329,0.9991601693680376,0.9621354538622228,-5.983331882630884,2.3005263764757884,-0.22411231949207297,3.0,1.0
2.9682209999999047,3.0140583333332365,2.9875120749999042,173.71000205383874,0.2222222222222222,0.0,0.0,0.07548627533693705,0.37104176449147797,0.27540796459699035,-19.767106107402554,2.2010680553417887,0.5782618149494994,3.0,1.0
3.1613108333332365,3.4180956666665714,3.304407149999903,614.6515285523744,0.5555555555555556,0.0,0.0,0.28686495131810225,0.999639428854592,0.9124581075089799,-7.229118064295411,2.3160523718992625,0.7150520810744345,3.0,1.0
3.2659504999999034,3.4941558333332385,3.398327819559134,685.3002003750913,1.3444444444444446,0.0,0.0,0.6833584274902958,0.9302495257192642,0.8413488115516896,-228.79683020296062,2.3791050031729006,-1.6957695662529217,3.0,1.0
3.0804264999999056,3.508020999999904,3.319578659876449,1207.279453459307,3.0,0.0,0.0,0.7130988532229046,0.9999825012810954,0.8875067222437233,-1485.496245066331,2.2351353934341454,-4.164797445117029,3.0,2.0
3.488487166666569,3.5762913333332365,3.524374929824464,88.67222777171585,0.2111111111111111,0.0,0.0,0.12222781565854382,0.2326878628928032,0.20110477206341837,1.286574599409207,1.7721073990461074,1.5987771379220452,3.0,1.0
3.2815476666665697,3.8607253333332334,3.509087378995336,281.29924341604635,0.8111111111111111,0.0,0.0,0.4966288227088384,0.6584007491815956,0.5712982241969518,-6.110642139453958,1.4916305376081507,0.5691269665428612,3.0,2.0
3.5111236666665686,3.563018833333233,3.5420549901959797,64.26914648409252,0.18888888888888888,0.0,0.0,0.12132581043870992,0.3024781789091447,0.2594819381915127,0.6067683318060395,1.3660693273139097,1.0244335319550177,3.0,2.0
3.5595348333332324,4.030390499999902,3.768825876689093,1594.9308582027547,3.2888888888888888,0.0,0.0,0.3995914280937866,1.0000000000000002,0.7344420836256034,-21.25106639990921,2.0220802634837227,0.24045430830103234,3.0,2.0
3.765716833333234,3.7920431666665686,3.780453722222123,47.40266183225722,0.06666666666666667,0.0,0.0,0.16488769818034674,0.22920091818421456,0.2052133731899922,1.5209293804558968,1.649373566868977,1.5973594294215838,3.0,2.0
3.8807473333332334,4.0153679999999,3.9503445833332327,208.65294322850565,0.2222222222222222,0.0,0.0,0.6034137389814621,0.8460034347836143,0.7612901212443646,1.0940042597301982,2.1371624260881075,1.8402678637345626,3.0,2.0
4.131866166666568,4.1990536666665665,4.157916283333234,17.189300519242586,0.1111111111111111,0.0,0.0,0.2718922045713486,0.3105034047233319,0.2885264697363765,0.1348217688811335,1.6520266015557463,0.921880779688854,3.0,1.0
4.239540166666568,4.287190833333232,4.257051326530512,230.2947719542706,0.5444444444444444,0.0,0.0,0.2125208068686449,0.3059600365864938,0.27328543284624346,1.521723355910494,2.0634323426169856,1.8639937216913838,3.0,1.0
4.174613833333235,4.3854753333332335,4.240925012820414,55.287237781200076,0.14444444444444443,0.0,0.0,0.4965704048672726,0.6108330960875752,0.5763393693162526,0.5360102092153418,1.985352173705016,1.2121700015080725,3.0,2.0
3.4860966666665667,3.740620999999902,3.677263508333234,272.18725074104714,0.2222222222222222,0.0,0.0,0.5717048881013709,0.9887996908524859,0.8577130655246739,0.3556138567728271,1.8933930131135788,1.3298613734760696,3.0,2.0
2.0781274999999,3.894630333333237,3.6195554162519765,2367.5275154149504,2.2333333333333334,0.0,0.0,0.3455086848556627,1.0000000000000002,0.8990934930080429,-23.35203288282637,2.206540000214045,1.1325500711442897,3.0,2.0
3.2272056666665705,3.8770141666665694,3.4837148225805468,1398.1057271907027,2.066666666666667,0.0,0.0,0.7184017923369981,1.0000000000000002,0.9298348016909476,-32.19384476937053,2.1899438617882225,1.101883769065917,3.0,2.0
3.688128166666573,4.0768509999999045,3.847943109126887,867.7434101794763,0.9333333333333333,0.0,0.0,0.13502167655088745,0.9782401598601989,0.5307970396975519,-2.2522505469086713,2.3925870586153555,1.008568093159596,3.0,2.0
3.826657499999904,3.826657499999904,3.826657499999904,0.0,0.011111111111111112,0.0,0.0,0.9505263257703852,0.9505263257703852,0.9505263257703852,2.2056032913480452,2.2056032913480452,2.2056032913480452,3.0,1.0
4.108532833333239,4.228485166666571,4.153915253968159,159.03403591043212,0.23333333333333334,0.0,0.0,0.05006259912157164,0.7257721297267506,0.2423736300406975,-0.3763641442685248,1.1248973905186632,0.1935074879501865,3.0,2.0
3.663085833333241,4.380905333333245,3.9724246275166877,823.17321178924,1.6555555555555554,0.0,0.0,0.32886943660139395,0.5608441266811243,0.4372723437217175,-36.45358088160429,2.0525694614305485,0.14806818330993138,3.0,3.0
3.5891648333332378,3.8369574999999054,3.687743614583239,172.39863323204767,0.17777777777777778,0.0,0.0,0.2783425161247758,0.5999660297606648,0.4955290659293635,1.5580149227750817,1.8519637610608093,1.655735189572375,3.0,4.0
3.883641666666573,3.9523798333332407,3.919090679487087,68.47970048297802,0.14444444444444443,0.0,0.0,0.17755014844372904,0.2820458490988732,0.22855067983592442,1.93345872380305,2.2181782033687987,2.100598622817068,3.0,4.0
3.855158499999908,4.118863499999904,3.985606299319632,582.8729907990895,0.5444444444444444,0.0,0.0,0.7463501011639743,0.9905257194215366,0.90943382562216,1.474450076874892,2.1337537999399996,1.8362059977756262,3.0,4.0
3.6583429999999058,4.005521166666568,3.838459665467529,1050.4719983384439,1.5444444444444445,0.0,0.0,0.3565356744047434,0.9929208481386876,0.7828229746104851,-1.1802046993527613,2.354087729534799,1.2342452746282893,3.0,4.0
3.712183666666567,3.8858439999998993,3.810618483606458,1618.6052439199325,0.6777777777777778,0.0,0.0,0.1087028219906188,0.2289413141109961,0.1849249504530885,-0.04253029856578561,2.072467721043979,0.6924306002874507,3.0,4.0
3.759928166666569,3.8544159999999024,3.7899292333332353,0.0,0.05555555555555555,0.0,0.0,,,,0.0486024681368703,0.2446735019907581,0.1886152445708511,3.0,4.0
3.8157451666665696,4.16487383333324,4.0351764766080915,249.82176973926124,0.6333333333333333,0.0,0.0,0.221806841951692,0.251358386562878,0.24580451323511976,-0.27556692931168536,2.2326263484982043,1.4652958902141642,3.0,4.0
3.80829383333324,3.9956864999999055,3.8897861547618104,0.0,0.7777777777777778,0.0,0.0,,,,-1.0081396072023217,0.24760875827004647,-0.010827958335783289,3.0,4.0
3.0324733333332414,4.091763833333242,3.8966931568626526,0.0,0.18888888888888888,0.0,0.0,,,,0.09376488717412496,0.5516948867784214,0.1921020226201417,3.0,4.0
4.217285333333254,4.568224666666588,4.407967240740663,193.50465182105785,0.2,0.0,0.0,0.1736856803575409,0.4517006578120458,0.3060119733759993,2.16523941228162,2.2586395839878355,2.201072701103792,4.0,2.0
3.2989144999999205,3.9382323333332567,3.717109024358895,1505.9555777827673,2.888888888888889,0.0,0.0,0.4354739459891803,0.9997233773577379,0.8473900170111817,-55.72454651769197,2.3293017406130145,-0.08578835058985472,4.0,1.0
3.538853833333258,3.8447443333332574,3.6489985559283373,1041.2242522522638,1.6555555555555554,0.0,0.0,0.2742452060530014,0.543847594308293,0.44403857450224576,-23.229215600495436,2.1217172455009345,1.115708185823163,4.0,2.0
2.027994666666592,3.765739666666592,3.662427544270759,446.66903488549355,0.7111111111111111,0.0,0.0,0.1332869731003571,0.9531880515372756,0.4542457933186388,-20.424730496965296,2.24527242509154,-0.05532008762921113,4.0,1.0
3.293734166666592,4.0731964999999235,3.786636055381323,1936.464666020392,3.5444444444444443,0.0,0.0,0.11351788462695404,0.5324069290726625,0.3101858599738126,-97.29431998566578,2.2126431201479617,0.6243968559797576,4.0,2.0
3.3351009999999266,3.4914551666665936,3.3948752380951652,319.94109431872363,0.23333333333333334,0.0,0.0,0.04071184519251828,0.9902344776986156,0.7869991245690797,0.9707861622445266,2.0073074966177873,1.8019201629162778,4.0,3.0
3.45181783333326,3.4722901666665935,3.465269166666593,4.0354194876113265,0.044444444444444446,0.0,0.0,0.9794905663294023,0.9801825289924192,0.9799888049282102,1.696989324124123,1.713581631591166,1.7072235216682334,4.0,3.0
2.739163666666594,3.777686999999928,3.6422022098764706,3228.279483479359,0.6,0.0,0.0,0.5674566696233103,0.9979547434332074,0.8877953349861003,-0.01154688234276302,2.258257887435058,1.749351663091225,4.0,2.0
3.6494494999999247,3.7780128333332574,3.6905878288287544,244.76475628672517,0.4111111111111111,0.0,0.0,0.6883867822375257,0.994261798731038,0.8442833476396353,1.1400394972359857,1.9448267065381013,1.6035765386127456,4.0,2.0
3.1396813333332574,4.014251833333256,3.906765787878712,4281.3497926700875,0.12222222222222222,0.0,0.0,0.9356660181364111,0.998152872943476,0.9731780658866882,-0.20900665627577453,1.7659794333195593,1.1815993231458475,4.0,2.0
2.957837333333257,3.9782409999999246,3.763787166666592,105.64196156898996,0.25555555555555554,0.0,0.0,0.9730229485718448,1.0,0.9891489107948028,1.8311552997761487,2.338121275226779,2.1290420385290467,4.0,3.0
3.9305979999999248,3.9366176666665913,3.933607833333258,0.0,0.022222222222222223,0.0,0.0,0.7236565688976861,0.7236565688976861,0.7236565688976861,-0.6246496379717383,-0.5142762988927214,-0.5694629684322299,4.0,3.0
3.5070394999999244,3.636995999999923,3.561153695652098,75.84387921659568,0.25555555555555554,0.0,0.0,0.8163862393507358,0.8706047255210527,0.8405574369162967,-17.001921117922574,1.0779320437278803,-1.0409815089744217,4.0,3.0
3.5373584999999217,4.073338833333255,3.8167218673468613,1548.7662199503775,2.1777777777777776,0.0,0.0,0.09828291668529172,0.8791665890367901,0.5303715775530282,-2.7607753376071744,1.9984772793448713,0.36587332735829386,4.0,3.0
3.6287359999999285,4.21993249999993,4.019895078078008,797.9508729863064,1.2333333333333334,0.0,0.0,0.3006389767316566,0.5475009409126305,0.4537205960450673,-4.39391027360095,2.129507852600041,1.4348299550903114,4.0,2.0
4.147529499999928,4.216695166666594,4.182322142857071,100.85822934426217,0.23333333333333334,0.0,0.0,0.980127988913819,0.9997759906789204,0.9943230510467169,1.2999734381802284,2.3948876483581287,1.8017853836294073,4.0,3.0
4.0926081666665945,4.172848999999928,4.123244833333261,214.80892522130202,0.06666666666666667,0.0,0.0,0.7344471757210551,0.9942419202640758,0.8497882911092912,1.7030920881599236,2.218987229825398,1.8775808613901128,4.0,3.0
4.15134949999993,4.15134949999993,4.15134949999993,0.0,0.011111111111111112,0.0,0.0,0.4357943049999908,0.4357943049999908,0.4357943049999908,0.26797994746820764,0.26797994746820764,0.26797994746820764,4.0,2.0
3.1019896666665896,4.106239333333258,3.3964432827495963,1023.7412626895034,2.8555555555555556,0.0,0.0,0.1353062227834866,1.0,0.8467706305976199,-39.36247585045342,2.2130301560097,-0.6350991931609408,4.0,4.0
3.21587399999992,3.6670508333332537,3.5162049181285777,367.09152052732634,0.6333333333333333,0.0,0.0,0.2352778122294384,0.7945818955612001,0.431121474720673,-1.288260292358264,1.9847295526091846,0.9721634521600503,4.0,4.0
3.292780499999924,4.020970666666593,3.711129536347445,1460.979469634783,2.088888888888889,0.0,0.0,0.16866322415253693,0.9999622250974198,0.865083733686139,-4.044164101178719,2.220895955748634,0.5803360135745723,4.0,4.0
1.2866439999999253,3.6973596666665918,3.2128355833332587,103.96238772965663,0.24444444444444444,0.0,0.0,0.2323195508532389,0.3528427193588705,0.32775414571482586,1.566331172180262,2.3709214958743403,1.8619757782421025,4.0,5.0
3.4593606666665924,3.6552253333332594,3.5718384444443703,91.41676578106227,0.03333333333333333,0.0,0.0,0.05415931556774604,0.3143981755074398,0.14090560221431064,-9.653960568391618,1.6344515093233123,-2.331278650307683,4.0,3.0
3.642448499999929,3.8486759999999283,3.766460374999928,20.02885653537373,0.08888888888888889,0.0,0.0,0.1555032102715008,0.15984460421325233,0.1579244915838297,0.45307101997393406,1.4588172204727279,0.8852129347923412,4.0,3.0
3.7230481666665898,4.227894999999927,4.030168543478185,622.5920542492136,0.5111111111111111,0.0,0.0,0.42680478780801706,0.9112712463253936,0.564922639013718,1.3559882294030015,2.0598296832431093,1.8207542014536187,4.0,3.0
3.4378381666665896,3.608253499999922,3.5282216481480706,0.0,0.1,0.0,0.0,,,,0.10901284441623232,0.30291099419070266,0.19840413558778744,4.0,5.0
3.277119999999917,4.004287833333252,3.616803850079664,0.0,2.3222222222222224,0.0,0.0,,,,-3.893086101295377,0.522600672044665,0.1684004675339491,4.0,5.0
3.5255836666665843,3.9843596666665833,3.6629101296295463,83.36074520172892,0.2,0.0,0.0,0.2589429343598266,0.4564007493542126,0.36070791734489327,0.6231664963796915,1.8736878667249113,1.2488532186884447,6.0,4.0
3.5568314999999178,3.675506499999919,3.617377474747393,578.0770015650451,0.36666666666666664,0.0,0.0,0.0342588406098252,0.5339196645758756,0.19484785149947512,-5.325005099116099,2.1217922172330317,0.7232645077897927,6.0,1.0
3.482528833333255,3.645212833333253,3.6099127820512034,86.3405008722577,0.14444444444444443,0.0,0.0,0.6317449519564425,0.8081915890850405,0.7088761509746301,0.19571872869560458,1.5180808988518897,0.9480510483770177,6.0,1.0
