PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,Panel_Move,Tile_Move,GazeMove_L,FIX_D,IsDifficult,IsUnderstand,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel
2.615926,3.0468775000000003,2.8830656315789476,1.0,0.75,531.1790614774787,0.2111111111111111,False,False,141.50374729149962,774.5723167690314,543.8961351648406,-2.942507262289687,1.9710931832603795,0.1644730487719237,2.0,5.0
2.617324833333333,2.8427098333333327,2.7159010498084295,-0.8,-0.25,646.6450640164809,0.9666666666666667,False,False,34.76291932578377,698.6218135061474,435.9238038203607,-10.815714430359614,2.02072972582953,0.08865009108899982,2.0,1.0
2.626085666666667,2.9489213333333333,2.7633617637362637,0.2,0.0,176.00332592491787,1.011111111111111,False,False,656.7074267342348,733.07601214347,714.3624111506539,-0.46585527435068874,0.6435771780126021,0.1260075605558597,2.0,2.0
2.683934666666667,2.9023413333333337,2.786035518867925,0.2,-0.25,514.5306516864086,0.5888888888888889,False,False,226.71950840817524,1043.5236470416012,547.0289220294526,-3.2531407928460974,1.7072744882173403,0.49138930539101844,2.0,3.0
2.720553166666667,2.8850833333333337,2.814595277777778,-0.2,0.25,163.66479601522224,0.3,False,False,1001.5157447377492,1243.751624105977,1118.8326365801577,0.21200329710342114,1.4448814295756123,0.7843402338373973,2.0,2.0
2.7094065,2.9586461666666666,2.8379192448377593,0.0,0.0,438.9420781759227,1.2555555555555555,False,False,879.6163707258635,1370.5280270089518,1218.6180482989987,0.1454818114946166,1.613623269852253,0.7713600777303959,2.0,2.0
2.7001953333333333,2.961397833333334,2.7938696558641984,0.0,0.0,365.4356133025456,1.2,False,False,724.2277294001251,1235.012664849723,1079.60877721368,-0.002315541307803315,1.2552035279792526,0.8693802329771829,2.0,2.0
2.756701333333333,2.817184333333333,2.7870013235294127,0.4,0.5,37.65845777793294,0.18888888888888888,False,False,286.09999338766,301.9271195765474,294.4841509452223,-0.38947063516463043,1.5768801536492814,0.12739668698465087,2.0,4.0
2.4286170000000005,2.8986051666666666,2.68079843984221,-0.2,-0.75,1553.0699307308864,3.7555555555555555,False,False,175.98586282640534,1042.6707998918537,854.0333911578244,-20.878884110245913,1.529350271976265,0.03509852086862253,2.0,3.0
2.520764833333333,3.0181148333333336,2.816397111111111,0.4,0.5,115.74891442634532,0.5,False,False,769.2938400058247,829.387874566672,800.7796934478534,-3.662095407549649,1.985128876372411,-0.5560948051049355,2.0,5.0
2.566925166666667,2.690478,2.622389971264368,0.0,0.0,140.7775646516354,0.6444444444444445,False,False,703.324818412407,846.0823892611809,819.053176443084,-2.547094107216176,1.5804484453054612,0.6170001105970245,2.0,5.0
2.5763245,2.846013333333333,2.6863747388059713,-0.2,0.25,371.3913673036601,0.7444444444444445,False,False,300.12352209987665,435.0807584373985,381.645237261678,-0.4038241860443541,1.5244119365434474,0.688949872657371,2.0,4.0
2.6567360000000004,2.7298025,2.685557384615385,0.2,-0.25,103.65682933842986,0.14444444444444443,False,False,572.6901648035173,717.0165133865211,644.646048892827,-1.6943120770058133,1.4764474789471254,0.5356964028273713,2.0,5.0
2.7681096666666662,2.769788166666667,2.7689489166666665,0.0,0.0,0.0,0.022222222222222223,False,False,725.1104868838001,725.1104868838001,725.1104868838001,-0.7706869418397577,-0.7706869418397577,-0.7706869418397577,2.0,5.0
2.7808481666666665,2.785893666666667,2.7833709166666667,0.0,0.0,0.0,0.022222222222222223,False,False,728.886783778778,728.886783778778,728.886783778778,-0.13663908218816845,-0.13663908218816845,-0.13663908218816845,2.0,5.0
2.4029235,2.9595055,2.7462089946369646,0.25,0.5,3526.7154155936937,4.488888888888889,False,False,244.06766847868028,2373.7237387425484,1621.7081615395455,-9.362223667796181,2.1255218353962118,0.43590994975075775,3.0,1.0
2.646560666666667,2.9781698333333337,2.8293357021116163,0.0,0.0,665.4776211603458,2.4555555555555557,False,False,943.3390248108728,2372.283250605312,1917.5260330389017,-148.71356172042164,2.0485893553293315,-0.49305178583581605,3.0,1.0
2.5681865,3.052797833333333,2.7363484299516903,0.0,-0.25,640.1488836717745,2.3,False,False,677.8411079673127,972.8691467412814,875.1025228009096,-16.836158281860754,2.0958187126319143,0.39076040142048835,3.0,1.0
2.5786338333333334,2.834437,2.706261079439252,0.25,0.25,310.55734929003967,1.1888888888888889,True,False,2527.4755038597814,3178.7861100533764,2890.9043080682245,-0.2584810703962801,1.3063911397537464,0.7068816186636079,3.0,2.0
2.6372121666666666,2.920512,2.7443031625514402,0.0,0.0,629.2476214488411,2.7,True,False,1791.7798970260053,3302.9627777157734,2798.239045668348,-0.39519465831044176,1.6857253436451693,0.5037900344549451,3.0,2.0
2.4948350000000006,2.826629666666667,2.669665695121951,0.0,0.0,536.3892161910998,1.3666666666666667,True,False,1296.6030625619971,2751.1704215414966,1989.637709702125,0.10057806022530547,1.2932596101750733,0.7350066408812775,3.0,2.0
2.454411833333334,2.8332520000000003,2.6290591341991347,0.0,-0.25,532.4875663006324,1.711111111111111,True,False,699.4459286845515,6368.23660548065,5228.39709249271,-2.599378525106593,2.030826310961736,0.5951619842776676,3.0,2.0
2.505805833333333,2.674125666666667,2.602364954545454,0.0,0.0,276.60994478111616,0.4888888888888889,True,False,1380.4318727033829,6311.6172356119,5090.294907958898,-0.9381291620152763,1.7975958047344993,0.24884408448466203,3.0,2.0
2.379704666666667,2.7121508333333337,2.583516167774085,0.0,0.0,1008.3046901864648,3.3444444444444446,True,False,1838.2154025872464,6316.883696227291,5287.0477233546535,-4.3050456320368795,2.0472743420090573,-0.371947024548858,3.0,2.0
