PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,FIX_D,IsDifficult,IsUnderstand,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel
3.3363215000000146,3.424713166666681,3.377565714285729,152.54679645112563,0.07777777777777778,0.0,0.0,0.1415083864635137,0.2745558628764669,0.17464279748231654,1.2292676623371288,2.0179600788609413,1.6977508621442137,2.0,3.0
2.9346060000000147,3.0376333333333463,2.960242985507261,172.70085289617813,0.25555555555555554,0.0,0.0,0.059962705561753774,0.25602038781028874,0.12362650230454961,-15.059150238910838,1.986379526805456,0.2076607448820324,2.0,1.0
3.1464158333333496,3.1935196666666834,3.162021255555572,101.77858855082161,0.16666666666666666,0.0,0.0,0.20941622207979246,0.3064610052655746,0.2517700058933159,0.9882798057429116,1.755249387251189,1.4657233105890064,2.0,1.0
3.0025126666666844,3.177025166666683,3.0842650370370546,71.45684313984864,0.2,0.0,0.0,0.1435506808131872,0.24524981514647945,0.1710122265102244,-2.3651230458542654,2.5989303719877306,0.7848098321425212,2.0,1.0
2.8719786666666853,3.056646000000017,2.9716660800000176,681.8561034186212,0.5555555555555556,0.0,0.0,0.04794407613678599,0.8388726603473491,0.210604610503816,-0.07577040892419573,2.571113475569171,1.6224981595925567,2.0,1.0
3.4344050000000235,3.4806136666666894,3.458821361111134,46.70051982806719,0.13333333333333333,0.0,0.0,0.9316109871327896,0.99991174802039,0.9801725002071836,-13.580674088267747,1.4303105477163562,-0.3937676653967583,2.0,1.0
3.0665663333333555,3.648485833333353,3.3933128291666868,1235.5590970481699,1.7777777777777777,1.0,1.0,0.6339049822008445,1.0,0.9355625079363294,-6.841599747977717,2.5842885823133805,1.028696826688201,2.0,2.0
3.16674800000002,3.4226988333333543,3.312840601190497,1000.1185367750709,1.2444444444444445,0.0,0.0,0.2533702497277401,0.9982519161163596,0.6991837163242388,-30.258727921636954,2.767177373083556,1.0357888188554625,2.0,3.0
3.2107340000000213,3.5843280000000206,3.3946931293103635,902.4072577839423,1.288888888888889,1.0,1.0,0.2391759657935113,0.9999761703895872,0.8635999167307619,-3.2366461880109565,2.599679299063311,1.0192959901412593,2.0,2.0
3.2503995000000216,3.3160603333333536,3.272840333333354,156.35124877665808,0.26666666666666666,1.0,1.0,0.9517887943153917,0.9999162138048916,0.9857504264925795,0.958808797534469,1.88134702299359,1.4537233971437757,2.0,2.0
3.4299163333333564,3.4607978333333573,3.4475157361111353,38.07222960646566,0.13333333333333333,1.0,1.0,0.6893457195181197,0.7294928716299101,0.7107713603836672,0.5927365121297841,1.106970738699876,0.9210699111812714,2.0,2.0
3.4678445000000213,3.693267666666689,3.582117939393962,63.860484474312045,0.24444444444444444,0.0,0.0,0.36271996468207945,0.6251768009046986,0.5085692407413783,0.9098238151461342,1.8739050995422084,1.4726524873053473,2.0,4.0
3.6073558333333535,3.660258166666688,3.645554038461559,2901.2841964153595,0.14444444444444443,0.0,0.0,0.9924777096908556,0.9924777096908556,0.9924777096908556,-1.636460380929512,1.5804724690268777,-0.26890433029027133,2.0,4.0
3.3312555000000215,3.3831761666666886,3.355694600000022,2890.3733479587577,0.1111111111111111,0.0,0.0,0.8504591716484251,0.9597516025744096,0.9332891216357766,-2.6794779119209373,1.6399379701272694,-0.24332597035987255,2.0,4.0
3.6485215000000215,3.748341833333351,3.683096155303051,252.9912230845705,0.4888888888888889,0.0,0.0,0.3650643126310794,0.6146192028314482,0.5019291159657372,-24.032697012358902,2.5372848434780217,-0.06356901834931306,2.0,6.0
3.654169833333352,3.8323240000000176,3.726957758333353,614.7039246754467,0.4444444444444444,0.0,0.0,0.01020336207333123,0.3635585789244456,0.21598608789728896,-1.1124530885886865,2.217183380752032,0.9173438089688423,2.0,5.0
4.0480550000000175,4.0480550000000175,4.0480550000000175,0.0,0.011111111111111112,0.0,0.0,,,,0.2724388347317,0.2724388347317,0.2724388347317,2.0,5.0
3.990915833333352,4.031140500000017,4.010558944444463,30.204299999999932,0.03333333333333333,0.0,0.0,0.7147930862474458,0.9997010902903584,0.9035712719389631,-0.3426984376312978,1.6794868009714712,1.0005423881038815,2.0,5.0
4.146743833333352,4.257471666666686,4.205101211111133,474.4564597709631,0.5,0.0,0.0,0.06410264782170022,0.24326244085790805,0.1996870296984815,-7.387153157303757,2.253918400854018,0.724497236248144,2.0,5.0
3.963434833333352,4.135909833333351,4.022435324712663,626.2671152584699,0.6444444444444445,0.0,0.0,0.4466501709321128,0.999797534281739,0.6762782978685425,-1.5088856886326947,2.6105242726330893,1.2152036080656743,2.0,1.0
3.2038880000000183,4.167480666666684,4.08482898958335,123.16708952861592,0.17777777777777778,1.0,1.0,0.9043563979981458,0.9868423415635692,0.9439882223523449,1.7338017035275013,2.6095517044748244,2.2778533350639094,2.0,2.0
4.18179833333335,4.310775833333348,4.256669930555571,0.0,0.13333333333333333,1.0,1.0,,,,-0.4108465317839787,0.13106056045405834,-0.08224226902769867,2.0,2.0
3.9573771666666784,4.313723333333347,4.210682560606075,193.166344857713,0.24444444444444444,1.0,1.0,0.2876353569251389,0.9550928162747756,0.7369077449033029,1.4367226089184983,2.1800677339537526,1.8604201262345355,2.0,2.0
4.1027298333333455,4.307800333333346,4.188434651515163,91.69408791747537,0.36666666666666664,0.0,0.0,0.18296788219408586,0.19535199743912515,0.18799005669081614,0.9240178609832799,1.9226173408786154,1.548794898784506,2.0,3.0
