BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,IsDifficult,IsUnderstand,GazeMove_L,HM_Min,HM_Max,HM_Mean,DiffCrossPos_Min,DiffCrossPos_Max,DiffCrossPos_Mean,Page,Panel
4.0,0.13333333333333333,0.28888888888888886,0.2111111111111111,0.8444444444444444,0.8444444444444444,2.0,10.0,18.0,14.0,28.0,0.3111111111111111,2.156336666666677,3.4969788333333423,3.092267473214295,False,False,1818.8941709490828,0.2173739866244448,0.3135724848203055,0.2509890718650297,-5.072068107197286,2.8212234114795214,1.464366620303629,2,-1
2.0,0.14444444444444443,0.7555555555555555,0.45,0.9,0.9,2.0,13.0,45.0,29.0,58.0,0.6444444444444445,2.156336666666677,3.057612166666676,2.9140223626126223,False,False,1004.1701511806733,0.1854729031896924,0.9995553496097216,0.40674050651704663,-0.01782557861145584,2.8212234114795214,1.2152673707344412,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,2.0,27.0,58.0,42.5,85.0,0.9444444444444444,2.8314385000000066,3.057612166666676,2.975277859259267,False,False,709.6014665696352,0.1854729031896924,0.9996976406327508,0.7550046648621571,-19.36280173973897,2.5018607994324826,0.6742005684096076,2,2
1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,70.0,43.0,86.0,0.9555555555555556,2.5341488333333424,3.026903666666674,2.8089671722222307,False,False,389.6128390424538,0.9537638109898532,1.0000000000000002,0.98959051970658,-19.36280173973897,2.5018607994324826,0.9156848192667824,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,50.0,27.0,81.0,0.9,2.5341488333333424,2.9250285000000096,2.7298717444444542,False,False,870.8030037926948,0.1170042119062336,1.0000000000000002,0.9258207302295661,-0.8983259986748391,2.481211244568385,1.593635181918324,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,34.0,19.25,77.0,0.8555555555555555,2.6338680000000094,2.9805705000000082,2.8457730018518608,False,False,1505.462631636571,0.10909655620788423,0.9999611637902794,0.5598133803103931,-0.8983259986748391,2.6336584315992533,1.9311455765178136,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,36.0,19.0,76.0,0.8444444444444444,2.5818380000000083,2.9805705000000082,2.7789248981481562,False,False,1673.654582226839,0.08653488269059646,0.874029269733948,0.17831427626478027,1.2406591956858333,2.6336584315992533,2.16444100878819,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,40.0,19.666666666666668,59.0,0.6555555555555556,2.5818380000000083,3.0755565000000047,2.8031088314814894,False,False,2216.1901485368076,0.02383404331304463,0.5223877479433415,0.10200802609935689,-0.9949444740410973,2.7287056524660454,1.9299110749528687,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,26.0,15.333333333333334,46.0,0.5111111111111111,2.7863336666666734,3.219604500000005,3.0440415981481532,False,False,1926.3216123638317,0.02383404331304463,0.9235395773805264,0.5187430307890001,-2.088079312968625,2.7287056524660454,1.266818671121052,2,-1
2.0,0.24444444444444444,0.6333333333333333,0.4388888888888889,0.8777777777777778,0.8777777777777778,2.0,23.0,36.0,29.5,59.0,0.6555555555555556,2.0989353333333383,3.219604500000005,3.0170720042735106,False,False,1050.39871778487,0.8600126028463194,0.9938312316780786,0.9309815902197951,-2.088079312968625,2.4330706101227677,1.212754605932337,2,4
2.0,0.13333333333333333,0.7444444444444445,0.4388888888888889,0.8777777777777778,0.8777777777777778,2.0,10.0,68.0,39.0,78.0,0.8666666666666667,2.0989353333333383,3.0247701666666744,2.8963075876068447,False,False,607.4122643008243,0.9171370142274258,0.9938312316780786,0.9741002838172997,0.773906217472009,2.4330706101227677,1.7273912319106905,2,4
1.0,1.0,1.0,1.0,1.0,1.0,2.0,31.0,56.0,43.5,87.0,0.9666666666666667,2.8087336666666736,3.0247701666666744,2.9250474870370446,False,False,354.7557394654601,0.93047320771939,0.9925640217398792,0.9675493711621641,1.3886544438262554,2.1163834523777263,1.8000021365842878,2,4
