BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,IsDifficult,IsUnderstand,GazeMove_L,HM_Min,HM_Max,HM_Mean,DiffCrossPos_Min,DiffCrossPos_Max,DiffCrossPos_Mean,Page,Panel
2.0,0.15555555555555556,0.8,0.4777777777777778,0.9555555555555556,0.9555555555555556,3.0,14.0,25.0,18.666666666666668,56.0,0.6222222222222222,2.7936324999999713,3.204716999999971,3.0696877560975318,True,True,1099.763698024086,0.6231560712382153,0.8236137335137179,0.7915369372867498,0.5291001603142922,1.8797208477773364,1.1386471227062638,2,-1
2.0,0.3,0.6555555555555556,0.4777777777777778,0.9555555555555556,0.9555555555555556,2.0,2.0,17.0,9.5,19.0,0.2111111111111111,2.7098693333333053,2.9669623333333046,2.8653401249999724,False,False,2448.097247880246,,,,-0.8729833267883387,1.8797208477773364,0.9809311538388695,2,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,0.12222222222222222,2.702359499999972,2.9669623333333046,2.8332132518518236,False,False,2472.1664488335164,0.2731645069381239,0.37453159355801136,0.3281439552527974,-0.8729833267883387,1.761929323100611,0.7574570858143581,2,2
1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,24.0,17.0,34.0,0.37777777777777777,2.702359499999972,3.0703379999999734,2.8656795314814554,True,True,1383.567624165221,0.17236927591472787,0.37453159355801136,0.2761937376844865,-2.8481829025515233,1.761929323100611,0.6462466243038049,2,5
1.0,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,3.0,11.0,24.0,16.333333333333332,49.0,0.5444444444444444,2.8304494999999736,3.1843058333333065,2.9931640303030025,True,True,1409.632397016753,0.10599031260399182,0.4597744180892053,0.24968437842297767,-2.8481829025515233,1.7264643736011633,0.8535030459939662,2,5
1.0,0.4777777777777778,0.4777777777777778,0.4777777777777778,0.4777777777777778,0.4777777777777778,2.0,11.0,14.0,12.5,25.0,0.2777777777777778,2.9420676666666394,3.1843058333333065,3.0699940271317563,True,True,863.7702291343218,0.10599031260399182,0.4597744180892053,0.24576207027812555,-0.9127353388269541,1.7264643736011633,1.0045714147744722,2,-1
1.0,0.5111111111111111,0.5111111111111111,0.5111111111111111,0.5111111111111111,0.5111111111111111,3.0,11.0,30.0,18.333333333333332,55.0,0.6111111111111112,3.1198961666666345,3.2201054999999683,3.163639629629599,False,False,493.77643833170714,0.3359114208543031,0.4577200163301384,0.39916407517160896,-7.898239714023569,1.2997291166546387,0.03353087940214787,2,1
1.0,1.0,1.0,1.0,1.0,1.0,2.0,34.0,35.0,34.5,69.0,0.7666666666666667,2.9223074999999685,3.2201054999999683,3.071451051851821,False,False,964.8732028585724,0.3359114208543031,1.0,0.6807425793160417,-7.898239714023569,1.2997291166546387,0.455798028440014,2,1
1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,79.0,42.0,84.0,0.9333333333333333,2.9223074999999685,3.1495156666666344,3.0026501518518205,False,False,631.7634674195579,0.4588001553011642,1.0,0.9425935627551457,0.2823010332633964,1.2253150991066621,0.8062746974768285,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,51.0,28.0,84.0,0.9333333333333333,2.9460348333333015,3.0627748333333007,3.0221385888888577,False,False,298.7391689693681,0.914331569799652,0.9999295793780943,0.9810000069667468,0.3299143164467777,1.2026789395595192,0.8313803436805104,2,2
1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,48.0,20.25,81.0,0.9,2.9825158333333035,3.169723333333304,3.0686577148147838,False,False,246.96663439954705,0.9522108234190064,0.9979908671097648,0.9860070907768479,0.4914608057300367,1.1696887794014046,0.9040179527833406,2,2
1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,35.0,20.0,80.0,0.8888888888888888,3.000513666666634,3.169723333333304,3.0735080296295973,False,False,275.51182668139097,0.8131493210346549,0.9984616502720252,0.9692058502084419,0.4914608057300367,1.0691022204135667,0.8107300939542914,2,2
1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,18.0,11.833333333333334,71.0,0.7888888888888889,2.9538881666666317,3.1384658333332984,3.0363222574073725,False,False,872.3024688548626,0.2933990463745573,0.9998799390914658,0.7689884878255202,0.4931518472530936,1.4404806607895693,0.9174595007063023,2,2
1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,14.0,9.6,48.0,0.5333333333333333,2.899777833333298,3.146585999999965,3.017150631481447,False,False,1855.598716274148,0.2039484879688268,0.999996203415327,0.6808078638910193,-62.981065972574235,1.7312873083508697,0.06842458599753143,2,-1
1.0,0.7888888888888889,0.7888888888888889,0.7888888888888889,0.7888888888888889,0.7888888888888889,2.0,6.0,28.0,17.0,34.0,0.37777777777777777,2.5758056666666334,3.146585999999965,2.975844997652548,False,False,1154.0181301315588,0.2039484879688268,0.999996203415327,0.9681826513410184,-62.981065972574235,1.7312873083508697,-0.34566717860427837,2,4
