BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,IsDifficult,IsUnderstand,GazeMove_L,HM_Min,HM_Max,HM_Mean,DiffCrossPos_Min,DiffCrossPos_Max,DiffCrossPos_Mean,Page,Panel
2.0,0.25555555555555554,0.7333333333333333,0.49444444444444446,0.9888888888888889,0.9888888888888889,1.0,20.0,20.0,20.0,20.0,0.2222222222222222,2.8249766666666463,3.351493833333315,2.9745720681817995,False,False,2288.0253085421114,,,,-239.74669577680098,2.0281274087404157,-2.9785964227651927,2,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,13.0,0.14444444444444443,2.8249766666666463,3.0608799999999814,2.9566649629629436,False,False,1238.0750815058905,0.2759794832270138,0.323474742849616,0.29533943010759806,-239.74669577680098,2.1401958611740666,-2.6719961072298792,2,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,45.0,45.0,45.0,0.5,2.7341333333333164,3.0608799999999814,2.9402146555555375,False,False,861.3014710258303,0.19643209757325653,0.323474742849616,0.2685886895841618,-41.22055758088024,2.1401958611740666,0.15445922096562503,2,1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,32.0,17.0,51.0,0.5666666666666667,2.7341333333333164,2.9660798333333163,2.8884220574073898,False,False,814.2868796027487,0.19643209757325653,0.9999073435615644,0.5112728550740566,0.22350909079554437,1.8565276523233578,1.2467958503128793,2,1
1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,56.0,32.0,64.0,0.7111111111111111,2.828282499999984,2.9660798333333163,2.8961875962962793,False,False,456.9189818781092,0.9064184962036276,0.999919424199515,0.985865526593826,0.5530310658379849,1.8565276523233578,1.3993003574971032,2,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0,83.0,83.0,83.0,0.9222222222222223,2.6775741666666466,2.9275588333333147,2.866005842592573,False,False,515.1818248680677,0.9554924527012212,0.999919424199515,0.9865198876748723,-10.916035213102457,1.7594928588004983,1.024943077959351,2,2
1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,38.0,25.666666666666668,77.0,0.8555555555555555,2.6775741666666466,2.8892416666666474,2.8156018240740543,False,False,1033.6148169824614,0.1585808225378882,0.9980539006181416,0.7339559017690046,-10.916035213102457,2.105533828302067,0.8618010788444956,2,2
1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,25.0,19.5,39.0,0.43333333333333335,2.6208088333333124,2.9334361666666453,2.7885010314814616,False,False,1921.8929207605636,0.1448601064721639,0.9867712287003982,0.46461905244035645,-1.1641172503744346,2.105533828302067,1.0440338007538654,2,1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,0.0,0.0,2.6208088333333124,2.9718396666666447,2.8236589907407197,False,False,2246.26886366004,0.1448601064721639,0.1448601064721639,0.1448601064721639,-2.116337813830697,2.0438350856176934,1.1828617586667363,2,4
1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,0.0,0.0,2.6795858333333107,2.9718396666666447,2.817711207407386,False,False,1342.6871634888282,,,,-2.116337813830697,2.0438350856176934,1.0857363265165427,2,4
1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,12.0,7.5,15.0,0.16666666666666666,2.6795858333333107,2.9277799999999736,2.8048739499999753,False,False,1106.5891773817204,0.030831163780080106,0.4573029239706592,0.10977915480974414,-4.843318692737192,1.6798508344909324,0.8531967509350845,2,4
1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,12.0,8.0,24.0,0.26666666666666666,2.534779999999976,2.9277799999999736,2.7879413444444188,False,False,1798.1712660437718,0.030831163780080106,0.7513178587935025,0.2971688016325503,-4.843318692737192,2.003556101303364,1.0073568212064297,2,4
1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,9.0,6.666666666666667,20.0,0.2222222222222222,2.534779999999976,3.012214833333305,2.793224320370343,False,False,1421.6949177232798,0.3181793080365109,0.7562297429065611,0.5713155136182638,-1.7111166426828701,2.003556101303364,0.9561233557893758,2,5
1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,34.0,19.5,39.0,0.43333333333333335,2.5037789999999718,3.012214833333305,2.734543479629602,False,False,553.2164024178425,0.20480530702784847,0.7562297429065611,0.4060067379700227,-1.7111166426828701,1.7822350519909569,1.047518793388946,2,5
1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,28.0,18.0,36.0,0.4,2.5037789999999718,3.0165356666666376,2.7398291018518233,False,False,963.5963072974467,0.20480530702784847,0.4851690553724549,0.34208396228732774,-0.33892714620979936,1.7312196277908098,1.1371601250387098,2,5
1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,14.0,11.333333333333334,34.0,0.37777777777777777,2.5270079999999706,3.0165356666666376,2.7490221981481193,False,False,845.1523962361731,0.1982240999368784,0.3404040012296521,0.2730441246204218,-0.33892714620979936,1.8716644522046573,1.1253619400601322,2,5
1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.0,21.0,17.5,35.0,0.3888888888888889,2.5397313333333043,3.0138298333333045,2.744533099999972,False,False,836.3033266159296,0.1982240999368784,0.3404040012296521,0.2802713592599732,-4.8071056742211695,1.9206406867090364,1.2744206513880225,2,5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,0.1,2.6222764999999706,3.0138298333333045,2.832500033333304,False,False,910.8213458135765,0.28898708713465504,0.32933445298802605,0.3110592281015016,-4.8071056742211695,1.9206406867090364,1.030638163772116,2,5
1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,0.0,0.0,2.524904833333306,2.9517516666666377,2.758785392592564,False,False,1438.364975690056,,,,-3.8430665182320336,1.998156275300251,0.8951955704282388,2,5
