BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,IsDifficult,IsUnderstand,GazeMove_L,HM_Min,HM_Max,HM_Mean,DiffCrossPos_Min,DiffCrossPos_Max,DiffCrossPos_Mean,Page,Panel
3.0,0.022222222222222223,0.5777777777777777,0.2851851851851852,0.8555555555555555,0.8555555555555555,2.0,7.0,22.0,14.5,29.0,0.32222222222222224,2.775067666666659,3.4354121666666586,2.9768826435897364,False,False,1757.7057375692098,0.9344629663136848,0.9968679849936712,0.9757925306279073,-1.763076201801975,1.9384835866246652,0.8963128954799455,2,2
1.0,1.0,1.0,1.0,1.0,1.0,2.0,22.0,42.0,32.0,64.0,0.7111111111111111,2.738705999999992,2.9745454999999925,2.837819355555548,False,False,869.2907859786071,0.4017725181485168,0.9968679849936712,0.7038427377409162,-1.763076201801975,1.7545582722043025,0.7983456634525836,2,1
2.0,0.32222222222222224,0.5444444444444444,0.43333333333333335,0.8666666666666667,0.8666666666666667,2.0,4.0,42.0,23.0,46.0,0.5111111111111111,2.4923198333333274,3.0727436666666605,2.847756515151509,False,False,966.9695431057139,0.4017725181485168,1.0,0.5941215672076358,-0.44886685856161934,2.0613336220378407,0.9421343258686241,2,1
2.0,0.044444444444444446,0.8222222222222222,0.43333333333333335,0.8666666666666667,0.8666666666666667,2.0,11.0,32.0,21.5,43.0,0.4777777777777778,2.4923198333333274,3.157361333333325,2.94533942857142,False,False,1708.8954638144025,0.1897017486857252,1.0,0.41814010789352174,-0.44886685856161934,2.136781247538821,1.5207469362698154,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,32.0,18.25,73.0,0.8111111111111111,2.6792576666666554,3.157361333333325,2.8807152148148045,False,False,1807.668079037804,0.1897017486857252,1.0000000000000002,0.6170476652513665,-19.59656508511006,2.136781247538821,0.9439463309443568,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,37.0,25.0,75.0,0.8333333333333334,2.58304599999999,2.8800711666666565,2.7142525722222124,False,False,793.9277904585531,0.6033734938848881,1.0000000000000002,0.9483190301155519,-19.59656508511006,2.0977328871639713,0.32088960257607474,2,4
1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,76.0,40.0,80.0,0.8888888888888888,2.58304599999999,2.9177093333333186,2.6735727833333223,False,False,500.92718270185526,0.8498909452156664,1.0,0.9645059719508277,-14.06474511700251,1.9174499288496125,0.4686557559423356,2,4
2.0,0.05555555555555555,0.9222222222222223,0.4888888888888889,0.9777777777777777,0.9777777777777777,3.0,8.0,39.0,20.666666666666668,62.0,0.6888888888888889,2.5871788333333217,3.012064499999985,2.771632417624507,False,False,1713.8359518692544,0.4103262106732056,0.9891681120050292,0.8687787030435091,-14.06474511700251,1.9443237079325164,0.7034104729872397,2,4
3.0,0.022222222222222223,0.4222222222222222,0.27037037037037037,0.8111111111111111,0.8111111111111111,2.0,8.0,15.0,11.5,23.0,0.25555555555555554,2.6175868333333194,3.134015499999986,2.856041842722989,False,False,2555.6078013746246,0.4103262106732056,0.9683141473197718,0.7221612410699243,-2.330976334475593,2.0359772346785845,0.8924052479448547,2,4
2.0,0.3111111111111111,0.5222222222222223,0.4166666666666667,0.8333333333333334,0.8333333333333334,2.0,3.0,14.0,8.5,17.0,0.18888888888888888,2.6175868333333194,3.134015499999986,2.910292162162149,False,False,1711.309756728518,0.7394216647588406,0.999771254342437,0.9485801144160608,-2.981947736532413,2.105460251033644,1.0962060667819147,2,5
1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,15.0,11.0,44.0,0.4888888888888889,2.6679434999999883,3.163660666666653,2.95853693333332,False,False,797.7520939824527,0.7394216647588406,0.999988693475276,0.9595368433866465,-3.066639861976496,2.105460251033644,1.1170962069318437,2,5
1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,23.0,15.5,62.0,0.6888888888888889,2.770070166666652,3.163660666666653,2.982603642592579,False,False,613.2076070436173,0.6781896872028176,0.999988693475276,0.9613380372772908,-3.066639861976496,2.0921985995231953,1.3269208418285154,2,5
1.0,1.0,1.0,1.0,1.0,1.0,3.0,16.0,34.0,23.0,69.0,0.7666666666666667,2.614728333333318,3.12744633333332,2.8267731185185023,False,False,517.5719729310372,0.5243782107954806,0.9995893018499948,0.7497019815123054,-40.08864303659368,2.0921985995231953,0.7374813549720161,2,5
1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,42.0,20.0,60.0,0.6666666666666666,2.466290666666652,2.755231166666652,2.644485829629614,False,False,965.2729558526407,0.0938305860591715,0.544683517878401,0.4647710261079558,-40.08864303659368,1.989983489210476,0.4858221019304914,2,5
2.0,0.2,0.5888888888888889,0.39444444444444443,0.7888888888888889,0.7888888888888889,3.0,8.0,15.0,10.666666666666666,32.0,0.35555555555555557,2.466290666666652,2.9214834999999852,2.657933354761889,False,False,1714.1602507406496,0.0938305860591715,0.5327969483525491,0.3820375222143111,-1.7429465576013135,2.0365711585603115,1.2898732058079025,2,5
2.0,0.08888888888888889,0.7,0.39444444444444443,0.7888888888888889,0.7888888888888889,3.0,6.0,23.0,15.0,45.0,0.5,2.558377333333317,3.1272888333333184,2.871794264285698,False,False,1626.1879769587065,0.40987924753849264,1.0,0.8371139870293188,-1.7429465576013135,2.0740814731219173,1.4793790970407885,2,5
1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,68.0,42.0,84.0,0.9333333333333333,2.558377333333317,3.1272888333333184,2.8885795240740575,False,False,893.3949090037071,0.4754490068194466,1.0,0.9507241798682818,-1.024782651258739,2.0740814731219173,0.9408181963574772,2,5
1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,67.0,38.0,76.0,0.8444444444444444,2.6103974999999857,2.9029868333333178,2.7979141592592454,False,False,688.102567542163,0.3832278709030657,0.9999901153196418,0.9597253027263694,-1.171023587735935,1.8183771049061346,0.689205459653305,2,5
2.0,0.2222222222222222,0.6111111111111112,0.4166666666666667,0.8333333333333334,0.8333333333333334,3.0,9.0,22.0,14.333333333333334,43.0,0.4777777777777778,2.5776571666666546,2.9855653333333207,2.7486263828828705,False,False,1308.7015502843096,0.2335550664006231,0.9779644818381316,0.9062096362560695,-1.2449680939433159,2.0602637578868794,1.1803815643133766,2,4
3.0,0.1111111111111111,0.5,0.2777777777777778,0.8333333333333334,0.8333333333333334,2.0,12.0,19.0,15.5,31.0,0.34444444444444444,2.5776571666666546,3.1443431666666526,2.9044928036529534,False,False,1646.3131464204375,0.2335550664006231,0.978747728895958,0.9250388931559372,-1.2449680939433159,2.0883739128778305,1.7390091672079133,2,5
1.0,1.0,1.0,1.0,1.0,1.0,2.0,24.0,34.0,29.0,58.0,0.6444444444444445,2.747810333333321,3.273518999999986,3.0752072883894983,False,False,763.9730836801812,0.8788943114130027,0.9980433826299224,0.9605737488291808,1.1229172912342906,2.0883739128778305,1.988261748459745,2,5
2.0,0.2,0.5555555555555556,0.37777777777777777,0.7555555555555555,0.7555555555555555,3.0,4.0,38.0,15.666666666666666,47.0,0.5222222222222223,2.762608999999987,3.273518999999986,3.0815814601989904,False,False,804.5886739046496,0.5934323726103361,0.9980433826299224,0.9392308671318109,-1.5411538537778142,2.138514280742189,1.8014466229064643,2,5
2.0,0.05555555555555555,0.7,0.37777777777777777,0.7555555555555555,0.7555555555555555,4.0,4.0,15.0,8.75,35.0,0.3888888888888889,2.7521209999999883,3.2425106666666537,2.9780815895522266,False,False,1404.8879616366694,0.19672714191853108,0.986032353922312,0.6361831538580174,-3.8731097864191106,2.138514280742189,1.3113790851789708,2,5
2.0,0.05555555555555555,0.5888888888888889,0.32222222222222224,0.6444444444444445,0.6444444444444445,3.0,11.0,11.0,11.0,33.0,0.36666666666666664,2.3219706666666475,3.0583573333333205,2.9529515701754265,False,False,1708.7566663761113,0.19672714191853108,0.8032207475763343,0.5797837240161275,-3.8731097864191106,2.0862525928377402,1.2896115580503003,2,5
3.0,0.05555555555555555,0.4888888888888889,0.2111111111111111,0.6333333333333333,0.6333333333333333,2.0,6.0,35.0,20.5,41.0,0.45555555555555555,2.3219706666666475,3.1019848333333147,2.8780030696969505,False,False,1126.8827391658322,0.511054110701341,0.8032361018500142,0.7144914779484187,-2.3168944077526366,2.0238226574607974,1.1070429719665027,2,6
