BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,IsDifficult,IsUnderstand,GazeMove_L,HM_Min,HM_Max,HM_Mean,DiffCrossPos_Min,DiffCrossPos_Max,DiffCrossPos_Mean,Page,Panel
1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,18.0,14.25,57.0,0.6333333333333333,2.537658833333333,3.0483704999999968,2.7158543755868534,False,False,2037.6249504862442,0.034302274491895685,0.5386763439108636,0.2587591978717125,-2.818356166254391,2.4882102752271833,1.3791417963457886,2,2
2.0,0.3,0.5777777777777777,0.4388888888888889,0.8777777777777778,0.8777777777777778,4.0,2.0,19.0,12.5,50.0,0.5555555555555556,2.1518808333333315,3.246589833333332,2.723241391025641,False,False,2370.297339797367,0.034302274491895685,0.5386763439108636,0.17950426676276998,-2.818356166254391,2.4882102752271833,1.7856417418372472,2,2
2.0,0.07777777777777778,0.8,0.4388888888888889,0.8777777777777778,0.8777777777777778,4.0,4.0,30.0,15.5,62.0,0.6888888888888889,2.1518808333333315,3.246589833333332,2.992838459401708,False,False,1811.019051675586,0.05932988895289831,1.0,0.5994402707030492,0.4506678409066871,2.458538497445372,1.884185879340094,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,12.0,55.0,28.0,84.0,0.9333333333333333,2.8564454999999955,3.2615433333333286,3.0589415074074062,False,False,581.3803233301414,0.3273220386964608,1.0,0.8995129302449861,0.4506678409066871,1.9412717440568814,1.6633084616921185,2,-1
1.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,3.0,16.0,35.0,25.333333333333332,76.0,0.8444444444444444,2.290870833333328,3.320536166666661,3.086760950191565,False,False,485.9516842766674,0.931040670604472,0.9999219490923872,0.9743229627344234,1.3024528151494985,2.388073489529513,1.7501622605862281,2,2
2.0,0.35555555555555557,0.4666666666666667,0.4111111111111111,0.8222222222222222,0.8222222222222222,3.0,16.0,24.0,19.333333333333332,58.0,0.6444444444444445,2.290870833333328,3.320536166666661,3.1491311735159764,False,False,619.5559375471003,0.7291734134356143,0.9994204501615768,0.9407305879025751,1.362995958079219,2.388073489529513,1.82341124327551,2,2
2.0,0.03333333333333333,0.35555555555555557,0.19444444444444445,0.3888888888888889,0.3888888888888889,2.0,15.0,24.0,19.5,39.0,0.43333333333333335,2.8034541666666626,3.1661783333333284,3.097647146464641,False,False,336.35544023865697,0.7291734134356143,0.9592659256338588,0.9029528172231983,1.362995958079219,2.0077790233793955,1.8292012962878401,2,-1
1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,60.0,60.0,60.0,60.0,0.6666666666666666,2.8768461666666623,2.8839823333333285,2.8804142499999954,False,False,0.0,,,,1.586372032432783,1.6249173856744659,1.6056447090536246,2,-1
1.0,0.1,0.1,0.1,0.1,0.1,2.0,22.0,47.0,34.5,69.0,0.7666666666666667,2.780580999999993,2.9217986666666604,2.8158127291666606,False,False,273.9896474156997,,,,1.9601248231757677,2.23376762061913,2.1395650372449038,2,4
1.0,0.6,0.6,0.6,0.6,0.6,3.0,2.0,44.0,22.666666666666668,68.0,0.7555555555555555,2.780580999999993,3.2503534999999935,3.0998163144654014,False,False,664.5193800402923,0.5776450469045737,1.0,0.9786383311950241,-31.06233690059363,2.5011134268024238,-0.6154938412391849,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,14.0,43.0,26.333333333333332,79.0,0.8777777777777778,2.8839413333333264,3.2732621666666604,3.1748607444444374,False,False,592.8327155350589,0.2440209817354623,1.0,0.7519954263058288,-31.06233690059363,2.5011134268024238,-0.06164510998681154,2,1
2.0,0.022222222222222223,0.8888888888888888,0.45555555555555555,0.9111111111111111,0.9111111111111111,3.0,14.0,31.0,22.333333333333332,67.0,0.7444444444444445,2.578928666666659,3.2732621666666604,3.204212919753081,False,False,1218.1779342025693,0.16759115010478282,0.9933667251882032,0.6328709645352122,-1.0602278599698245,2.5744271424433243,1.2290707851782328,2,1
2.0,0.3888888888888889,0.5222222222222223,0.45555555555555555,0.9111111111111111,0.9111111111111111,3.0,12.0,31.0,22.333333333333332,67.0,0.7444444444444445,2.578928666666659,3.3919778333333253,3.2229607057613086,False,False,1372.6882412660975,0.16759115010478282,0.9933667251882032,0.6814791659850229,-186.57660063591695,2.5744271424433243,-0.6860836994790604,2,-1
