BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,IsDifficult,IsUnderstand,GazeMove_L,HM_Min,HM_Max,HM_Mean,DiffCrossPos_Min,DiffCrossPos_Max,DiffCrossPos_Mean,Page,Panel
1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,47.0,0.5222222222222223,3.1383058333333467,3.429443333333348,3.2920867261904894,False,False,1202.7167933770031,,,,-1.3396082973105776,2.3534694622896692,1.282107560754705,2,-1
1.0,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,2.0,2.0,8.0,5.0,10.0,0.1111111111111111,2.9346060000000147,3.429443333333348,3.1562977743902576,True,True,1915.1413987221022,0.1706987979397819,0.5126469667072671,0.2566251207018419,-15.01521911426936,2.3534694622896692,0.8505594978563628,2,2
2.0,0.022222222222222223,0.4777777777777778,0.25,0.5,0.5,2.0,8.0,18.0,13.0,26.0,0.28888888888888886,2.9346060000000147,3.18629466666668,3.016948609756111,True,True,1063.8782559250285,0.1706987979397819,0.5126469667072671,0.2566251207018419,-15.01521911426936,2.2169807550095753,0.4258421461310317,2,-1
1.0,0.5222222222222223,0.5222222222222223,0.5222222222222223,0.5222222222222223,0.5222222222222223,3.0,14.0,18.0,16.0,48.0,0.5333333333333333,2.957336500000018,3.2082595000000165,3.1208319637681323,True,True,714.017983657016,0.12479516191347395,0.3064610052655746,0.21233732905367236,-2.3220955863132953,2.4800672555281444,1.0017850778084405,2,2
1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,19.0,16.5,66.0,0.7333333333333333,2.8719786666666853,3.2082595000000165,3.0481139574074234,True,True,1530.455675108058,0.05285034984685032,0.3064610052655746,0.14906864150977212,-2.3220955863132953,2.4800672555281444,1.2568969367558211,2,2
1.0,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,4.0,13.0,19.0,16.5,66.0,0.7333333333333333,2.8719786666666853,3.058415833333351,2.977421321212139,False,False,905.1176051701533,0.05285034984685032,0.4273094672377229,0.105220462080829,-0.14958792701456458,2.412073954722436,1.5465735187796246,2,1
1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,3.0,2.0,60.0,25.0,75.0,0.8333333333333334,2.8778761666666854,3.0249455000000185,2.9840068833333517,False,False,278.4523377972631,0.06381660756907367,0.4273094672377229,0.2455630374033983,-0.14958792701456458,2.3899566352144204,1.6460766085195488,2,1
1.0,0.3,0.3,0.3,0.3,0.3,3.0,10.0,36.0,18.666666666666668,56.0,0.6222222222222222,3.2667618333333563,3.4806136666666894,3.4033242948718185,True,True,140.43744073729852,0.9689938928867532,0.99991174802039,0.994383613258911,-13.589617997948642,1.9128921177814542,0.19779600945696665,2,2
1.0,0.8,0.8,0.8,0.8,0.8,4.0,9.0,15.0,10.75,43.0,0.4777777777777778,3.0665663333333555,3.4806136666666894,3.2558116807511976,True,True,761.4807109375033,0.7930811964733316,0.99991174802039,0.8868902794182351,-13.589617997948642,2.269448198628246,0.3449612762864185,2,2
1.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,25.0,21.333333333333332,64.0,0.7111111111111111,3.0665663333333555,3.5253146666666866,3.3045356018518737,True,True,1069.9866574439504,0.7930811964733316,0.9997890295664484,0.9049337799454714,-6.905722302057247,2.2752551642513725,0.9896471899765116,2,2
1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,70.0,42.5,85.0,0.9444444444444444,3.3270670000000213,3.648485833333353,3.497417633333353,True,True,583.272537420126,0.7980721310752749,1.0,0.960359041881136,-1.5623611686545114,2.2752551642513725,1.3268263534917288,2,2
1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,82.0,42.0,84.0,0.9333333333333333,3.264701833333356,3.648485833333353,3.44737783888891,True,True,875.3516663588575,0.8999039265315713,1.0,0.9751479842345377,-14.88446982280287,2.2822607074905923,0.784351332440333,2,2
1.0,1.0,1.0,1.0,1.0,1.0,2.0,37.0,45.0,41.0,82.0,0.9111111111111111,3.264701833333356,3.4258575000000207,3.3416332648148352,True,True,1153.9897386319267,0.5979585303298609,0.9982174048895408,0.9491004309428206,-14.88446982280287,2.316994735103055,0.9831736945961,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,2.0,41.0,43.0,42.0,84.0,0.9333333333333333,3.16674800000002,3.387179166666688,3.30123389074076,True,True,865.8289056174758,0.2533702497277401,0.9822780603177624,0.6454729163047387,-30.31321761033739,2.489701795604896,0.9158582054192469,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,41.0,17.75,71.0,0.7888888888888889,3.16674800000002,3.5365880000000214,3.340853224074095,True,True,1594.361420644616,0.2391759657935113,0.9999761703895872,0.508033484655692,-30.31321761033739,2.489701795604896,0.6093698934106777,2,2
2.0,0.12222222222222222,0.8111111111111111,0.4666666666666667,0.9333333333333333,0.9333333333333333,4.0,10.0,23.0,17.75,71.0,0.7888888888888889,3.2107340000000213,3.5365880000000214,3.370608465863474,False,False,1499.8005617142612,0.2391759657935113,0.9999761703895872,0.8843484062160727,-20.046085916353086,2.325339429325389,0.8647223367047618,2,-1
3.0,0.12222222222222222,0.5111111111111111,0.3148148148148148,0.9444444444444444,0.9444444444444444,3.0,20.0,44.0,28.333333333333332,85.0,0.9444444444444444,3.2107340000000213,3.5843280000000206,3.37798224497994,False,False,494.4640890713703,0.8261221302026575,0.9994998037430032,0.9260576953903638,-3.1887948779485846,2.325339429325389,0.7462995893931327,2,4
