BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,IsDifficult,IsUnderstand,GazeMove_L,HM_Min,HM_Max,HM_Mean,DiffCrossPos_Min,DiffCrossPos_Max,DiffCrossPos_Mean,Page,Panel
2.0,0.45555555555555555,0.45555555555555555,0.45555555555555555,0.9111111111111111,0.9111111111111111,2.0,9.0,36.0,22.5,45.0,0.5,2.167129333333288,3.2891796666666204,3.04962073106056,False,False,1616.152625081817,0.3590268716508455,0.6531208547165258,0.4857710332703304,-473.06079971124854,1.5242119129938008,-10.468105600325046,2,-1
1.0,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,3.0,9.0,11.0,10.333333333333334,31.0,0.34444444444444444,2.8125686666666208,3.3067551666666204,3.1232128312235825,False,False,2392.4201107125104,0.021083236604170903,0.6531208547165258,0.19768634124901413,-473.06079971124854,1.5066243368038268,-5.618386420315242,2,2
1.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,13.0,11.0,44.0,0.4888888888888889,3.009755333333288,3.3067551666666204,3.1531184305555087,False,False,1951.343124728585,0.021083236604170903,0.1891533951683672,0.10672372755074304,-4.105937659362265,1.6895945197166276,0.22931555095531891,2,2
1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,44.0,22.0,66.0,0.7333333333333333,3.0333633333332872,3.253511833333284,3.1761328055555067,False,False,578.1139253515847,0.0981658812410868,0.2822317502000305,0.22624159546663802,-1444.7538356493062,1.6895945197166276,-18.132686023663116,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,66.0,27.0,81.0,0.9,2.945195499999953,3.2371978333332856,3.093608470370323,False,False,462.8228693121866,0.16866033936624358,0.9130627622431012,0.3737315886490798,-1444.7538356493062,1.6520927648055836,-18.0798936447929,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.0,26.0,19.5,78.0,0.8666666666666667,2.945195499999953,3.2301431666666205,3.0714140407406942,False,False,545.6968907879076,0.16866033936624358,0.9896123553267252,0.7352149278303858,-7.980179657026768,1.6520927648055836,0.414394122858006,2,2
1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,23.0,20.0,80.0,0.8888888888888888,3.0895994999999536,3.2402521666666204,3.181027344444398,False,False,287.4218127520268,0.8362483108542379,0.9999451126209948,0.9457487799469073,-2.2846534385032577,1.1794920155851911,0.6918735845167655,2,2
1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,47.0,19.5,78.0,0.8666666666666667,3.1240031666666206,3.513834833333288,3.310868040740695,False,False,737.2878622853689,0.12620318039488407,0.9999451126209948,0.8392785591843618,-2.719706024292253,1.132066197345072,0.7102882929287577,2,2
1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,40.0,26.666666666666668,80.0,0.8888888888888888,3.2424698333332884,3.614267999999955,3.453228101851806,False,False,849.9177870325325,0.12620318039488407,0.9937379681594414,0.519875594427609,-2.719706024292253,1.1702485516809933,0.9202505532997426,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,28.0,17.75,71.0,0.7888888888888889,3.1861774999999533,3.614267999999955,3.3999979296295844,False,False,1178.1091989312954,0.2821593627666122,0.9327281673538612,0.5509052087851395,0.03246677726408298,1.537680508956959,0.9821270271104966,2,-1
