BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,IsDifficult,IsUnderstand,GazeMove_L,HM_Min,HM_Max,HM_Mean,DiffCrossPos_Min,DiffCrossPos_Max,DiffCrossPos_Mean,Page,Panel
2.0,0.4666666666666667,0.4777777777777778,0.4722222222222222,0.9444444444444444,0.9444444444444444,4.0,10.0,24.0,14.75,59.0,0.6555555555555556,1.2744699999999909,2.7952801666666587,2.5192817400793563,False,False,1679.113201260222,0.0709310028395631,0.9983159962384708,0.2972717396429717,-7.461043561309211,2.959531780782984,1.055019128420105,2,6
1.0,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,3.0,12.0,42.0,22.333333333333332,67.0,0.7444444444444445,2.2790069999999902,2.532022999999992,2.3694195766283435,False,False,1017.0824767633455,0.08330838328010902,0.9983159962384708,0.36579885824035585,-20.314484736091014,2.959531780782984,0.5874356926726209,2,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0,87.0,87.0,87.0,0.9666666666666667,2.2790069999999902,2.4862439999999904,2.395715387037027,False,False,377.3157818877749,0.18367439851885373,0.4387663238885319,0.34747265466936533,-20.314484736091014,2.6166147861038906,0.9450745966859747,2,1
1.0,1.0,1.0,1.0,1.0,1.0,2.0,35.0,52.0,43.5,87.0,0.9666666666666667,2.3866398333333243,2.4862439999999904,2.4363515037036954,False,False,557.3861936188665,0.1423264715443615,0.9733664301417648,0.5993711642781945,-3.0738552953682055,2.9113229567011087,1.2889055515493837,2,1
1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,80.0,43.5,87.0,0.9666666666666667,2.3180796666666565,2.4549303333333268,2.408574590740732,False,False,514.5602103978111,0.1423264715443615,0.9733664301417648,0.8440779641406646,-3.0738552953682055,2.9113229567011087,1.1687647483122636,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,90.0,90.0,90.0,1.0,2.3180796666666565,2.4473698333333256,2.395784240740731,False,False,317.5965174977149,0.6947994866916214,0.9983226764309544,0.9048986675843169,-1.0753622330109076,2.0331291035364814,1.2532702573767347,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.0,89.0,89.0,89.0,0.9888888888888889,2.386024166666654,2.487518333333321,2.4135445018518404,False,False,616.9672074273334,0.7006722725241726,1.0,0.9685194207581396,-5.549109306180727,2.5747019351177842,0.788494121803612,2,2
1.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,44.0,27.333333333333332,82.0,0.9111111111111111,2.386024166666654,2.5567549999999897,2.4632032055555437,False,False,929.1347256525596,0.09426946547625052,1.0,0.6030713504400222,-5.549109306180727,2.791599625486731,1.0734177164322014,2,2
1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.0,23.0,18.25,73.0,0.8111111111111111,2.381573999999986,2.5682423333333184,2.482101851851838,False,False,1176.3573405753605,0.043174603988682926,0.959914946614994,0.2308722398830768,-0.7897923640823468,2.9046926450613744,1.7636275550351226,2,-1
1.0,1.0,1.0,1.0,1.0,1.0,3.0,16.0,36.0,25.0,75.0,0.8333333333333334,2.381573999999986,2.5941771666666518,2.488367933333319,False,False,1330.5523135846552,0.043174603988682926,1.0000000000000002,0.6621240144950599,-70.85927693832657,2.9046926450613744,-0.43602614273040124,2,4
1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,81.0,42.5,85.0,0.9444444444444444,2.281862833333321,2.5941771666666518,2.450009127777764,False,False,775.4490942426511,0.5463963146489277,1.0000000000000002,0.9347870992248539,-70.85927693832657,2.942031573047049,-1.5754569331849613,2,4
1.0,1.0,1.0,1.0,1.0,1.0,2.0,24.0,62.0,43.0,86.0,0.9555555555555556,2.212142999999988,2.477388999999986,2.3101710351851725,False,False,344.9161330156254,0.5463963146489277,0.9985053225102936,0.9574380051465918,-12.548181692401664,2.942031573047049,-0.23327262328959422,2,4
