BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,Panel_Move,Tile_Move,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel,IsDifficult,IsUnderStand
1.0,0.5777777777777777,0.5777777777777777,0.5777777777777777,0.5777777777777777,1.0,1.0,0.4888888888888889,0.4888888888888889,0.4888888888888889,0.4888888888888889,0.8461538461538461,52,0.5777777777777777,3.0220515000000003,3.9158325,3.6399825448717946,-0.16666666666666666,1.0,3333.6778211433443,203.2480683205949,1082.9362697626002,399.9797489588169,-0.4610132882599351,1.1297329223622712,0.6053525147362104,2,-1.0,,
1.0,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.07777777777777778,1.0,0.0,,,,0.0,0.0,7,0.07777777777777778,2.942530166666668,3.0616353333333337,3.013745571428572,1.0,0.0,467.55841031822507,,,,0.8087653628451253,1.1365020244129753,0.9343462139089762,2,5.0,False,False
1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,0.0,,,,0.0,0.0,20,0.2222222222222222,2.201031833333334,3.8535588333333344,2.982741033333334,-0.3333333333333333,-0.375,1888.664530180159,,,,0.11243627930051803,1.7220001788793662,1.3434882404702093,2,3.0,False,False
1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.24444444444444444,0.24444444444444444,0.24444444444444444,0.24444444444444444,0.7333333333333333,30,0.3333333333333333,2.9157995000000003,3.0494895000000004,2.989610061111112,-0.3333333333333333,-0.375,832.8196525881858,14.289142919651749,235.73570810401137,123.85760218103908,-2.92669423233715,2.0905126244213923,1.6819076852325285,2,1.0,False,False
1.0,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.25555555555555554,1.0,1.0,0.2,0.2,0.2,0.2,0.782608695652174,23,0.25555555555555554,2.916030833333334,3.149986166666667,2.997806130434783,0.16666666666666666,0.0,423.6132289462915,209.63319856048287,236.38040080140428,222.16563222446143,1.5361704466207828,1.801846496233728,1.676849706524412,2,2.0,False,False
1.0,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.25555555555555554,1.0,1.0,0.2,0.2,0.2,0.2,0.782608695652174,23,0.25555555555555554,2.916030833333334,3.149986166666667,2.997806130434783,0.16666666666666666,0.0,423.6132289462915,209.63319856048287,236.38040080140428,222.16563222446143,1.5361704466207828,1.801846496233728,1.676849706524412,2,2.0,False,False
1.0,1.1222222222222222,1.1222222222222222,1.1222222222222222,1.1222222222222222,1.0,2.0,0.24444444444444444,0.6888888888888889,0.4666666666666667,0.9333333333333333,0.8316831683168316,101,1.1222222222222222,2.985654166666667,3.280410833333334,3.112760485148514,-0.16666666666666666,0.08415841584158418,1474.3971587451206,222.728293841067,374.626291977182,327.199869551449,-0.2328111620370572,1.7993138208542803,1.5424736395865066,2,1.0,False,False
1.0,1.7555555555555555,1.7555555555555555,1.7555555555555555,1.7555555555555555,1.0,1.0,1.6555555555555554,1.6555555555555554,1.6555555555555554,1.6555555555555554,0.9430379746835443,158,1.7555555555555555,3.0509895000000005,3.431681166666668,3.1792097352320683,0.16666666666666666,-0.07782930191753357,1291.1517990849748,478.92031910354456,754.3098502732812,616.9089625624936,0.8483229230611027,1.7570857988861928,1.5245661154704053,2,2.0,False,False
1.0,1.7555555555555555,1.7555555555555555,1.7555555555555555,1.7555555555555555,1.0,1.0,1.6555555555555554,1.6555555555555554,1.6555555555555554,1.6555555555555554,0.9430379746835443,158,1.7555555555555555,3.0509895000000005,3.431681166666668,3.1792097352320683,0.16666666666666666,-0.07782930191753357,1291.1517990849748,478.92031910354456,754.3098502732812,616.9089625624936,0.8483229230611027,1.7570857988861928,1.5245661154704053,2,2.0,False,False
1.0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.37777777777777777,1.0,1.0,0.32222222222222224,0.32222222222222224,0.32222222222222224,0.32222222222222224,0.8529411764705883,34,0.37777777777777777,3.286916166666668,3.4474895,3.381948818627452,0.3333333333333333,0.4936708860759494,282.72613492510953,174.6259103419926,184.71010307587773,179.33424837232567,-0.1142411269328405,0.6065074039096197,0.27738795306878083,2,4.0,False,False
