BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,Panel_Move,Tile_Move,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel,IsDifficult,IsUnderStand
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,2,0.022222222222222223,3.180854833333333,3.189158166666666,3.1850064999999996,-0.2,1.0,3.3266948421067846,1057.3981756322962,1061.4364936559098,1059.417334644103,1.1090390846457838,1.3346058654193018,1.2218224750325428,2,-1.0,,
1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,24,0.26666666666666666,3.1749065,3.204717,3.1971916250000003,0.6,0.0,24.165945223405714,1058.9794854537122,1099.6762691941872,1081.9049034925254,1.0073639925673452,1.3344078654193017,1.2514795928086389,2,2.0,False,False
1.0,0.6555555555555556,0.6555555555555556,0.6555555555555556,0.6555555555555556,1.0,2.0,0.07777777777777778,0.3888888888888889,0.23333333333333334,0.4666666666666667,0.711864406779661,59,0.6555555555555556,2.7936325,3.1691233333333333,3.025670188888889,0.2,-0.0423728813559322,2872.1068794750104,1047.7844907086817,1058.9794854537122,1052.123356510836,0.3382345031186831,1.8819415837324587,1.082787282484305,2,3.0,False,False
1.0,0.7888888888888889,0.7888888888888889,0.7888888888888889,0.7888888888888889,1.0,2.0,0.12222222222222222,0.13333333333333333,0.12777777777777777,0.25555555555555554,0.323943661971831,71,0.7888888888888889,2.7023595,2.966962333333333,2.8456721361502346,-0.4,-0.6336834566722368,2061.5978648598616,335.36022553171966,947.84795651396,592.3220915618643,-0.8729833267883405,1.8091443314477056,0.9359888543244759,2,1.0,False,False
1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,0.0,,,,0.0,0.0,12,0.13333333333333333,2.799407833333333,2.8760323333333333,2.8443884166666664,0.2,-0.073943661971831,95.48954412754702,,,,-0.7664593579578263,0.7609097828057094,0.5903838821752069,2,2.0,False,False
1.0,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.14444444444444443,1.0,1.0,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.5384615384615384,13,0.14444444444444443,2.8259736666666666,2.8653158333333337,2.84872676923077,-0.2,0.0,83.62186522814444,328.82710403030296,546.3326470192818,428.70723584349236,-0.6867914836438356,1.2885189745779346,0.37821778381400534,2,1.0,False,False
1.0,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,1.0,1.0,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.4375,16,0.17777777777777778,2.785906666666666,2.85052,2.832564333333333,0.2,0.1875,436.92540949201845,591.7255517078127,677.3605999849971,627.248060535113,-0.08528015104381836,1.7619293231006108,0.5609224718350958,2,2.0,False,False
1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.0,2.0,0.17777777777777778,0.18888888888888888,0.18333333333333332,0.36666666666666664,0.8461538461538461,39,0.43333333333333335,2.8304495000000003,3.1233470000000003,2.9445846666666666,0.2,0.3189102564102564,529.0139649767298,436.6009403082634,1131.7769043514809,715.8788313670229,-2.8481829025515233,1.4145386096705086,0.8080333394748574,2,3.0,False,False
1.0,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.25555555555555554,1.0,1.0,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.7391304347826086,23,0.25555555555555554,3.0401586666666667,3.184305833333333,3.121778847826087,0.4,0.21098104793756967,612.1044549367327,273.98559971074826,653.2280482459163,449.9560477644773,-0.9127353388269541,1.7264643736011638,1.1948273280249477,2,5.0,True,True
1.0,0.2,0.2,0.2,0.2,0.06206896551724138,1.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.04827586206896552,290,3.2222222222222223,2.942067666666667,3.065048166666667,2.999396731481482,-0.6,-0.22601199400299843,11363.189166511289,160.26683441399527,214.38469702638588,184.30617437946643,0.4397995290005505,1.0550321579577295,0.7327347116755615,2,2.0,False,False
