BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,Panel_Move,Tile_Move,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel,IsDifficult,IsUnderStand
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,2,0.022222222222222223,3.525049666666665,3.5593363333333325,3.542192999999999,-0.16666666666666666,1.0,1.1776647612967486,1252.6551121242762,1257.5707304428124,1255.1129212835444,1.6147183872886595,1.6669928887809138,1.6408556380347865,2,-1.0,,
1.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,1.0,1.0,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.7619047619047619,21,0.23333333333333334,3.3680444999999986,3.4920524999999984,3.4396958968253957,1.0,0.0,445.4847392885438,1245.7306971402752,1291.073134687053,1266.2635520855158,1.5021398367396848,2.2133245373569235,1.6273595975702846,2,5.0,False,False
1.0,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.14444444444444443,1.0,0.0,,,,0.0,0.0,13,0.14444444444444443,1.9432651666666656,3.496978833333332,3.28233505128205,-0.5,-0.75,402.5776092109321,,,,-5.072068107293479,2.6302414559477127,0.9920825260211164,2,2.0,False,False
2.0,0.34444444444444444,2.1444444444444444,1.2444444444444445,2.488888888888889,0.9613733905579399,1.0,2.1,2.1,2.1,2.1,0.8111587982832618,233,2.588888888888889,1.9627608333333324,3.073951666666665,2.8409187731023104,-0.16666666666666666,0.0021459227467811037,18670.98869906127,93.99571022012518,911.6940349981936,693.8884265428107,-19.36280173973897,2.821223411479523,1.1589671999473246,2,1.0,False,False
1.0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.37777777777777777,1.0,1.0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.37777777777777777,1.0,34,0.37777777777777777,2.819068999999999,2.928853333333332,2.84508444607843,0.3333333333333333,0.2478540772532189,549.424447910614,41.409345406978055,504.1950422320752,444.3412835135943,1.2406591956858315,2.524158270365668,2.2719648743369483,2,3.0,False,False
1.0,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,1.0,1.0,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.92,25,0.2777777777777778,2.7157973333333323,2.980570499999999,2.9035434599999985,-0.3333333333333333,-0.14,759.0319158502328,16.4794772081234,463.9167812989232,230.1097230935056,1.3835423074539732,2.633658431599256,2.018066277889216,2,1.0,False,False
1.0,0.5222222222222223,0.5222222222222223,0.5222222222222223,0.5222222222222223,1.0,1.0,0.4777777777777778,0.4777777777777778,0.4777777777777778,0.4777777777777778,0.9148936170212766,47,0.5222222222222223,2.581837999999999,2.848032499999999,2.685532663120566,0.3333333333333333,0.14,621.5613252405551,70.83613526323923,507.1607124001505,412.59163659768706,1.827913674576944,2.7287056524660454,2.249654608856405,2,3.0,False,False
1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,1.0,0.32222222222222224,0.32222222222222224,0.32222222222222224,0.32222222222222224,0.8787878787878789,33,0.36666666666666664,2.862121499999999,3.0326181666666656,2.926191984848484,-0.3333333333333333,-0.022727272727272707,942.9240515643762,3.557357943800229,127.9884970919758,87.78584028176375,-0.9949444740185145,2.5578281903856084,1.4766998283593888,2,1.0,False,False
2.0,0.7,2.6444444444444444,1.6722222222222223,3.3444444444444446,0.9647435897435898,2.0,0.5222222222222223,2.588888888888889,1.5555555555555556,3.111111111111111,0.8974358974358975,312,3.466666666666667,2.098935333333332,3.286229666666665,3.01474900222222,0.16666666666666666,-0.2208624708624709,6555.481621668157,470.32327962774167,1248.6536170926645,1002.843476689027,-2.6104824051512576,2.4330706101227677,1.5148010307995627,2,2.0,False,False
1.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,2.0,0.022222222222222223,0.3333333333333333,0.17777777777777778,0.35555555555555557,0.8,40,0.4444444444444444,3.1178641666666658,3.2096834999999992,3.1508596458333327,0.3333333333333333,0.48108974358974366,546.2584977295392,107.51177254422711,1140.6521674347755,158.15749117569413,-2.803435943382382,1.7177768611724484,0.3579327451787122,2,4.0,False,False
1.0,2.5555555555555554,2.5555555555555554,2.5555555555555554,2.5555555555555554,1.0,1.0,2.5555555555555554,2.5555555555555554,2.5555555555555554,2.5555555555555554,0.9999999999999999,230,2.5555555555555554,2.5787224999999987,3.163800499999999,2.8557604594202894,-0.16666666666666666,-0.2396739130434783,1143.0890428300352,710.6532035103587,1506.7695879749815,1299.582730778425,-2.1280044589928133,1.977888081252174,1.0295913881696996,2,3.0,False,False
1.0,0.3,0.3,0.3,0.3,1.0,1.0,0.3,0.3,0.3,0.3,1.0,27,0.3,2.6712239999999987,2.9424436666666653,2.8066023086419745,-0.16666666666666666,-0.22004830917874396,143.37050458355301,1049.2861529852937,1519.0863889117966,1192.0381184996438,1.3832869835019739,1.9225008873591098,1.6326992367571431,2,2.0,False,False
2.0,1.5666666666666667,1.6222222222222222,1.5944444444444446,3.188888888888889,0.9663299663299664,4.0,0.1111111111111111,1.3888888888888888,0.7583333333333333,3.033333333333333,0.9191919191919192,297,3.3,2.3136316666666654,3.2268243333333326,3.0070977027972012,0.16666666666666666,0.22558922558922556,6682.727550079893,210.2657300501677,1510.8603964870374,1055.7740382415084,-7.3577490241795465,2.487833922477515,0.8665371166357929,2,3.0,False,False
2.0,0.6555555555555556,1.6222222222222222,1.1388888888888888,2.2777777777777777,0.9447004608294931,2.0,0.6555555555555556,1.5555555555555556,1.1055555555555556,2.2111111111111112,0.9170506912442397,217,2.411111111111111,2.4966098333333324,3.1747971666666657,2.954413249999998,0.3333333333333333,0.4943288491675588,5105.437864409227,264.21834377422545,1292.8990922960038,1121.9371770180599,-2.9615957444499164,2.2630218710964853,0.48828972267444526,2,5.0,False,False
1.0,2.6444444444444444,2.6444444444444444,2.6444444444444444,2.6444444444444444,1.0,2.0,0.07777777777777778,2.488888888888889,1.2833333333333334,2.566666666666667,0.9705882352941178,238,2.6444444444444444,2.5505981666666657,3.376828499999999,2.964670972689073,-0.16666666666666666,-0.24559501219842772,1782.4430703058802,8.555824541224773,755.9280674304957,578.2225219648807,-34.45204887626503,1.867657078456859,0.861825320621682,2,4.0,False,False
1.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,1.0,2.0,0.044444444444444446,0.18888888888888888,0.11666666666666667,0.23333333333333334,0.5,42,0.4666666666666667,2.7918829999999986,3.3059414999999994,3.1151622301587287,0.16666666666666666,0.24789915966386555,292.9744884046137,2675.238226834263,4080.463166065851,3387.7913855163615,1.074572964744277,2.1228240093001474,1.5689209274334182,2,5.0,False,False
1.0,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.25555555555555554,1.0,1.0,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.25555555555555554,1.0,23,0.25555555555555554,2.6596423333333323,2.8093541666666653,2.7333216594202883,0.16666666666666666,0.0,103.52693639209808,2844.3971125123567,4077.9868035605614,3689.223461465222,-1.6945192486409186,1.6418408557832025,1.0148414275990576,2,6.0,False,False
2.0,1.2666666666666666,2.0,1.6333333333333333,3.2666666666666666,0.9576547231270358,2.0,1.2555555555555555,1.9444444444444444,1.6,3.2,0.9381107491856677,307,3.411111111111111,1.610824666666666,3.229988166666665,2.931027009670077,-0.16666666666666666,0.0,4542.5906288626375,1446.2677435741332,4526.011628527593,3585.4664202155564,-8.703708003693784,2.264826354518124,0.3193485255664612,2,5.0,False,False
1.0,1.2555555555555555,1.2555555555555555,1.2555555555555555,1.2555555555555555,1.0,2.0,0.5111111111111111,0.6555555555555556,0.5833333333333334,1.1666666666666667,0.9292035398230089,113,1.2555555555555555,3.1022364999999987,3.263287833333332,3.159223412979349,0.16666666666666666,0.0,564.1198601744533,2353.041100032952,4130.445669678092,3606.272558293905,-0.3129320202452388,1.899732480706606,0.864457593685907,2,6.0,False,False
2.0,0.8333333333333334,4.388888888888889,2.611111111111111,5.222222222222222,0.9690721649484536,2.0,0.8111111111111111,4.377777777777778,2.5944444444444446,5.188888888888889,0.9628865979381444,485,5.388888888888889,2.956321833333332,3.4667918333333323,3.203104931769722,-0.16666666666666666,0.0,4883.511078838347,1524.0849625352866,4528.066440099793,3699.730679045124,-2.674385967844808,1.9558405957480547,1.0218614462326807,2,5.0,False,False
1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,12,0.13333333333333333,3.067311499999999,3.0784479999999985,3.0705879861111094,0.16666666666666666,0.0,32.57086571051959,3608.963284115254,4092.935602310389,3842.3016753919005,0.5827085680159365,0.7626472521544312,0.6963914386428228,2,6.0,False,False
2.0,0.05555555555555555,0.6777777777777778,0.36666666666666664,0.7333333333333333,0.9041095890410958,3.0,0.022222222222222223,0.3333333333333333,0.20740740740740743,0.6222222222222222,0.7671232876712328,73,0.8111111111111111,3.030865833333332,3.1760686666666658,3.1235610740740736,-0.16666666666666666,0.0,3164.5713545443377,276.6825226414196,3779.570714650261,3510.836704361021,-0.18933783589374853,1.9141505657110278,0.7345126313127346,2,5.0,False,False
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,2,0.022222222222222223,3.5164411666666653,3.529868833333332,3.5231549999999987,-0.25,1.0,12.292204888123202,1406.7675017179806,1423.8175838288823,1415.2925427734315,1.1493358909683131,1.1766623965844762,1.1629991437763947,3,-1.0,,
1.0,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.3111111111111111,1.0,1.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.75,28,0.3111111111111111,3.432110999999999,3.561693999999999,3.503296869047617,1.25,-0.1339285714285714,970.2361363956667,653.0422054839163,1406.7675017179806,1140.0021086262154,-0.5429883213373499,2.3155659508150306,1.2338797473424867,3,4.0,False,False
2.0,0.8,6.022222222222222,3.411111111111111,6.822222222222222,0.9871382636655949,3.0,0.1,5.866666666666666,2.0925925925925926,6.277777777777778,0.9083601286173634,622,6.911111111111111,1.412277333333332,3.5155563333333326,2.994659199389901,-0.75,-0.5593994028479559,22906.174684565012,0.6707403795402744,1889.2412045806109,1214.965805258766,-18.964671558329222,2.835226685597681,1.718991537303544,3,1.0,False,False
5.0,0.4777777777777778,4.355555555555555,2.1444444444444444,10.722222222222221,0.946078431372549,6.0,0.43333333333333335,3.888888888888889,1.7203703703703705,10.322222222222223,0.9107843137254902,1020,11.333333333333334,1.5226644999999988,3.2495498333333326,2.9722338444328766,0.25,0.0879358174137822,20719.71185367951,185.555995114322,2396.1453886191293,1628.6652777933866,-1364.9403754631353,2.5277104824757455,-0.6352686048311897,3,2.0,False,False
2.0,0.4777777777777778,2.1666666666666665,1.3222222222222222,2.6444444444444444,0.9596774193548387,4.0,0.08888888888888889,1.3111111111111111,0.475,1.9,0.6895161290322581,248,2.7555555555555555,1.099990833333332,3.414548166666666,3.0038000492264416,0.25,0.3553921568627451,5468.422294985443,150.67921673507186,1199.5247422738123,1000.1682375623736,-6.209898946886209,2.328572152994197,1.3891448657915713,3,3.0,False,False
1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7692307692307693,39,0.43333333333333335,3.372690833333332,3.4629313333333323,3.4271368974358962,-0.25,-0.22435897435897434,1386.055579668381,108.0062562400838,232.0590913435932,213.42603521626222,0.23090941313782176,2.4910058775899397,1.4175466000504722,3,2.0,False,False
3.0,0.34444444444444444,4.188888888888889,1.903703703703704,5.711111111111111,0.9607476635514018,3.0,0.32222222222222224,4.066666666666666,1.8407407407407406,5.522222222222222,0.9289719626168225,535,5.944444444444445,3.0075581666666658,3.6793951666666658,3.32017197688802,0.25,0.2252935537982267,5934.785251480731,131.13606464930942,1496.3413571356225,1064.7788443046775,-43.698507840884346,2.1036267859313136,0.8051556497486047,3,3.0,False,False
2.0,3.411111111111111,3.7888888888888888,3.6,7.2,0.9773755656108597,5.0,0.1111111111111111,2.8333333333333335,1.3911111111111112,6.955555555555556,0.9441930618401206,663,7.366666666666666,2.2232106666666653,3.369720166666666,3.1409339714983715,0.25,0.24906542056074765,9311.555127232688,25.62076903160796,1940.145456730836,1578.310805832257,-79.1603122019288,2.3099907812916993,0.9036377281086613,3,4.0,False,False
1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,3,0.03333333333333333,3.5913593333333327,3.59877,3.5944847777777773,-0.2,1.0,3.609199999999987,233.3413239844799,240.877816559665,238.36565236793663,0.8054866759669825,0.8126768688102441,0.8102801378624903,4,-1.0,,
1.0,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.25555555555555554,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6521739130434783,23,0.25555555555555554,2.782254333333333,3.5984698333333327,3.4747554492753623,1.2,-0.13043478260869568,758.1107029364658,240.877816559665,300.0046505516084,264.70884767940726,0.6959989119958669,2.4458416699321135,1.170981119340875,4,5.0,False,False
1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.0,,,,0.0,0.0,10,0.1111111111111111,3.366686333333332,3.532206166666666,3.484253716666666,-0.6,-0.6195652173913043,71.85031721725441,,,,-1.7116526311221847,2.5393753516393103,1.423364664816484,4,2.0,False,False
2.0,0.5777777777777777,2.2666666666666666,1.4222222222222223,2.8444444444444446,0.9552238805970149,2.0,0.23333333333333334,2.1444444444444444,1.1888888888888889,2.3777777777777778,0.7985074626865671,268,2.977777777777778,1.5051574999999993,3.3540621666666657,2.973805839215685,-0.2,0.0,7170.155727485808,265.1844714473052,1006.410253885776,758.6068825764743,-24.045719381894283,2.776813120663207,1.6501790082326773,4,1.0,False,False
1.0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.37777777777777777,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8823529411764706,34,0.37777777777777777,3.065063499999999,3.2063421666666656,3.10511094607843,0.2,0.0,467.00570045236645,1057.5158160380145,1372.1508203920544,1207.2765772988146,-0.5584199866550179,1.9660766736411888,0.7547337133084946,4,2.0,False,False
1.0,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.6444444444444445,1.0,1.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.8793103448275862,58,0.6444444444444445,2.957389666666666,3.209617666666666,3.064917356321839,-0.2,0.0,759.4810182380481,820.007919698705,997.312322421171,924.9594223138994,-1.1619394668356935,2.558802806630294,1.56660803571987,4,1.0,False,False
2.0,1.2333333333333334,2.3777777777777778,1.8055555555555556,3.611111111111111,0.9643916913946587,2.0,1.2,2.3222222222222224,1.761111111111111,3.522222222222222,0.9406528189910979,337,3.7444444444444445,1.939069166666666,3.2922974999999988,2.9045958837448542,0.2,0.19287833827893175,6163.100484223876,46.580898507789634,1600.8687086379634,1078.074029962694,-137.79721434766213,2.538258022126884,-0.30632781596940245,4,2.0,False,False
3.0,0.6222222222222222,4.0,2.2111111111111112,6.633333333333334,0.9401574803149606,4.0,0.43333333333333335,3.988888888888889,1.5888888888888888,6.355555555555555,0.9007874015748032,635,7.055555555555555,1.5662868333333322,3.3317259999999984,2.9746263725490185,0.2,0.007909063295871377,11522.499706106713,59.981379870843526,1429.2777077155931,971.0909269971424,-212.66485950450917,2.4122724385086833,0.43595997694930094,4,3.0,False,False
3.0,0.25555555555555554,0.6555555555555556,0.41481481481481486,1.2444444444444445,0.835820895522388,3.0,0.23333333333333334,0.6555555555555556,0.4,1.2,0.8059701492537313,134,1.488888888888889,1.7305119999999992,3.219205166666665,3.0547918469696964,0.2,0.4671230461863909,4470.766643391445,456.6232142413938,1751.981260891473,1237.2229074356699,-8.051806180287498,2.053405427413735,1.1575683816667257,4,4.0,False,False
1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,0.0,,,,0.0,0.0,6,0.06666666666666667,3.143933666666665,3.2438076666666658,3.179564249999999,-0.2,-0.542910447761194,605.4112971663958,,,,-0.07326195509121147,2.100541359225595,1.6362196089906742,4,3.0,False,False
1.0,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,1.0,1.0,0.7888888888888889,0.7888888888888889,0.7888888888888889,0.7888888888888889,0.9594594594594594,74,0.8222222222222222,3.149401333333332,3.330774999999999,3.2200806243386237,-0.4,-0.125,5283.599289315902,89.33617111033783,1524.623497394177,409.1647789383163,-11.944911489112037,2.639001537193137,1.2255623620773235,4,1.0,False,False
1.0,0.34444444444444444,0.34444444444444444,0.34444444444444444,0.34444444444444444,1.0,1.0,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.9032258064516129,31,0.34444444444444444,3.2883021666666656,3.460207666666666,3.3723085698924717,0.2,0.22580645161290325,332.45582957402235,1257.5902481911903,1524.623497394177,1427.6307923253496,1.893026780872669,2.1877419838068533,1.9803880438354247,4,2.0,False,False
1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,0.0,,,,0.0,0.0,6,0.06666666666666667,3.3947398333333325,3.4774221666666656,3.4403992222222217,0.2,0.024193548387096753,381.6938455506053,,,,0.030426682169343522,0.9040289440379716,0.5373778330015341,4,3.0,False,False
1.0,3.7888888888888888,3.7888888888888888,3.7888888888888888,3.7888888888888888,1.0,1.0,3.7333333333333334,3.7333333333333334,3.7333333333333334,3.7333333333333334,0.9853372434017595,341,3.7888888888888888,2.742421499999999,3.541674499999999,3.0322965039100653,0.2,0.4545454545454546,1696.9666647252998,129.4413402765092,1797.4249220264317,1361.8705069369278,-50.36355936447861,2.1657317707279478,0.6656232649199578,4,4.0,False,False
2.0,0.07777777777777778,1.4111111111111112,0.7444444444444445,1.488888888888889,0.8993288590604027,1.0,1.4,1.4,1.4,1.4,0.8456375838926173,149,1.6555555555555554,2.8595603333333326,3.140416166666666,2.995148630555554,0.2,0.045454545454545414,5311.70576829434,111.63478120318982,533.9280900318058,395.4459249442976,-2.4008533829919605,2.355344122034789,0.7311731715783268,4,5.0,False,False
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,2,0.022222222222222223,3.441874499999999,3.4422406666666654,3.442057583333332,-0.125,0.25,33.403040683370435,283.2766220495216,308.7260948706202,296.00135846007095,0.10344306255259417,1.7171487027298045,0.9102958826411993,6,-1.0,,
1.0,0.4111111111111111,0.4111111111111111,0.4111111111111111,0.4111111111111111,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8108108108108109,37,0.4111111111111111,3.4031985,3.600242666666666,3.486324288288286,0.375,0.0,670.516892948345,0.1755365532368404,320.7130249641009,272.32114466900964,-1.3730244209835574,2.372117712264215,1.0197682587511478,6,2.0,False,False
3.0,0.43333333333333335,1.6777777777777778,0.8703703703703703,2.611111111111111,0.9003831417624522,4.0,0.25555555555555554,0.9777777777777777,0.5666666666666667,2.2666666666666666,0.7816091954022989,261,2.9,1.5876413333333328,3.647783833333333,3.2321183462088707,-0.125,0.0957854406130268,13060.94613445803,211.52311023259887,547.0398599560699,445.59817191780013,-0.38070928195354403,2.634504199050075,1.7098723911097586,6,1.0,False,False
1.0,0.7444444444444445,0.7444444444444445,0.7444444444444445,0.7444444444444445,1.0,1.0,0.7444444444444445,0.7444444444444445,0.7444444444444445,0.7444444444444445,1.0,67,0.7444444444444445,3.191393499999999,3.662645999999999,3.448695833333331,0.125,0.07212500714816722,966.5936373044558,148.01984751573264,1352.169502465419,275.72412784572964,-5.286865073132116,1.875170086515999,1.2380090506740213,6,2.0,False,False
