BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,Panel_Move,Tile_Move,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel,IsDifficult,IsUnderStand
2.0,0.06666666666666667,0.16666666666666666,0.11666666666666667,0.23333333333333334,0.7241379310344828,2.0,0.06666666666666667,0.16666666666666666,0.11666666666666667,0.23333333333333334,0.7241379310344828,29,0.32222222222222224,2.741511166666667,3.0468775000000003,2.9459532916666675,1.0,0.9827586206896551,392.90381266997684,405.6689551281509,805.6075648470573,697.0987863780367,-2.8481405399577433,1.6393173872239224,0.0830406548774573,2,5.0,False,False
1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.20833333333333334,24,0.26666666666666666,2.3546296666666664,2.653111833333333,2.5076314236111106,-0.4,-0.48275862068965514,583.722915658159,141.50374729149962,407.6784187018842,242.26791761160536,-4.099413986280192,1.499028033067355,0.18200164855845843,2,3.0,False,False
1.0,1.0888888888888888,1.0888888888888888,1.0888888888888888,1.0888888888888888,1.0,1.0,0.8111111111111111,0.8111111111111111,0.8111111111111111,0.8111111111111111,0.7448979591836735,98,1.0888888888888888,2.360934166666667,2.782480833333334,2.641539476190476,-0.4,-0.20663265306122447,1286.9556512456527,34.76291932578377,698.6218135061474,426.0280645949975,-150.5765198839148,1.9249610939722455,-1.503193434621301,2,1.0,False,False
1.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,1.0,2.0,0.16666666666666666,0.4,0.2833333333333333,0.5666666666666667,0.8947368421052632,57,0.6333333333333333,2.6517995,2.8588815000000003,2.7491752251461987,0.2,-0.04336734693877553,419.67141734109913,442.57085257802487,733.07601214347,651.6240735291514,-0.504803688278483,1.1353567575887369,0.40168838392033623,2,2.0,False,False
1.0,0.24444444444444444,0.24444444444444444,0.24444444444444444,0.24444444444444444,1.0,1.0,0.24444444444444444,0.24444444444444444,0.24444444444444444,0.24444444444444444,1.0,22,0.24444444444444444,2.626085666666667,2.7220585,2.646365318181818,-0.2,0.0,50.681156599465886,711.1845483250852,731.2794548389467,722.6088798371497,-0.3927940528128584,0.3710501531415271,0.16377758893911135,2,1.0,False,False
1.0,0.4222222222222222,0.4222222222222222,0.4222222222222222,0.4222222222222222,1.0,1.0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.8947368421052632,38,0.4222222222222222,2.7423985,2.9489213333333333,2.8796918201754393,0.2,0.01315789473684209,370.47187088711996,656.7074267342348,722.2236476267653,699.4038430401816,-0.24502617394214443,1.5478064220217693,0.13904919733835638,2,2.0,False,False
1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.4777777777777778,0.4777777777777778,0.4777777777777778,0.4777777777777778,0.9555555555555556,45,0.5,2.695174833333333,2.9184393333333336,2.817180966666668,0.2,0.22573099415204678,540.8647323168024,226.71950840817524,1043.5236470416012,424.66939098969056,-2.34709719395152,1.496682646000346,1.105655297909149,2,3.0,False,False
3.0,0.5222222222222223,1.288888888888889,1.0296296296296297,3.088888888888889,0.9235880398671097,4.0,0.12222222222222222,1.2666666666666666,0.7277777777777777,2.911111111111111,0.8704318936877077,301,3.3444444444444446,2.1322783333333337,2.961397833333334,2.807264850241547,-0.2,-0.23556662975267623,4514.081692690379,724.2277294001251,1370.5280270089518,1141.5694479942956,-3.2337412550144533,1.4365297293556898,0.5526109247036647,2,2.0,False,False
2.0,0.06666666666666667,0.2,0.13333333333333333,0.26666666666666666,0.375,2.0,0.06666666666666667,0.2,0.13333333333333333,0.26666666666666666,0.375,64,0.7111111111111111,2.5123955,2.817184333333333,2.731896253623189,0.4,0.48105274086378735,2787.993512897797,286.09999338766,1040.5733740419969,461.52556012689496,-1.0807811227998454,1.3575169699455332,-0.027827639976881313,2,4.0,False,False
1.0,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,1.0,1.0,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,1.0,16,0.17777777777777778,2.5478743333333336,2.587392166666667,2.5600796562500006,-0.4,-0.453125,103.02664203987527,630.1489378018932,1037.7304346333965,999.6778021730918,-7.168214465279298,1.2279796123495277,-1.2217705847923586,2,2.0,False,False
