BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel,IsDifficult,IsUnderStand
1.0,0.8555555555555555,0.8555555555555555,0.8555555555555555,0.8555555555555555,1.0,2.0,0.2111111111111111,0.5444444444444444,0.37777777777777777,0.7555555555555555,0.8831168831168831,77,0.8555555555555555,3.194610666666668,3.198967000000002,3.196788833333335,1527.7823843757853,,,,0.5375862541003953,0.5375862541003953,0.5375862541003953,2,-1.0,,
1.0,1.4555555555555555,1.4555555555555555,1.4555555555555555,1.4555555555555555,1.0,3.0,0.15555555555555556,0.6888888888888889,0.3925925925925926,1.1777777777777778,0.8091603053435115,131,1.4555555555555555,3.0136948333333344,3.514572166666668,3.3045722638888897,4359.3788407884185,223.57547426505343,4317.541884636439,2166.097315598655,-6.757280757938865,1.4088157011053446,0.7623655679941337,2,5.0,False,False
1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,10,0.1111111111111111,3.277643833333334,3.376554000000002,3.332348483333335,109.45275798127435,1017.354203427084,1434.807162717725,1244.2757044918244,1.4358268733873023,1.5393477239859301,1.501493932265146,2,3.0,False,False
1.0,1.9777777777777779,1.9777777777777779,1.9777777777777779,1.9777777777777779,1.0,2.0,0.7222222222222222,1.1222222222222222,0.9222222222222223,1.8444444444444446,0.9325842696629213,178,1.9777777777777779,3.060295166666668,3.6699675000000016,3.3643186591760315,1334.2949565908816,1442.5051951318628,4211.300720192799,2988.4820913290287,0.12677904609041923,1.597590798776304,1.0852217166960434,2,5.0,False,False
1.0,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.28888888888888886,1.0,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.7692307692307693,26,0.28888888888888886,3.465492333333335,3.634755166666668,3.5822063012820533,503.6586406090927,277.12403871936,439.4832643153725,358.9087450903796,-2.5336231709651558,1.5510160525234915,0.9356910304035868,2,4.0,False,False
1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,1.0,1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,1.0,8,0.08888888888888889,3.466509500000002,3.5349375000000016,3.5024868125000017,40.29782178320933,324.05097237808707,331.4130937719476,328.05986085462655,1.2777739234398244,1.322068259766397,1.3000965245826783,2,5.0,False,False
1.0,1.8333333333333333,1.8333333333333333,1.8333333333333333,1.8333333333333333,1.0,2.0,0.5777777777777777,1.1444444444444444,0.8611111111111112,1.7222222222222223,0.9393939393939394,165,1.8333333333333333,2.853787666666668,3.521100500000001,3.1769576727272746,1668.3994825959726,197.07462772382064,1844.1821742269285,1190.068338666558,0.16294467947382385,1.6816653680986215,1.3105322910165345,2,4.0,False,False
1.0,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.28888888888888886,1.0,1.0,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.9999999999999999,26,0.28888888888888886,3.022244833333335,3.124249833333335,3.0721703589743603,235.3695587198423,327.7100967329175,386.1240706410272,367.82741942250686,0.6684616640027863,1.1389033406167284,0.9988051898729575,2,5.0,False,False
1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,33,0.36666666666666664,2.8680293333333347,3.1212185000000017,3.0320140808080818,558.2237848829903,251.5702111889244,4350.571712684651,1478.3653585330867,-1.0729702379185202,1.6096235654775841,0.6914280672540233,2,4.0,False,False
1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.8333333333333334,24,0.26666666666666666,2.946790000000002,3.0650100000000013,3.0387353750000017,309.6813692098332,4054.904187372277,4350.69404467514,4126.945800044198,-1.6903245588023448,0.9579098622585247,-0.0819200021698688,2,5.0,False,False
1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.2,15,0.16666666666666666,1.5502776666666682,2.966329166666668,2.7147778452380966,2839.4456926467064,178.04616681245705,178.04616681245705,178.04616681245705,0.35141267842473356,1.7357621111116721,1.036359713112781,2,6.0,False,False
1.0,0.1,0.1,0.1,0.1,1.0,1.0,0.1,0.1,0.1,0.1,1.0,9,0.1,2.966898833333335,3.058298666666668,3.011536592592594,19.607323490689804,178.04616681245705,211.344400464239,197.27296858363354,0.6903911899406552,0.8107286022443165,0.7421636511011074,2,4.0,False,False
1.0,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.0,2.0,0.12222222222222222,0.9111111111111111,0.5166666666666667,1.0333333333333334,0.8157894736842106,114,1.2666666666666666,2.647183666666668,3.724070166666668,3.1968679649122826,3294.797307528287,209.69728553391096,211.3830585772351,210.46346887537777,0.22850394503828575,1.2202983087370876,0.7263917747820695,2,6.0,False,False
1.0,1.3777777777777778,1.3777777777777778,1.3777777777777778,1.3777777777777778,1.0,2.0,0.2222222222222222,1.0444444444444445,0.6333333333333333,1.2666666666666666,0.9193548387096774,124,1.3777777777777778,3.168973166666668,3.778264333333335,3.5617161532258064,878.5399738558851,337.0506610225395,4373.553565067856,3039.5976476094606,-8.485396761781441,1.2882051528494798,0.3975887346939286,2,5.0,False,False
1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.6666666666666666,12,0.13333333333333333,3.1388321666666683,3.2020163333333347,3.178744347222224,127.2410612013928,336.98254123820936,343.4136719980763,340.4158990484617,-1.6751713808375297,1.0652761126603525,0.7238373239181154,2,4.0,False,False
1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8333333333333334,12,0.13333333333333333,3.1740800000000013,3.259002833333335,3.2028593055555565,258.86448858831966,303.06906355233195,811.0674299278766,549.1128069329596,0.8886127232275349,1.6011529350955809,1.1370967573538417,2,2.0,False,False
1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8333333333333334,12,0.13333333333333333,3.1740800000000013,3.259002833333335,3.2028593055555565,258.86448858831966,303.06906355233195,811.0674299278766,549.1128069329596,0.8886127232275349,1.6011529350955809,1.1370967573538417,2,2.0,False,False
1.0,1.788888888888889,1.788888888888889,1.788888888888889,1.788888888888889,1.0,2.0,0.7333333333333333,0.9444444444444444,0.8388888888888889,1.6777777777777778,0.937888198757764,161,1.788888888888889,3.0001093333333344,3.263890500000001,3.152848592132509,1542.3971835691643,256.1939615960969,1085.3993870897748,875.9464999686915,-143.36156199804086,2.12093420800489,0.6946368787192093,2,1.0,False,False
1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,1.0,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.8484848484848485,33,0.36666666666666664,2.750813666666668,2.992233333333335,2.9415568636363645,242.12620132759452,172.91908912170464,492.61350893233566,435.44206680654963,1.0609828760124258,2.0762317196450724,1.8629772501982838,2,2.0,False,False
1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,1.0,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.8484848484848485,33,0.36666666666666664,2.750813666666668,2.992233333333335,2.9415568636363645,242.12620132759452,172.91908912170464,492.61350893233566,435.44206680654963,1.0609828760124258,2.0762317196450724,1.8629772501982838,2,2.0,False,False
1.0,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.18888888888888888,1.0,1.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.8235294117647058,17,0.18888888888888888,2.955978166666668,3.106740166666668,2.982825156862747,175.89384108881293,165.4043981639221,175.47843062152197,169.45420044986994,1.5844466630007947,2.1808003306095523,1.6951515932308643,2,1.0,False,False
1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.4857142857142857,70,0.7777777777777778,2.7862881666666683,3.780163833333335,3.3357388690476206,1012.0303125105696,516.7404595081047,937.6495913149072,633.6512205325945,1.1472095433154232,2.0824168717768483,1.8748100247566917,2,2.0,False,False
1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.4857142857142857,70,0.7777777777777778,2.7862881666666683,3.780163833333335,3.3357388690476206,1012.0303125105696,516.7404595081047,937.6495913149072,633.6512205325945,1.1472095433154232,2.0824168717768483,1.8748100247566917,2,2.0,False,False
1.0,1.3111111111111111,1.3111111111111111,1.3111111111111111,1.3111111111111111,1.0,1.0,1.2666666666666666,1.2666666666666666,1.2666666666666666,1.2666666666666666,0.9661016949152542,118,1.3111111111111111,3.806892333333335,4.340660166666669,4.079557416666669,889.7727217143943,298.87053046424654,1112.509638677176,888.5257313987962,-2.8978400624236205,2.2418637606826053,1.4443470167975296,2,3.0,False,False
2.0,0.6,0.6444444444444445,0.6222222222222222,1.2444444444444445,0.9105691056910569,3.0,0.08888888888888889,0.6444444444444445,0.3111111111111111,0.9333333333333333,0.6829268292682927,123,1.3666666666666667,3.379496333333335,4.549593666666669,4.347532136636639,5162.007430877881,159.31649457335214,298.87053046424654,243.12367909647614,-0.3115837701016444,2.036017018010789,1.4669316520813105,2,1.0,False,False
1.0,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,1.0,1.0,0.1,0.1,0.1,0.1,0.47368421052631576,19,0.2111111111111111,3.690607833333335,3.9075726666666686,3.82293406140351,666.5522762787517,785.5472185469787,846.838673287048,827.6084961189043,0.8885819908936725,1.4955402898987589,1.2065223994076875,2,3.0,False,False
1.0,2.7888888888888888,2.7888888888888888,2.7888888888888888,2.7888888888888888,1.0,1.0,2.7,2.7,2.7,2.7,0.9681274900398408,251,2.7888888888888888,2.682391000000002,3.6930135000000015,3.0122588877822065,1485.6933872042334,518.3324708957113,2003.8167736206185,1650.6564776318792,-1.392252726792146,1.7278968537868513,0.9533944966830552,2,2.0,False,False
1.0,2.7888888888888888,2.7888888888888888,2.7888888888888888,2.7888888888888888,1.0,1.0,2.7,2.7,2.7,2.7,0.9681274900398408,251,2.7888888888888888,2.682391000000002,3.6930135000000015,3.0122588877822065,1485.6933872042334,518.3324708957113,2003.8167736206185,1650.6564776318792,-1.392252726792146,1.7278968537868513,0.9533944966830552,2,2.0,False,False
1.0,0.4,0.4,0.4,0.4,1.0,1.0,0.35555555555555557,0.35555555555555557,0.35555555555555557,0.35555555555555557,0.8888888888888888,36,0.4,2.8223446666666683,3.015419166666669,2.981949587962965,297.5097082096674,121.57933733710956,676.5701715259191,596.376261593247,-0.7328732112915883,1.118339233142788,0.8323795951041089,2,4.0,False,False
2.0,0.07777777777777778,0.7333333333333333,0.40555555555555556,0.8111111111111111,0.8902439024390244,3.0,0.07777777777777778,0.35555555555555557,0.2037037037037037,0.6111111111111112,0.6707317073170732,82,0.9111111111111111,1.9771198333333355,2.864476500000002,2.7388666550925946,4404.090990799772,121.57933733710956,1031.7980293458688,465.4476216068622,-0.14534310126630112,2.1229495277223274,1.22471941913917,2,2.0,False,False
2.0,0.07777777777777778,0.7333333333333333,0.40555555555555556,0.8111111111111111,0.8902439024390244,3.0,0.07777777777777778,0.35555555555555557,0.2037037037037037,0.6111111111111112,0.6707317073170732,82,0.9111111111111111,1.9771198333333355,2.864476500000002,2.7388666550925946,4404.090990799772,121.57933733710956,1031.7980293458688,465.4476216068622,-0.14534310126630112,2.1229495277223274,1.22471941913917,2,2.0,False,False
1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,12,0.13333333333333333,2.8632508333333355,2.931744833333336,2.892015083333336,58.490771779353196,521.7917331233235,811.1472970031498,667.575245862006,1.0997677367249787,1.525331624020136,1.316998465879875,2,3.0,False,False
