BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,Panel_Move,Tile_Move,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel,IsDifficult,IsUnderStand
1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,0.0,,,,0.0,0.0,3,0.03333333333333333,3.615491333333333,3.8569208333333336,3.733522222222222,-0.16666666666666666,0.5,11.16700000000003,,,,1.010716925372112,1.4471447222671265,1.1680384471871077,2,-1.0,,
1.0,0.32222222222222224,0.32222222222222224,0.32222222222222224,0.32222222222222224,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5172413793103449,29,0.32222222222222224,3.546585,4.3606035,4.114067879310344,0.6666666666666666,0.0,428.0137415420791,151.06652742240516,205.56271002277188,194.58624582070942,-2.7972486281624427,1.4345286643955568,0.27242260725439865,2,3.0,False,False
1.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,1.0,2.0,0.07777777777777778,0.14444444444444443,0.1111111111111111,0.2222222222222222,0.39215686274509803,51,0.5666666666666667,0.7526625,3.715553333333333,3.1109202941176464,-0.3333333333333333,-0.14215686274509803,3375.384326546412,62.42702058203321,113.25373615261472,82.61247001225729,0.3346796172665573,1.678763178812441,1.1005213621395906,2,1.0,False,False
1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,1.0,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.7083333333333334,24,0.26666666666666666,2.9322995000000005,3.292803166666667,3.066811381944445,0.16666666666666666,-0.10784313725490197,415.3825340165379,200.6141037508018,233.9437838843413,208.5429472621974,-2.8183123144678515,1.3144487109579177,0.3647639877717734,2,2.0,False,False
1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,1.0,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.18888888888888888,0.7083333333333334,24,0.26666666666666666,2.9322995000000005,3.292803166666667,3.066811381944445,0.16666666666666666,-0.10784313725490197,415.3825340165379,200.6141037508018,233.9437838843413,208.5429472621974,-2.8183123144678515,1.3144487109579177,0.3647639877717734,2,2.0,False,False
1.0,1.5777777777777777,1.5777777777777777,1.5777777777777777,1.5777777777777777,1.0,2.0,0.1111111111111111,1.3666666666666667,0.7388888888888889,1.4777777777777779,0.9366197183098591,142,1.5777777777777777,3.0409926666666665,3.5517808333333334,3.2818702676056333,-0.16666666666666666,0.024647887323943685,1412.5292457727141,47.27289692196726,840.7330035481361,736.6213954984291,-16.365964867497723,1.303729360392539,-0.2614196023564421,2,1.0,False,False
1.0,0.3111111111111111,0.3111111111111111,0.3111111111111111,0.3111111111111111,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.07142857142857142,28,0.3111111111111111,3.2926943333333334,3.5729550000000003,3.426715291666667,0.3333333333333333,0.20749496981891347,800.6752251108011,148.24574845600807,148.24574845600807,148.24574845600807,0.18754339233229578,1.3552328969583018,0.9206236923636952,2,3.0,False,False
1.0,2.3222222222222224,2.3222222222222224,2.3222222222222224,2.3222222222222224,1.0,2.0,0.13333333333333333,1.6888888888888889,0.9111111111111111,1.8222222222222222,0.784688995215311,209,2.3222222222222224,3.116531166666667,3.542869333333333,3.351317169059012,-0.16666666666666666,-0.19386534518113469,3453.0065254542105,116.58853869009218,796.954568135048,662.1387461361725,-10.109010757938691,1.5679336366813947,0.5012993940709914,2,2.0,False,False
1.0,2.3222222222222224,2.3222222222222224,2.3222222222222224,2.3222222222222224,1.0,2.0,0.13333333333333333,1.6888888888888889,0.9111111111111111,1.8222222222222222,0.784688995215311,209,2.3222222222222224,3.116531166666667,3.542869333333333,3.351317169059012,-0.16666666666666666,-0.19386534518113469,3453.0065254542105,116.58853869009218,796.954568135048,662.1387461361725,-10.109010757938691,1.5679336366813947,0.5012993940709914,2,2.0,False,False
1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.5454545454545454,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2727272727272727,22,0.24444444444444444,2.3088225,3.3720525,3.1360748611111116,0.3333333333333333,0.46172248803827753,2141.966020254578,104.3059345467572,117.4099968156139,111.01316074568983,0.5049476034653333,1.5363992678560277,1.0214527385118426,2,4.0,False,False
