BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel,IsDifficult,IsUnderStand
1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,20,0.2222222222222222,3.2042490000000003,3.273239,3.2339767333999996,163.86278106955314,0.4284747309022892,0.5587719158272866,0.5223336006688177,0.6261070040179466,2.7868550628365862,1.0599578374835306,2,5,False,False
1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,1.0,24,0.26666666666666666,2.974746667,3.267384833,3.1464313471666667,357.3492562226162,0.09602064922697903,0.9986948587154968,0.8754310854305482,-37.73438637490667,2.9649660962291566,-0.4356207976443656,2,3,False,False
2.0,0.16666666666666666,1.3333333333333333,0.75,1.5,0.8132530120481928,3.0,0.16666666666666666,0.6777777777777778,0.4481481481481482,1.3444444444444446,0.7289156626506025,166,1.8444444444444446,2.9185051669999997,3.096517167,2.9933199477388053,11263.223997981184,0.015535516989644732,0.9997698830444899,0.5099024149718812,-80.4633019535827,3.155489769039468,-0.21858758003578868,2,1,False,False
1.0,0.1,0.1,0.1,0.1,1.0,1.0,0.1,0.1,0.1,0.1,1.0,9,0.1,3.006093333,3.06353,3.0258158518888894,263.52493111828835,0.10018754046221603,0.9973691241206828,0.22807867520973554,-4.713137713131749,1.6787197985324882,-0.9812413871702055,2,2,False,False
1.0,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.8444444444444444,1.0,1.0,0.4888888888888889,0.4888888888888889,0.4888888888888889,0.4888888888888889,0.5789473684210527,76,0.8444444444444444,2.849924667,3.0919215,2.9631745022105265,1145.037446480577,0.7996940954699112,0.9999775560527135,0.9741745140329812,-2.6997214216071246,3.2247634479741945,1.5636496037616494,2,1,False,False
1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.3333333333333333,1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.3333333333333333,24,0.26666666666666666,2.305066333,2.973131667,2.8774066042500004,3913.281966173517,0.29874573610820737,0.6839006040587915,0.52477319928536,1.1845788113843714,2.8836134967954914,1.8866037934131872,2,3,False,False
2.0,0.13333333333333333,1.5555555555555556,0.8444444444444444,1.6888888888888889,0.9382716049382716,2.0,0.13333333333333333,1.011111111111111,0.5722222222222222,1.1444444444444444,0.6358024691358025,162,1.8,2.185094167,2.994583,2.853723251649007,5392.710491121885,0.8444743373179303,1.0,0.9730861885906814,-52.91121576164087,2.901903955271199,0.09625661069077592,2,2,False,False
1.0,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.14444444444444443,1.0,1.0,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.9999999999999999,13,0.14444444444444443,2.950666,3.0103455,2.9895441666923075,151.30988820704988,0.9125442950035542,0.9998758102640324,0.9838847853134626,0.9520791015375454,1.493359955313115,1.1435540858049984,2,3,False,False
1.0,2.466666666666667,2.466666666666667,2.466666666666667,2.466666666666667,1.0,1.0,2.466666666666667,2.466666666666667,2.466666666666667,2.466666666666667,1.0,222,2.466666666666667,2.747136167,2.9625651669999997,2.841627203490991,1503.6730258251487,0.32771907212307805,1.0,0.9333794025861456,-6.837854262836483,3.0244691148401883,2.141916590263484,2,2,False,False
1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.6610169491525424,1.0,0.4111111111111111,0.4111111111111111,0.4111111111111111,0.4111111111111111,0.6271186440677966,59,0.6555555555555556,2.9142073330000002,2.9945271669999998,2.926726205025641,3785.131274517579,0.9867609267407575,0.9999878610736244,0.994872425390447,-1.7977223952508292,2.18358315319733,1.4142445349383816,2,3,False,False
