BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,Panel_Move,Tile_Move,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel,IsDifficult,IsUnderStand
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,0.0,,,,0.0,0.0,2,0.022222222222222223,3.820773,3.848948333333334,3.8348606666666667,-0.16666666666666666,1.0,11.671859729280497,,,,-1.8256831972774927,0.43099163632827553,-0.6973457804746086,2,-1.0,,
1.0,0.24444444444444444,0.24444444444444444,0.24444444444444444,0.24444444444444444,1.0,1.0,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.14444444444444443,0.5909090909090908,22,0.24444444444444444,3.538602,3.8583195,3.7780043333333326,1.0,-0.09090909090909094,282.21107867980857,122.95790732010798,128.54810047608746,126.8327673637397,-21.831998734677857,1.4411523675316644,-2.4024227691184294,2,5.0,False,False
1.0,0.5111111111111111,0.5111111111111111,0.5111111111111111,0.5111111111111111,1.0,1.0,0.4777777777777778,0.4777777777777778,0.4777777777777778,0.4777777777777778,0.9347826086956522,46,0.5111111111111111,3.101582833333333,3.5541559999999994,3.278781083333334,-0.3333333333333333,-0.28952569169960474,414.699978533364,220.78955088576475,254.8268158318742,249.04576128212253,-1.7622484465428814,0.22713285849126752,-0.40631093824198394,2,3.0,False,False
1.0,0.5777777777777777,0.5777777777777777,0.5777777777777777,0.5777777777777777,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.6346153846153846,52,0.5777777777777777,3.054349166666667,4.155909333333334,3.884512423076923,0.3333333333333333,0.3083193979933111,2623.3102788683996,0.0044888364844575,0.0044888364844575,0.004488836484457499,-34.35899796604313,2.422807909539717,-1.3050688948355098,2,5.0,False,False
1.0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.37777777777777777,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.29411764705882354,34,0.37777777777777777,3.8257981666666674,4.082303500000001,3.992420607843139,-0.6666666666666666,-0.6778846153846154,795.5266612714322,89.38753631485196,264.5158608417976,131.8523016501446,-6.386738232559262,2.487537678702386,1.1017719670627828,2,1.0,False,False
1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,33,0.36666666666666664,3.5366008333333343,3.785741333333334,3.6563787828282828,0.16666666666666666,0.0,437.73745698697303,57.653885162036346,293.3478612811198,246.94515547030045,0.5009737762410045,2.5825019169355983,1.6540384456518076,2,2.0,False,False
1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,1.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,1.0,33,0.36666666666666664,3.5366008333333343,3.785741333333334,3.6563787828282828,0.16666666666666666,0.0,437.73745698697303,57.653885162036346,293.3478612811198,246.94515547030045,0.5009737762410045,2.5825019169355983,1.6540384456518076,2,2.0,False,False
1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.0,1.0,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.0,39,0.43333333333333335,3.5162075,3.602485666666668,3.5419337649572653,-0.16666666666666666,0.0,166.39203371537286,288.76801101592906,311.292110784492,302.7119108223973,-173.47231864924058,2.5761832893303835,-6.9651856524931235,2,1.0,False,False
1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,12,0.13333333333333333,3.5774360000000005,3.6917215,3.6072146666666662,0.16666666666666666,0.041666666666666685,416.9287751557474,22.46032540266585,286.1413776776651,225.38165451150837,-3.0376256407430913,2.4405910312873136,-0.16449050066876686,2,2.0,False,False
1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,12,0.13333333333333333,3.5774360000000005,3.6917215,3.6072146666666662,0.16666666666666666,0.041666666666666685,416.9287751557474,22.46032540266585,286.1413776776651,225.38165451150837,-3.0376256407430913,2.4405910312873136,-0.16449050066876686,2,2.0,False,False
