BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,Panel,IsDifficult,IsUnderStand
1.0,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.6444444444444445,1.0,1.0,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.9482758620689656,58,0.6444444444444445,3.2346063333333483,3.2346063333333483,3.2346063333333483,1419.7896876307454,,,,2.3534694622896692,2.3534694622896692,2.3534694622896692,2,-1,,
1.0,0.34444444444444444,0.34444444444444444,0.34444444444444444,0.34444444444444444,1.0,0.0,,,,0.0,0.0,31,0.34444444444444444,3.1383058333333467,3.429443333333348,3.3281598817204436,1083.5921299787612,,,,-0.3465750076759222,2.312214479155607,1.3605166656434733,2,5,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1,0.011111111111111112,3.211751500000014,3.211751500000014,3.211751500000014,0.0,,,,1.2510599735492154,1.2510599735492154,1.2510599735492154,2,2,True,True
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,0.0,,,,0.0,0.0,2,0.022222222222222223,3.201525333333347,3.21020516666668,3.2058652500000138,20.30552513283025,,,,0.7780801132318522,1.2510599735492154,1.0145700433905338,2,-1,,
1.0,0.2111111111111111,0.2111111111111111,0.2111111111111111,0.2111111111111111,1.0,0.0,,,,0.0,0.0,19,0.2111111111111111,3.0776675000000133,3.19043216666668,3.133658728070188,379.06806387534425,,,,-1.3396082973105776,2.2169807550095753,0.797829188539386,2,2,True,True
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1,0.011111111111111112,3.08379616666668,3.08379616666668,3.08379616666668,0.0,,,,0.9928982513783722,0.9928982513783722,0.9928982513783722,2,-1,,
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,0.0,,,,0.0,0.0,2,0.022222222222222223,3.0611751666666795,3.0720953333333463,3.066635250000013,8.460000000000008,,,,-0.12100632940146783,0.8325001184992549,0.3557468945488935,2,2,True,True
1.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,1.0,0.0,,,,0.0,0.0,4,0.044444444444444446,3.0006916666666803,3.0376333333333463,3.017393125000013,11.135915305899015,,,,-0.12100632940146783,0.2552191877383625,0.15946187012811208,2,-1,,
1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0,1.0,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.4,20,0.2222222222222222,2.9346060000000147,2.988166833333348,2.9492657750000144,375.2963502550767,0.1706987979397819,0.5126469667072671,0.2566251207018419,-15.01521911426936,1.9782918740969868,0.22531523444672635,2,2,True,True
1.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.0851063829787234,1.0,0.2,0.2,0.2,0.2,0.3829787234042553,47,0.5222222222222223,2.9739023333333487,2.9739023333333487,2.9739023333333487,3139.5854731687805,,,,-0.07110612551738926,-0.07110612551738926,-0.07110612551738926,2,-1,,
1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,2.0,0.15555555555555556,0.17777777777777778,0.16666666666666666,0.3333333333333333,0.6,50,0.5555555555555556,2.957336500000018,3.2082595000000165,3.1146922142857307,1152.4193208130348,0.12479516191347395,0.3064610052655746,0.21233732905367236,-2.3220955863132953,2.4800672555281444,1.0718512572524492,2,2,True,True
1.0,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.5,4,0.044444444444444446,3.050326000000018,3.0575181666666844,3.0545839583333514,59.670137029516205,0.16394630196432844,0.16394630196432844,0.16394630196432844,1.0609656537436833,1.9028792012151565,1.5225223963386227,2,1,False,False
1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,3,0.03333333333333333,3.0311941666666837,3.056646000000017,3.0475974444444613,32.74713109770078,0.14845505558270955,0.16069511994605182,0.1566150984916044,1.6949956548901535,1.8015954870564452,1.754854486668891,2,-1,,
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,2,0.022222222222222223,3.0194143333333496,3.0240606666666836,3.0217375000000164,3.0692999999999984,0.1107832374066652,0.1159330954793508,0.113358166443008,1.3818514169049432,1.5610240635893073,1.4714377402471253,2,1,False,False
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,2,0.022222222222222223,3.0019963333333504,3.0191040000000173,3.010550166666684,2.990928100105452,0.1107832374066652,0.11192272397600997,0.11135298069133759,1.202830502674463,1.5610240635893073,1.3819272831318852,2,-1,,
1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,3,0.03333333333333333,2.9813181666666835,2.985440666666684,2.9838825000000164,15.294432263081823,0.11715384431098158,0.11747515397189914,0.11726094753128742,1.993585672132292,2.214714024782494,2.1410045738990937,2,1,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1,0.011111111111111112,2.989563166666683,2.989563166666683,2.989563166666683,0.0,0.12130233387918947,0.12130233387918947,0.12130233387918947,2.0955605384504135,2.0955605384504135,2.0955605384504135,2,-1,,
1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,1.0,5,0.05555555555555555,2.9560728333333497,2.997482666666683,2.972729300000016,28.066873763546127,0.1120625105731164,0.13109674098437496,0.12362263315439714,2.0495363265225,2.260349227319939,2.135530733317771,2,1,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1,0.011111111111111112,2.9606805000000165,2.9606805000000165,2.9606805000000165,0.0,0.07504787787743261,0.07504787787743261,0.07504787787743261,1.0840154832475797,1.0840154832475797,1.0840154832475797,2,-1,,
1.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1.0,0.0,,,,0.0,0.0,2,0.022222222222222223,2.95701833333335,2.9664406666666836,2.9617295000000166,35.202138839848914,,,,0.4499181644207657,1.0840154832475797,0.7669668238341727,2,1,False,False
1.0,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.07777777777777778,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.7142857142857143,7,0.07777777777777778,2.95122033333335,2.9912720000000177,2.9768909761904934,35.58596589683848,0.05285034984685032,0.060835101770721475,0.05836670575385963,1.2274504693249777,1.8614888956049098,1.5047229455703655,2,-1,,
