BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PanelUpperTriangul,PanelUnderTriangul,PanelCorrectOrder,TileUpperTriangul,TileUnderTriangul,TileCorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
8.0,0.05555555555555555,7.511111111111111,3.8125,30.5,0.9727143869596031,20.0,0.022222222222222223,4.844444444444444,1.4322222222222223,28.644444444444446,0.9135364989369241,1.6666666666666667,1.6666666666666667,1.0,1.5,1.5,1.0,2822,31.355555555555554,1.610824666666666,3.496978833333332,3.003458861917165,58768.79856186464,3.557357943800229,4528.066440099793,1923.2033875155064,-34.45204887626503,2.821223411479523,0.9896164484195812,2,False
10.0,0.34444444444444444,7.6,3.3844444444444446,33.84444444444444,0.9654516640253565,23.0,0.08888888888888889,5.866666666666666,1.3714975845410629,31.544444444444444,0.8998415213946117,1.0,0.5,1.0,1.25,1.0,1.0,3155,35.05555555555556,1.099990833333332,3.6793951666666658,3.0842980203876973,66893.4821296044,0.6707403795402744,2396.1453886191293,1379.0636871069964,-1364.9403754631353,2.835226685597681,0.6045301891466672,3,False
8.0,0.3333333333333333,5.4222222222222225,2.7875,22.3,0.9529914529914529,16.0,0.16666666666666666,3.988888888888889,1.2972222222222223,20.755555555555556,0.8869895536562203,1.6,1.0,1.6,2.75,2.25,2.0,2106,23.4,1.5051574999999993,3.5984698333333327,3.008095956899459,45529.17869732382,46.580898507789634,1797.4249220264317,1002.1890789500691,-212.66485950450917,2.776813120663207,0.674254516426869,4,False
5.0,0.43333333333333335,6.633333333333334,3.1622222222222223,15.811111111111112,0.9531145344943067,12.0,0.2111111111111111,5.822222222222222,1.2453703703703702,14.944444444444445,0.9008707300736771,0.625,0.5,0.375,2.0,1.75,1.25,1493,16.58888888888889,1.5876413333333328,3.662645999999999,3.240108048155977,29829.41115420818,0.1755365532368404,1980.7194813437084,936.9031351807457,-45.67335388291338,2.634504199050075,1.1071929749501028,6,False
16.0,0.1,5.3,2.061111111111111,32.977777777777774,0.9149198520345253,24.0,0.07777777777777778,4.555555555555555,1.3092592592592591,31.42222222222222,0.8717632552404438,0.8333333333333334,0.8333333333333334,0.3333333333333333,4.0,4.25,2.25,3244,36.044444444444444,1.7796783333333324,3.9549508333333327,3.4131422763518104,83319.37573165153,18.53326062334857,3892.114326105737,1785.95025565555,-33.208797971597086,2.874690088434539,1.2342492786571402,7,False
17.0,0.17777777777777778,4.333333333333333,2.1026143790849674,35.74444444444445,0.9417447306791569,37.0,0.03333333333333333,3.7444444444444445,0.8855855855855856,32.766666666666666,0.8632903981264637,2.75,2.5,1.25,2.0,1.5,1.5,3416,37.955555555555556,1.529642833333332,4.384330833333332,3.621190166781172,116921.0597272093,7.156160280052566,3400.021288037633,1582.1285196422918,-83.9053569698027,2.858687075587182,1.2653487501240765,8,False
6.0,0.3,7.955555555555556,2.8703703703703702,17.22222222222222,0.9621353196772191,11.0,0.05555555555555555,7.344444444444444,1.3777777777777778,15.155555555555555,0.8466790813159528,0.8,0.0,0.8,1.0,0.5,1.0,1611,17.9,1.125282166666666,4.048144166666666,3.2828323446969656,44474.82382317532,46.44777833995825,3055.873860453248,1327.4404497982282,-227.06548990129784,2.8958949081871763,1.2440374915470551,9,False
24.0,0.03333333333333333,9.855555555555556,2.5722222222222224,61.733333333333334,0.9347240915208613,52.0,0.03333333333333333,9.822222222222223,1.1038461538461537,57.4,0.8691117092866757,2.8,2.4,2.6,3.75,3.5,2.5,5944,66.04444444444445,1.2124481666666664,4.164873666666668,3.3287709402451253,130944.0920078608,36.753101965153625,5630.843721050758,2887.6656618097204,-323.2856903887401,2.7544730566169577,0.9929260679055861,10,True
14.0,0.03333333333333333,10.555555555555555,1.950793650793651,27.31111111111111,0.8947943210775391,30.0,0.022222222222222223,7.111111111111111,0.8525925925925926,25.57777777777778,0.8380050964688751,1.4,1.0,1.0,2.75,2.75,2.5,2747,30.522222222222222,1.791888,3.9411928333333335,3.2804007914603917,50773.163051975826,0.2870658187918142,4171.604212413246,2211.575052698683,-173.111388428114,2.6917414054742643,0.7502527732748887,11,True
12.0,0.6333333333333333,7.5,3.1074074074074076,37.28888888888889,0.9547652916073969,26.0,0.1111111111111111,5.266666666666667,1.3512820512820514,35.13333333333333,0.8995732574679943,1.1428571428571428,0.5714285714285714,0.8571428571428571,1.5,1.0,1.5,3515,39.05555555555556,1.328425,3.831616833333333,3.25886434724338,76420.65354679275,52.32223060937384,2612.252073656889,1281.4052692240325,-81.17004724678442,2.7709172373807,0.9729901898359492,12,False
