BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PanelUpperTriangul,PanelUnderTriangul,PanelCorrectOrder,TileUpperTriangul,TileUnderTriangul,TileCorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
6.0,0.4888888888888889,5.544444444444444,3.2203703703703703,19.322222222222223,0.9613045881702598,34.0,0.07777777777777778,1.988888888888889,0.3980392156862745,13.533333333333333,0.6733001658374793,2.5,2.6666666666666665,1.6666666666666667,2.5,2.5,1.75,1809,20.1,0.7526625,4.3606035,3.1401843206459112,33104.23751657175,47.27289692196726,1282.6807691326776,710.1921204154331,-22.522218252476428,1.7770331740729945,0.6171089412545779,2,False
9.0,0.17777777777777778,10.055555555555555,3.9444444444444446,35.5,0.9693567961165048,31.0,0.08888888888888889,6.8,0.9956989247311827,30.866666666666667,0.8428398058252428,1.0,1.0,0.75,1.75,1.75,1.0,3296,36.62222222222222,0.7653986666666667,3.726381833333333,3.149189134661644,41849.58571354048,132.43979244492368,4775.86933261977,1747.8907550788927,-623.3646670777838,1.7710773938103617,0.09866768169767329,3,False
5.0,0.36666666666666664,16.755555555555556,5.928888888888889,29.644444444444446,0.9787234042553191,43.0,0.07777777777777778,2.4444444444444446,0.5731266149870802,24.644444444444446,0.8136463683052091,1.4,1.4,1.2,4.75,4.5,4.25,2726,30.288888888888888,-0.5098571666666669,3.630127,3.1182534259259285,38044.22793980647,83.13013502543183,2413.722193616577,914.8052685170875,-280.31826969655754,1.8277909645494619,0.3007053997536349,4,False
4.0,0.2111111111111111,9.144444444444444,4.35,17.4,0.9726708074534162,26.0,0.022222222222222223,1.711111111111111,0.5282051282051282,13.733333333333333,0.7677018633540372,1.0,0.875,0.5,3.25,2.75,2.75,1610,17.88888888888889,-1.0000000000000009,3.666343999999999,3.045971549477504,27686.09576300402,83.72507067255921,1026.1945018671845,575.4152737227795,-214.95770503525395,1.797793989403463,0.1694776973506112,6,False
3.0,10.355555555555556,12.055555555555555,11.251851851851852,33.75555555555555,0.9941099476439791,38.0,0.07777777777777778,2.3444444444444446,0.7327485380116959,27.844444444444445,0.8200261780104712,1.1666666666666667,0.6666666666666666,0.5,4.75,4.0,3.75,3056,33.955555555555556,0.5219803333333327,4.198030999999999,3.3536927158541987,39466.72883250404,51.920864138863685,3327.9359786973496,1542.9815148498633,-95.5132988932037,1.7354316722236471,0.42696286072422557,7,False
9.0,0.36666666666666664,7.955555555555556,3.328395061728395,29.955555555555556,0.9697841726618706,33.0,0.022222222222222223,2.7888888888888888,0.7501683501683502,24.755555555555556,0.8014388489208633,1.75,2.25,1.0,2.0,1.75,1.25,2780,30.88888888888889,1.0257491666666665,3.8355864999999993,3.2337063309151755,45925.17688946113,10.964032751817172,2670.574038433434,1344.6396627439492,-527.17048874941,1.9002699735185333,0.3776205671803962,8,False
5.0,0.9444444444444444,11.433333333333334,3.566666666666667,17.833333333333332,0.9622302158273381,21.0,0.07777777777777778,3.1555555555555554,0.6941798941798941,14.577777777777778,0.7865707434052758,1.0,0.6,1.0,1.5,1.5,1.25,1668,18.533333333333335,1.200602333333333,4.004084333333332,3.2678249565896342,34862.32687513642,61.52911242800931,1592.5863578087724,699.6798454859686,-57.27043969414138,1.7733586925794749,0.41927728049118773,9,False
17.0,0.022222222222222223,18.766666666666666,4.452287581699347,75.68888888888888,0.9695417022487902,75.0,0.044444444444444446,5.144444444444445,0.8628148148148148,64.71111111111111,0.8289211500142328,2.8,2.6,2.2,4.75,4.75,4.0,7026,78.06666666666666,-1.0000000000000002,3.964495333333333,3.2676849006523483,108986.35153999568,19.919678067879843,8609.78883697026,4192.906054456249,-311.08676103077755,1.8105416022176235,0.3778908442480386,10,True
11.0,0.4777777777777778,13.233333333333333,3.9464646464646465,43.41111111111111,0.963501849568434,58.0,0.022222222222222223,2.8666666666666667,0.600191570881226,34.81111111111111,0.7726263871763255,3.0,2.0,2.8,6.75,6.0,5.75,4055,45.05555555555556,0.1865029999999996,4.137224833333334,3.231703360576513,72020.89100135615,68.34595938834504,5003.01057869467,2322.1528253467527,-642.6042613895555,1.815181634268524,0.08969361312557873,11,True
18.0,0.17777777777777778,17.055555555555557,3.041358024691358,54.74444444444445,0.9550300445822834,70.0,0.07777777777777778,3.566666666666667,0.6479365079365079,45.355555555555554,0.7912386121341345,2.4285714285714284,2.857142857142857,1.2857142857142858,5.5,5.0,4.75,5159,57.32222222222222,-0.2065405000000006,4.180569833333333,3.3347082306177853,98997.38744916252,116.01819315701448,3502.2824400877544,2108.51044759239,-112.76992428119847,1.7683365992328832,0.3381781677218956,12,False
