BLINK_N,BLINK_D_Min,BLINK_D_Max,BLINK_D_Mean,BLINK_D_Sum,BLINK_D_RATE,FIX_N,FIX_Min,FIX_Max,FIX_Mean,FIX_Sum,FIX_RATE,PanelUpperTriangul,PanelUnderTriangul,PanelCorrectOrder,TileUpperTriangul,TileUnderTriangul,TileCorrectOrder,FrameCount,Time,PUPIL_D_Min,PUPIL_D_Max,PUPIL_D_Mean,GazeMove_L,HM_Min,HM_Max,HM_Mean,VGC_Min,VGC_Max,VGC_Mean,Page,IsDifficult
17.0,0.03333333333333333,2.688888888888889,0.9156862745098039,15.566666666666666,0.6498144712430427,30.0,0.03333333333333333,1.5888888888888888,0.4803703703703704,14.411111111111111,0.6015769944341373,2.2,1.6,1.6,2.25,2.0,1.5,2156,23.955555555555556,2.481012999999998,3.590388166666665,2.9940091442845675,95255.77710086029,0.0023631895278174,1291.1683785748453,688.4565349600185,-77.99439298021878,2.4246874583923113,1.1024444110837244,2,False
26.0,0.1111111111111111,2.977777777777778,0.8944444444444445,23.255555555555556,0.6216216216216216,35.0,0.03333333333333333,2.9444444444444446,0.6273015873015872,21.955555555555556,0.5868725868725869,1.25,1.0,0.75,1.75,1.75,0.75,3367,37.41111111111111,2.073966833333332,3.423611833333332,3.031047187782802,155480.38236297856,29.69509359031428,2685.747493106002,1087.3051338299585,-565.1669711456182,2.4946227295420016,0.9915472120061022,3,False
14.0,0.28888888888888886,4.188888888888889,1.2658730158730158,17.72222222222222,0.7530689329556185,28.0,0.03333333333333333,1.9444444444444444,0.5869047619047619,16.433333333333334,0.6983002832861189,1.2,0.8,1.2,2.5,2.5,1.25,2118,23.533333333333335,1.5614853333333318,3.663525833333332,3.089211955066923,82199.3997151866,0.5477462593189717,1496.8516727383426,777.5688412981368,-58.384296465676975,2.4359656864986667,1.095556171133541,4,False
5.0,0.2777777777777778,5.122222222222222,1.988888888888889,9.944444444444445,0.5569383945239577,11.0,0.13333333333333333,1.8111111111111111,0.8535353535353535,9.38888888888889,0.5258245177349098,0.8333333333333334,0.5,0.5,2.5,2.75,2.0,1607,17.855555555555554,2.8768159999999985,3.844538166666665,3.1217609496036203,61892.93608509753,7.137530038626128,1393.0254153514757,655.1728002128797,-59.84323689555376,2.4305733381729437,1.0681472497432805,6,False
18.0,0.03333333333333333,3.6222222222222222,1.258641975308642,22.655555555555555,0.7827255278310941,26.0,0.03333333333333333,2.6,0.8405982905982907,21.855555555555554,0.7550863723608445,1.1666666666666667,1.0,0.3333333333333333,4.25,3.75,2.0,2605,28.944444444444443,1.6787743333333316,3.6450424999999984,3.1994176930693063,93535.77403039753,21.2486453190653,3266.729165471347,1487.89987922919,-312.0126400920245,2.4851622596022955,0.8942284268396693,7,False
9.0,0.16666666666666666,2.4555555555555557,1.134567901234568,10.21111111111111,0.5516206482593037,14.0,0.08888888888888889,2.033333333333333,0.6912698412698413,9.677777777777777,0.5228091236494598,0.5,0.75,0.5,0.75,0.5,0.5,1666,18.511111111111113,2.7541428333333315,3.5863976666666653,3.2548292149412608,71794.2679692804,49.78902120549189,1367.589007530537,762.2150558943063,-42.75368707147629,2.3555245729009853,0.9547383668553249,8,False
12.0,0.03333333333333333,1.711111111111111,0.7537037037037037,9.044444444444444,0.6927659574468085,15.0,0.03333333333333333,1.5333333333333334,0.5637037037037037,8.455555555555556,0.6476595744680851,1.6,1.2,1.0,1.25,1.25,0.75,1175,13.055555555555555,2.3081588333333323,3.647119999999999,3.2686943697654898,67975.37861446095,58.5126838791328,1239.1959232683662,624.7428978936346,-12.873868150834756,2.473666334077439,1.6651362179738964,9,False
30.0,0.1111111111111111,4.844444444444444,0.98,29.4,0.6496439970537687,40.0,0.03333333333333333,4.822222222222222,0.6886111111111112,27.544444444444444,0.6086422784188559,1.0,1.0,0.8,2.75,2.0,1.25,4073,45.25555555555555,2.1325556666666654,3.8900174999999977,3.2628259074792934,159696.08260195388,0.6045354156874534,3756.308775279436,1896.3558848493378,-1416.8632447394582,2.5233257961882427,0.7603231293713603,10,True
10.0,0.24444444444444444,2.933333333333333,1.0655555555555556,10.655555555555555,0.4084327086882453,20.0,0.1,1.1777777777777778,0.48388888888888887,9.677777777777777,0.370954003407155,0.6,0.2,0.4,1.75,1.25,1.5,2348,26.08888888888889,2.4309386666666657,3.882700666666665,3.2299259607017516,78600.68292958637,57.67299249153996,1323.7170292524838,627.9500794499694,-188.27093367392328,2.406299126027417,0.9958113244968173,11,True
32.0,0.03333333333333333,2.077777777777778,0.8809027777777778,28.18888888888889,0.6312515551132123,42.0,0.022222222222222223,2.0444444444444443,0.6404761904761905,26.9,0.6023886538940035,1.5,1.5,0.6666666666666666,5.0,5.0,3.25,4019,44.65555555555556,1.627133499999999,3.6681061666666657,3.179240497178565,218486.59266967245,0.1844752876478676,2001.1209419394468,1277.7389902102066,-223.6387915476114,2.4711770603356378,1.1134654840903764,12,False
12.0,0.03333333333333333,5.022222222222222,0.9768518518518519,11.722222222222221,0.6508328192473781,19.0,0.03333333333333333,4.511111111111111,0.5754385964912281,10.933333333333334,0.6070326958667489,0.8333333333333334,0.5,0.6666666666666666,3.25,2.75,2.75,1621,18.011111111111113,2.602081166666665,3.5739211666666653,3.132541598747585,50277.5776077413,0.2639586076547494,1796.650241506041,883.6594428713921,-43.95491003153478,2.369498430278065,1.0250046364667345,13,False
22.0,0.044444444444444446,4.555555555555555,0.8818181818181817,19.4,0.569657422512235,24.0,0.06666666666666667,4.188888888888889,0.7787037037037037,18.68888888888889,0.5487765089722675,0.75,0.5,0.75,1.25,0.75,1.0,3065,34.05555555555556,2.0989811666666647,3.388890666666665,3.006674209128874,123181.23528110498,20.211778121560226,1869.2668183124188,1055.5512632807904,-40.42419680637478,2.4483619264878254,1.1820118591982662,14,True
25.0,0.044444444444444446,1.8444444444444446,0.8048888888888889,20.122222222222224,0.601261620185923,32.0,0.03333333333333333,1.8,0.5947916666666667,19.033333333333335,0.5687250996015937,1.5,1.0,1.5,4.25,4.0,3.75,3012,33.46666666666667,1.9722439999999968,3.4506811666666644,3.0524533729888272,151856.49572058287,2.6739728293136262,2238.1765200867494,1248.1098937699328,-60.098570184312884,2.3704810085102106,1.3143180911741958,15,False
17.0,0.17777777777777778,5.011111111111111,1.6104575163398693,27.377777777777776,0.7189962065946892,26.0,0.03333333333333333,4.955555555555556,1.0098290598290598,26.255555555555556,0.6895243653341114,1.0,0.75,1.0,3.75,3.0,1.25,3427,38.077777777777776,2.527605666666665,3.912056333333331,3.022374883634577,134239.22967547702,18.91154588473734,2173.0515489579107,1167.0725299326418,-121.32230463559607,2.3784645388369303,0.9350251999798376,16,True
51.0,0.03333333333333333,4.411111111111111,0.9466230936819173,48.27777777777778,0.7178258714686933,60.0,0.022222222222222223,3.811111111111111,0.7674074074074073,46.044444444444444,0.6846191970923509,2.0,2.2,1.8,6.25,6.5,1.0,6053,67.25555555555556,1.5981191666666643,4.0413411666666645,2.998341177125582,315248.97746373294,112.87503861521776,3444.989933240094,1866.4524356712132,-132.3498599854322,2.4483197297408044,0.9897043398202539,17,True
44.0,0.044444444444444446,2.688888888888889,0.9684343434343434,42.611111111111114,0.7115027829313544,57.0,0.044444444444444446,2.6777777777777776,0.7091617933723197,40.422222222222224,0.6749536178107607,1.1666666666666667,1.0,1.0,5.75,5.5,3.25,5390,59.888888888888886,2.003420666666664,3.4745126666666644,3.011886701042507,261875.3053879533,61.85992456759234,3335.100025362498,1727.8267236956815,-492.421184496682,2.4747991474150397,0.9028683100331572,18,True
23.0,0.08888888888888889,2.8444444444444446,1.0371980676328503,23.855555555555554,0.7673338098641888,32.0,0.03333333333333333,2.466666666666667,0.6996527777777778,22.38888888888889,0.720157255182273,1.3333333333333333,1.3333333333333333,1.0,5.5,5.25,2.75,2798,31.08888888888889,2.246396499999997,3.392849999999997,2.994137069727884,161019.97360942513,30.769302883034484,3066.48882687936,1302.9633204745435,-103.69428745451793,2.3441739643442494,1.0852055543132917,22,True
12.0,0.1,8.28888888888889,1.862962962962963,22.355555555555554,0.9063063063063063,19.0,0.022222222222222223,3.8555555555555556,1.124561403508772,21.366666666666667,0.8662162162162163,1.6666666666666667,1.1666666666666667,1.3333333333333333,3.75,4.0,2.0,2220,24.666666666666668,1.608560999999997,3.720313999999997,2.97209821782616,115063.88684330086,0.9451286967172956,1646.0001821198937,893.3126586347041,-157.3911804362841,2.46978304518739,1.4158540116964515,23,False
15.0,0.23333333333333334,7.844444444444444,1.7451851851851852,26.177777777777777,0.901300688599847,30.0,0.03333333333333333,4.888888888888889,0.8074074074074075,24.22222222222222,0.8339709257842387,1.5714285714285714,0.8571428571428571,0.8571428571428571,3.5,3.25,1.25,2614,29.044444444444444,1.1559828333333309,3.391601499999997,2.9599954918737277,139981.47417049378,5.839369697877197,2042.8255032075103,831.9258924320632,-102.04383483470723,2.446018042816386,1.2140628830416944,24,False
24.0,0.08888888888888889,4.355555555555555,1.4157407407407407,33.977777777777774,0.9252647503782149,36.0,0.022222222222222223,3.033333333333333,0.8666666666666667,31.2,0.8496217851739788,1.5,1.75,1.5,2.75,2.75,1.0,3305,36.72222222222222,1.5936279999999974,3.391532999999997,3.0122602976608124,190153.92833658858,3.515796464229976,2806.799588410107,1418.323489987545,-93.01377626124332,2.4812570153224573,1.3552140413373408,25,True
38.0,0.15555555555555556,4.066666666666666,1.078654970760234,40.98888888888889,0.8368874773139746,64.0,0.022222222222222223,3.8555555555555556,0.6005208333333333,38.43333333333333,0.7847096188747731,1.4,1.0,1.2,9.0,9.5,2.25,4408,48.977777777777774,2.377825333333331,3.9023436666666647,2.999620251420309,375392.0910695149,4.7465821465475,4654.902385965605,1975.3064916484584,-838.7027229819788,2.4014377214881453,1.1218598912293312,26,True
28.0,0.03333333333333333,6.133333333333334,1.3174603174603174,36.888888888888886,0.7830188679245284,37.0,0.03333333333333333,4.844444444444444,0.9591591591591592,35.48888888888889,0.7533018867924528,1.2,0.8,0.8,5.25,4.75,1.5,4240,47.111111111111114,2.076319499999998,3.519190333333331,2.992351795374289,279803.9042642304,37.69176554667164,5169.142244259584,1474.013647779608,-87.592616427838,2.480460503076005,1.6021257801209552,27,True
11.0,0.17777777777777778,5.111111111111111,1.6858585858585857,18.544444444444444,0.9287701725097385,18.0,0.12222222222222222,4.611111111111111,0.9746913580246914,17.544444444444444,0.8786867000556483,1.5,1.5,1.5,2.0,2.0,1.0,1797,19.966666666666665,2.294286166666665,3.637441166666665,2.9981204096969676,83594.82422737501,81.4074144543934,1330.0305710107027,744.7777688592208,-1437.3085102617642,2.4741717150898785,0.03586373426107747,28,False
29.0,0.03333333333333333,7.133333333333334,1.875095785440613,54.37777777777778,0.8448127049887796,56.0,0.03333333333333333,5.1,0.9291666666666667,52.03333333333333,0.8083894355256344,1.5,1.0,1.5,7.75,7.25,7.0,5793,64.36666666666666,1.909271166666664,3.271807333333331,2.8262502221075123,175844.78941439232,14.812169872998783,2992.0673897485112,1919.4984165652702,-119.44637629374654,2.298618578066325,1.5505557984319345,30,True
16.0,0.08888888888888889,5.866666666666666,1.2270833333333333,19.633333333333333,0.8366477272727273,28.0,0.03333333333333333,2.8777777777777778,0.6587301587301587,18.444444444444443,0.7859848484848484,1.75,1.75,1.5,2.25,2.0,1.25,2112,23.466666666666665,1.9320754999999967,3.343630499999997,2.9415779319867257,97319.66693390132,14.069093263776097,1994.354189801833,1143.2031120649044,-21.30957363067635,2.201507655027113,1.4703939085348328,32,False
29.0,0.03333333333333333,5.133333333333334,1.1,31.9,0.7966148723640399,46.0,0.03333333333333333,3.9,0.6318840579710145,29.066666666666666,0.7258601553829079,1.4,1.0,0.8,4.5,4.5,1.0,3604,40.044444444444444,1.2102203333333306,3.984672499999997,3.2261947603878043,273109.6135923538,25.95414789669745,3298.093680651962,1556.0192600089645,-125.42556086169701,2.363820816942197,1.4392955245974322,33,True
26.0,0.06666666666666667,4.266666666666667,1.1170940170940171,29.044444444444444,0.5751375137513751,48.0,0.03333333333333333,3.388888888888889,0.5699074074074074,27.355555555555554,0.5416941694169417,1.6,1.4,1.4,2.5,2.75,1.75,4545,50.5,2.0833814999999976,3.639658666666664,2.979710553344156,293275.02731358376,24.24330789779836,4226.173859637923,1937.486770650928,-80.03920585077051,2.32704989641106,1.6727509976110453,34,True
